date	dec_date
2021-08-20	2021.635446
2021-08-20	2021.635446
2021-08-20	2021.635242
2021-08-20	2021.635242
2021-08-12	2021.611936
2021-08-12	2021.611936
2021-08-05	2021.594025
2021-08-15	2021.619533
2021-08-15	2021.619533
2021-08-05	2021.594025
2021-08-04	2021.590287
2021-08-04	2021.590287
2021-07-28	2021.570223
2021-07-28	2021.570223
2021-07-23	2021.556936
2021-07-23	2021.556936
2021-07-20	2021.54939
2021-08-22	2021.638826
2021-08-22	2021.638826
2021-08-22	2021.638413
2021-08-22	2021.639919
2021-08-22	2021.639919
2021-08-22	2021.638413
2021-08-19	2021.632832
2021-08-19	2021.632832
2021-07-23	2021.558246
2021-07-23	2021.558246
2021-07-20	2021.54939
2021-07-18	2021.542745
2021-08-26	2021.651967
2021-08-26	2021.651967
2021-08-26	2021.650182
2021-08-26	2021.650182
2021-08-25	2021.647237
2021-08-25	2021.647237
2021-08-20	2021.633675
2021-09-16	2021.708215
2021-09-16	2021.708215
2021-08-20	2021.633675
2021-08-16	2021.624095
2021-09-19	2021.716045
2021-09-19	2021.716045
2021-09-13	2021.699367
2021-09-13	2021.699367
2021-09-11	2021.69555
2021-09-11	2021.69555
2021-09-10	2021.691588
2021-09-10	2021.691588
2021-08-20	2021.633101
2021-08-20	2021.633101
2021-08-16	2021.624095
2021-07-18	2021.542745
2021-07-10	2021.522344
2021-09-18	2021.71406
2021-09-18	2021.71406
2021-08-31	2021.665085
2021-08-31	2021.665085
2021-08-29	2021.658777
2021-08-29	2021.658777
2021-08-29	2021.658329
2021-08-29	2021.658329
2021-08-25	2021.648334
2021-08-25	2021.648334
2021-08-19	2021.632871
2021-08-19	2021.632871
2021-08-19	2021.631493
2021-08-27	2021.652185
2021-08-27	2021.652185
2021-08-19	2021.631493
2021-07-28	2021.571015
2021-08-04	2021.590449
2021-08-04	2021.590449
2021-08-02	2021.585134
2021-08-02	2021.585134
2021-08-01	2021.582458
2021-08-01	2021.582458
2021-07-30	2021.57627
2021-07-30	2021.57627
2021-07-28	2021.572391
2021-07-28	2021.572391
2021-07-28	2021.571015
2021-07-10	2021.522344
2021-07-02	2021.498938
2021-07-10	2021.520954
2021-07-10	2021.520954
2021-07-06	2021.511306
2021-07-06	2021.511306
2021-07-03	2021.501754
2021-08-31	2021.663363
2021-08-31	2021.663363
2021-07-03	2021.501754
2021-07-02	2021.498938
2021-06-29	2021.491779
2021-06-29	2021.491779
2021-06-28	2021.490339
2021-09-01	2021.667564
2021-09-01	2021.667564
2021-09-01	2021.667015
2021-09-01	2021.667015
2021-08-28	2021.656136
2021-08-29	2021.65948
2021-08-29	2021.65948
2021-08-28	2021.656136
2021-08-26	2021.649614
2021-08-30	2021.661629
2021-08-30	2021.661629
2021-08-26	2021.649614
2021-08-07	2021.599135
2021-08-29	2021.660188
2021-08-29	2021.660188
2021-08-27	2021.653993
2021-08-27	2021.653993
2021-08-26	2021.650518
2021-08-26	2021.650518
2021-08-25	2021.647173
2021-08-25	2021.647173
2021-08-22	2021.639522
2021-08-22	2021.639522
2021-08-07	2021.599135
2021-06-28	2021.490339
2021-08-30	2021.660506
2021-08-23	2021.641328
2021-08-20	2021.635446
2021-08-23	2021.641328
2021-08-20	2021.635242
2021-08-17	2021.62489
2021-08-12	2021.611936
2021-08-17	2021.62489
2021-08-17	2021.62489
2021-08-15	2021.619533
2021-08-05	2021.594025
2021-08-13	2021.61393
2021-08-04	2021.590287
2021-08-10	2021.605712
2021-07-28	2021.570223
2021-08-24	2021.644068
2021-07-23	2021.556936
2021-08-24	2021.644069
2021-08-27	2021.652288
2021-08-22	2021.638826
2021-08-24	2021.644069
2021-08-23	2021.641329
2021-08-22	2021.639919
2021-08-22	2021.638413
2021-08-27	2021.652288
2021-08-19	2021.632832
2021-08-25	2021.646808
2021-07-23	2021.558246
2021-07-20	2021.54939
2021-08-30	2021.660508
2021-08-29	2021.657769
2021-08-26	2021.651967
2021-08-27	2021.652289
2021-08-26	2021.650182
2021-08-27	2021.652289
2021-08-25	2021.647237
2021-09-21	2021.720781
2021-09-20	2021.718041
2021-09-16	2021.708215
2021-08-20	2021.633675
2021-09-20	2021.718042
2021-09-20	2021.718042
2021-09-19	2021.716045
2021-09-17	2021.709822
2021-09-13	2021.699367
2021-09-12	2021.696123
2021-09-11	2021.69555
2021-09-11	2021.693383
2021-09-10	2021.691588
2021-08-31	2021.663246
2021-08-20	2021.633101
2021-08-16	2021.624095
2021-07-18	2021.542745
2021-09-20	2021.718041
2021-09-20	2021.718041
2021-09-18	2021.71406
2021-09-09	2021.687904
2021-08-31	2021.665085
2021-08-31	2021.663246
2021-08-29	2021.658777
2021-08-30	2021.660507
2021-08-29	2021.658329
2021-09-24	2021.729
2021-08-25	2021.648334
2021-08-27	2021.652287
2021-08-19	2021.632871
2021-08-28	2021.655028
2021-09-05	2021.676946
2021-08-27	2021.652185
2021-08-19	2021.631493
2021-08-09	2021.602974
2021-08-09	2021.602974
2021-08-04	2021.590449
2021-08-06	2021.594754
2021-08-02	2021.585134
2021-09-04	2021.674206
2021-08-01	2021.582458
2021-08-03	2021.586535
2021-07-30	2021.57627
2021-08-03	2021.586535
2021-07-28	2021.572391
2021-07-28	2021.571015
2021-07-10	2021.522344
2021-07-11	2021.523522
2021-08-27	2021.652289
2021-07-10	2021.520954
2021-08-16	2021.622152
2021-07-06	2021.511306
2021-09-04	2021.674207
2021-09-06	2021.679687
2021-08-31	2021.663363
2021-07-03	2021.501754
2021-07-02	2021.498938
2021-07-07	2021.512562
2021-06-29	2021.491779
2021-09-02	2021.668726
2021-09-02	2021.668726
2021-09-01	2021.667564
2021-09-23	2021.726261
2021-09-01	2021.667015
2021-09-01	2021.665987
2021-09-01	2021.665987
2021-08-29	2021.65948
2021-08-28	2021.656136
2021-08-31	2021.663247
2021-08-31	2021.663247
2021-08-30	2021.661629
2021-08-26	2021.649614
2021-09-03	2021.671466
2021-09-03	2021.671466
2021-08-29	2021.660188
2021-08-30	2021.660507
2021-08-27	2021.653993
2021-08-27	2021.652288
2021-08-26	2021.650518
2021-09-13	2021.698864
2021-08-25	2021.647173
2021-08-31	2021.663247
2021-08-22	2021.639522
2021-08-07	2021.599135
