head_node	tail_node	length	geo_distance	head_lat_3395	head_long_3395	tail_lat_3395	tail_long_3395	head_lat_4326	head_long_4326	tail_lat_4326	tail_long_4326	head_comuna	head_comuna_amb	tail_comuna	tail_comuna_amb	head_date	head_dec_date	tail_date	tail_dec_date
19	20	0.24644899999999997	0.519924608274939	-2283055.287086344	-7809089.741128947	-2282882.737905877	-7809616.531848814	-20.209021954086115	-70.1502466951709	-20.207558700272354	-70.1549789367228	Iquique	False	Iquique	False	2021-06-02	2021.4188769999998	2021-08-31	2021.6653259999998
23	24	0.007989999999999997	0.14479335345793276	-2282868.8306395635	-7809726.592872766	-2282859.2957937103	-7809572.427954592	-20.207440763084847	-70.1559676317228	-20.207359905092748	-70.1545827447001	Iquique	False	Iquique	True	2021-07-09	2021.52035	2021-07-12	2021.5283399999998
23	25	0.04908500000000002	0.8468145843618022	-2282868.8306395635	-7809726.592872766	-2282955.185927927	-7810625.775809547	-20.207440763084847	-70.1559676317228	-20.208173076630178	-70.16404512947611	Iquique	False	Iquique	False	2021-07-09	2021.52035	2021-07-27	2021.5694349999999
22	23	0.025894	0.44990141858670757	-2282818.5755176633	-7809249.316355777	-2282868.8306395635	-7809726.592872766	-20.207014586000017	-70.15168018382319	-20.207440763084847	-70.1559676317228	Iquique	True	Iquique	False	2021-06-30	2021.494456	2021-07-09	2021.52035
22	26	0.0695	41.916720060345604	-2282818.5755176633	-7809249.316355777	-2269797.4878806276	-7766511.405965803	-20.207014586000017	-70.15168018382319	-20.096552505883473	-69.76775900267674	Iquique	True	Pozo Almonte	False	2021-06-30	2021.494456	2021-07-25	2021.563956
21	22	0.0013949999999999796	0.08042388088616628	-2282857.39753764	-7809325.707649686	-2282818.5755176633	-7809249.316355777	-20.207343807378628	-70.15236641849211	-20.207014586000017	-70.15168018382319	Iquique	True	Iquique	True	2021-06-29	2021.493061	2021-06-30	2021.494456
28	29	0.006749000000000005	0.4312319175223828	-2283011.915979824	-7809993.609248017	-2282876.428445356	-7809554.229477423	-20.20865415917166	-70.15836628063279	-20.20750519443908	-70.15441926499823	Iquique	False	Iquique	True	2021-07-26	2021.565427	2021-07-28	2021.572176
28	30	0.009489000000000025	0.5204753423010877	-2283011.915979824	-7809993.609248017	-2283115.7387852143	-7810538.938424565	-20.20865415917166	-70.15836628063279	-20.209534594080207	-70.16326505597449	Iquique	False	Iquique	False	2021-07-26	2021.565427	2021-07-29	2021.574916
27	28	0.006327000000000027	0.08438022421415203	-2283099.555121143	-7810011.799011245	-2283011.915979824	-7809993.609248017	-20.2093973542096	-70.15852968205601	-20.20865415917166	-70.15836628063279	Iquique	False	Iquique	False	2021-07-24	2021.5591	2021-07-26	2021.565427
27	31	0.015815999999999997	0.25157909018928454	-2283099.555121143	-7810011.799011245	-2283268.970068032	-7810219.132755934	-20.2093973542096	-70.15852968205601	-20.210834012007602	-70.1603921927737	Iquique	False	Iquique	False	2021-07-24	2021.5591	2021-07-29	2021.574916
21	27	0.06603899999999996	0.6824705254336433	-2282857.39753764	-7809325.707649686	-2283099.555121143	-7810011.799011245	-20.207343807378628	-70.15236641849211	-20.2093973542096	-70.15852968205601	Iquique	True	Iquique	False	2021-06-29	2021.493061	2021-07-24	2021.5591
