date	dec_date
2021-09-17	2021.70965
2021-09-17	2021.70965
2021-09-14	2021.701761
2021-09-18	2021.713382
2021-09-18	2021.713382
2021-09-14	2021.701761
2021-09-13	2021.69995
2021-09-23	2021.727842
2021-09-23	2021.727842
2021-09-15	2021.705997
2021-09-15	2021.705997
2021-09-13	2021.69995
2021-09-11	2021.694787
2021-09-14	2021.702613
2021-09-14	2021.702613
2021-09-11	2021.694787
2021-09-09	2021.688807
2021-09-09	2021.688807
2021-09-06	2021.680174
2021-09-06	2021.680174
2021-09-04	2021.674608
2021-09-04	2021.674608
2021-08-29	2021.658357
2021-08-29	2021.658357
2021-08-07	2021.598233
2021-08-07	2021.598233
2021-08-07	2021.598223
2021-08-07	2021.598223
2021-08-05	2021.594349
2021-08-05	2021.594349
2021-08-03	2021.587786
2021-08-03	2021.587786
2021-07-28	2021.570953
2021-07-28	2021.570953
2021-07-24	2021.559535
2021-07-24	2021.559535
2021-07-23	2021.556214
2021-07-23	2021.556214
2021-07-22	2021.556068
2021-07-22	2021.556068
2021-07-20	2021.549085
2021-07-20	2021.549085
2021-07-19	2021.547873
2021-07-19	2021.547873
2021-07-19	2021.545771
2021-07-19	2021.545771
2021-07-17	2021.541719
2021-09-20	2021.718248
2021-09-20	2021.718248
2021-09-17	2021.710527
2021-09-17	2021.710527
2021-09-12	2021.696389
2021-09-12	2021.696389
2021-07-17	2021.541719
2021-07-14	2021.533114
2021-07-14	2021.533114
2021-07-06	2021.512049
2021-09-10	2021.691451
2021-09-10	2021.691451
2021-09-10	2021.691302
2021-09-10	2021.691302
2021-09-10	2021.691051
2021-09-10	2021.691051
2021-09-09	2021.689142
2021-09-16	2021.708034
2021-09-16	2021.708034
2021-09-09	2021.689142
2021-07-12	2021.527735
2021-07-12	2021.527735
2021-07-06	2021.512049
2021-06-30	2021.494684
2021-06-30	2021.494684
2021-06-25	2021.481745
2021-08-28	2021.656434
2021-08-28	2021.656434
2021-08-24	2021.644925
2021-08-24	2021.644925
2021-08-18	2021.629455
2021-08-18	2021.629455
2021-08-16	2021.623224
2021-08-16	2021.623224
2021-08-15	2021.61998
2021-08-15	2021.61998
2021-08-04	2021.590719
2021-08-04	2021.591336
2021-08-04	2021.591336
2021-08-04	2021.590719
2021-08-03	2021.58711
2021-08-03	2021.58711
2021-08-02	2021.5849
2021-08-02	2021.5849
2021-07-30	2021.576513
2021-08-11	2021.608562
2021-08-11	2021.608562
2021-07-30	2021.576513
2021-07-22	2021.554509
2021-07-22	2021.554509
2021-07-16	2021.539107
2021-08-23	2021.642361
2021-08-23	2021.642361
2021-07-31	2021.578614
2021-07-31	2021.578614
2021-07-16	2021.539107
2021-07-04	2021.505415
2021-09-11	2021.693993
2021-09-11	2021.693993
2021-08-13	2021.614325
2021-08-13	2021.614325
2021-07-23	2021.55726
2021-08-01	2021.581741
2021-08-01	2021.581741
2021-07-26	2021.565944
2021-07-26	2021.565944
2021-07-23	2021.55726
2021-07-19	2021.547346
2021-07-19	2021.547346
2021-07-19	2021.546538
2021-07-19	2021.546538
2021-07-13	2021.531475
2021-07-13	2021.531475
2021-07-06	2021.509767
2021-08-05	2021.592283
2021-08-05	2021.592283
2021-07-06	2021.509767
2021-07-04	2021.505415
2021-06-25	2021.481745
2021-09-23	2021.728343
2021-09-23	2021.728343
2021-09-17	2021.70965
2021-09-23	2021.728342
2021-09-23	2021.728342
2021-09-18	2021.713382
2021-09-14	2021.701761
2021-09-23	2021.728342
2021-09-23	2021.728342
2021-09-23	2021.727842
2021-09-22	2021.725603
2021-09-15	2021.705997
2021-09-13	2021.69995
2021-09-19	2021.717383
2021-09-19	2021.717383
2021-09-14	2021.702613
2021-09-11	2021.694787
2021-09-19	2021.717384
2021-09-09	2021.688807
2021-09-09	2021.689986
2021-09-06	2021.680174
2021-09-08	2021.687247
2021-09-04	2021.674608
2021-09-05	2021.679027
2021-08-29	2021.658357
2021-08-15	2021.621493
2021-08-07	2021.598233
2021-08-07	2021.599575
2021-08-07	2021.598223
2021-09-19	2021.717383
2021-08-05	2021.594349
2021-09-19	2021.717383
2021-08-03	2021.587786
2021-07-31	2021.580396
2021-07-28	2021.570953
2021-07-30	2021.577656
2021-07-24	2021.559535
2021-07-28	2021.572177
