head_node	tail_node	length	geo_distance	head_lat_3395	head_long_3395	tail_lat_3395	tail_long_3395	head_lat_4326	head_long_4326	tail_lat_4326	tail_long_4326	head_comuna	head_comuna_amb	tail_comuna	tail_comuna_amb	head_date	head_dec_date	tail_date	tail_dec_date
18	19	0.03992699999999999	1.4137724118321788	-3996294.040170853	-7863431.153446589	-3997487.5897531044	-7862217.601048085	-33.935518514818085	-70.63840390762668	-33.944454857594856	-70.62750238095012	Mostazal	False	Mostazal	False	2021-09-05	2021.678196	2021-09-20	2021.7181229999999
18	20	0.004311000000000009	1.498337463428266	-3996294.040170853	-7863431.153446589	-3994517.23469364	-7863145.040550225	-33.935518514818085	-70.63840390762668	-33.92221346584994	-70.63583371174882	Mostazal	False	Mostazal	False	2021-09-05	2021.678196	2021-09-07	2021.682507
17	18	0.018324000000000007	29.639555441271845	-4028325.13572946	-7879154.4450879255	-3996294.040170853	-7863431.153446589	-34.17501313926636	-70.7796486396075	-33.935518514818085	-70.63840390762668	Requinao	False	Mostazal	False	2021-08-29	2021.659872	2021-09-05	2021.678196
17	21	0.003456999999999988	0.925651184561248	-4028325.13572946	-7879154.4450879255	-4029386.6946591903	-7879497.10617537	-34.17501313926636	-70.7796486396075	-34.18293865563896	-70.78272681652874	Requinao	False	Requinao	False	2021-08-29	2021.659872	2021-08-31	2021.663329
16	17	0.013861000000000012	0.8010798451881116	-4028940.152289813	-7879901.418381785	-4028325.13572946	-7879154.4450879255	-34.179604896600495	-70.78635881487453	-34.17501313926636	-70.7796486396075	Requinao	False	Requinao	False	2021-08-24	2021.646011	2021-08-29	2021.659872
22	23	0.0008370000000000044	116.67050437767219	-4028497.228904428	-7880177.010304581	-4064197.6828859188	-8016959.115729772	-34.17629802454547	-70.78883449923882	-34.44241802959005	-72.01756905821377	Requinao	False	Pichilemu	False	2021-08-29	2021.659752	2021-08-30	2021.660589
22	24	0.0008370000000000044	0.08855142275572431	-4028497.228904428	-7880177.010304581	-4028391.0938636595	-7880166.368529033	-34.17629802454547	-70.78883449923882	-34.17550559945405	-70.78873890254256	Requinao	False	Requinao	False	2021-08-29	2021.659752	2021-08-30	2021.660589
16	22	0.013741000000000003	0.4325214229914225	-4028940.152289813	-7879901.418381785	-4028497.228904428	-7880177.010304581	-34.179604896600495	-70.78635881487453	-34.17629802454547	-70.78883449923882	Requinao	False	Requinao	False	2021-08-24	2021.646011	2021-08-29	2021.659752
15	16	0.012899999999999995	2.263931482427847	-4031022.3234027014	-7881671.05249003	-4028940.152289813	-7879901.418381785	-34.19514866188341	-70.80225570854189	-34.179604896600495	-70.78635881487453	Requinao	False	Requinao	False	2021-08-20	2021.6331109999999	2021-08-24	2021.646011
15	25	0.008300000000000002	114.78906902863639	-4031022.3234027014	-7881671.05249003	-4085398.7755109174	-8009783.403190952	-34.19514866188341	-70.80225570854189	-34.60005286089174	-71.95310853573308	Requinao	False	Paredones	False	2021-08-20	2021.6331109999999	2021-08-23	2021.641411
14	15	0.001591000000000009	0.4512452133520954	-4031341.4514032733	-7881228.871923725	-4031022.3234027014	-7881671.05249003	-34.19753075177573	-70.79828353293136	-34.19514866188341	-70.80225570854189	Requinao	False	Requinao	False	2021-08-19	2021.63152	2021-08-20	2021.6331109999999
26	27	0.0011809999999999876	2.2063700829876476	-4066056.2236448256	-7916558.491308347	-4067181.6889402396	-7918987.169535036	-34.456248726995774	-71.11565490368469	-34.46462297524898	-71.13747209139711	San Vicente	False	San Vicente	False	2021-08-22	2021.6402289999999	2021-08-23	2021.64141
26	28	0.0011809999999999876	1.7237862996703408	-4066056.2236448256	-7916558.491308347	-4065332.9129097527	-7914595.850623682	-34.456248726995774	-71.11565490368469	-34.45086634228466	-71.09802420244199	San Vicente	False	Malloa	False	2021-08-22	2021.6402289999999	2021-08-23	2021.64141
14	26	0.008708999999999995	40.95068659833895	-4031341.4514032733	-7881228.871923725	-4066056.2236448256	-7916558.491308347	-34.19753075177573	-70.79828353293136	-34.456248726995774	-71.11565490368469	Requinao	False	San Vicente	False	2021-08-19	2021.63152	2021-08-22	2021.6402289999999
13	14	0.004070999999999991	2.254635050491159	-4029919.893274745	-7878903.588554363	-4031341.4514032733	-7881228.871923725	-34.18691919155509	-70.7773951570253	-34.19753075177573	-70.79828353293136	Requinao	False	Requinao	False	2021-08-18	2021.627449	2021-08-19	2021.63152
13	29	0.063277	23.47604264372907	-4029919.893274745	-7878903.588554363	-4038617.02420136	-7851857.26911398	-34.18691919155509	-70.7773951570253	-34.25181990054817	-70.53443393570055	Requinao	False	Machali	False	2021-08-18	2021.627449	2021-09-10	2021.690726
12	13	0.0022699999999999942	0.7461082404449493	-4029044.672972686	-7879109.008742134	-4029919.893274745	-7878903.588554363	-34.180385230375094	-70.77924047796871	-34.18691919155509	-70.7773951570253	Requinao	False	Requinao	False	2021-08-17	2021.625179	2021-08-18	2021.627449
33	34	0.015401999999999999	3.038598115151246	-4019236.9961110535	-7888633.530921964	-4015604.7813102244	-7888211.137698305	-34.10713105750655	-70.86480071644948	-34.07998554981356	-70.86100629356226	Olivar	False	Olivar	False	2021-09-01	2021.667105	2021-09-07	2021.682507
33	35	0.04005900000000001	4.499316925484071	-4019236.9961110535	-7888633.530921964	-4014399.493580833	-7886191.43027614	-34.10713105750655	-70.86480071644948	-34.07097584090507	-70.84286295309445	Olivar	False	Rancagua	False	2021-09-01	2021.667105	2021-09-16	2021.707164
32	33	0.004294999999999993	9.180697777847392	-4029828.127798137	-7891815.203175023	-4019236.9961110535	-7888633.530921964	-34.18623413993584	-70.8933821645893	-34.10713105750655	-70.86480071644948	Requinao	False	Olivar	False	2021-08-30	2021.66281	2021-09-01	2021.667105
32	36	0.0005189999999999917	4.286512753327823	-4029828.127798137	-7891815.203175023	-4033198.1469167373	-7895746.8533072	-34.18623413993584	-70.8933821645893	-34.21138846943583	-70.92870077864475	Requinao	False	Requinao	False	2021-08-30	2021.66281	2021-08-31	2021.663329
31	32	0.0022939999999999905	6.619253721034662	-4030102.5873461026	-7883809.039937741	-4029828.127798137	-7891815.203175023	-34.188283030550345	-70.82146157655724	-34.18623413993584	-70.8933821645893	Requinao	False	Requinao	False	2021-08-30	2021.660516	2021-08-30	2021.66281
31	37	0.024730000000000002	31.65201791880741	-4030102.5873461026	-7883809.039937741	-4044410.4892988456	-7848274.672022152	-34.188283030550345	-70.82146157655724	-34.295024538534896	-70.50225091845624	Requinao	False	Machali	False	2021-08-30	2021.660516	2021-09-08	2021.685246
30	31	0.009267999999999998	4.584370374864957	-4028937.4581169607	-7878385.93420506	-4030102.5873461026	-7883809.039937741	-34.179584782264484	-70.7727449888866	-34.188283030550345	-70.82146157655724	Requinao	False	Requinao	False	2021-08-26	2021.651248	2021-08-30	2021.660516
30	38	0.009340999999999988	3.4935666454040404	-4028937.4581169607	-7878385.93420506	-4028193.297121542	-7874225.018043375	-34.179584782264484	-70.7727449888866	-34.174028790031635	-70.73536684304678	Requinao	False	Requinao	False	2021-08-26	2021.651248	2021-08-30	2021.660589
