head_node	tail_node	length	geo_distance	head_lat_3395	head_long_3395	tail_lat_3395	tail_long_3395	head_lat_4326	head_long_4326	tail_lat_4326	tail_long_4326	head_comuna	head_comuna_amb	tail_comuna	tail_comuna_amb	head_date	head_dec_date	tail_date	tail_dec_date
29	30	0.034278	47.896670332644234	-5016725.765618251	-8074685.851243072	-5033085.611161994	-8013032.926983985	-41.22029046407867	-72.536137146353	-41.33115996457486	-71.982299504627	Puerto Varas	False	Cochamo	False	2021-07-06	2021.511037	2021-07-19	2021.5453149999998
29	31	0.01236	80.23640282596241	-5016725.765618251	-8074685.851243072	-4927941.948594643	-8132623.989261597	-41.22029046407867	-72.536137146353	-40.61530305637869	-73.05660429550768	Puerto Varas	False	Osorno	False	2021-07-06	2021.511037	2021-07-11	2021.523397
28	29	0.140259	33.83881791983806	-5057553.33963683	-8093592.599579118	-5016725.765618251	-8074685.851243072	-41.49662180337997	-72.70597935638571	-41.22029046407867	-72.536137146353	Puerto Montt	False	Puerto Varas	False	2021-05-16	2021.370778	2021-07-06	2021.511037
32	33	0.045556	7.051086738975067	-5059962.070206238	-8092058.856107415	-5055271.599188217	-8100223.248998293	-41.51288776494789	-72.69220150436021	-41.4812095987745	-72.76554349355455	Puerto Montt	False	Puerto Montt	False	2021-05-22	2021.3874309999999	2021-06-08	2021.432987
32	34	0.037336	18.73558280490352	-5059962.070206238	-8092058.856107415	-5074564.838578163	-8071723.2396220565	-41.51288776494789	-72.69220150436021	-41.611410924990174	-72.50952355335232	Puerto Montt	False	Puerto Montt	False	2021-05-22	2021.3874309999999	2021-06-05	2021.424767
28	32	0.016653	2.1419030820231115	-5057553.33963683	-8093592.599579118	-5059962.070206238	-8092058.856107415	-41.49662180337997	-72.70597935638571	-41.51288776494789	-72.69220150436021	Puerto Montt	False	Puerto Montt	False	2021-05-16	2021.370778	2021-05-22	2021.3874309999999
27	28	0.001651	0.5779119160276489	-5057691.159617321	-8094352.563921249	-5057553.33963683	-8093592.599579118	-41.49755260153528	-72.71280623222493	-41.49662180337997	-72.70597935638571	Puerto Montt	False	Puerto Montt	False	2021-05-15	2021.369127	2021-05-16	2021.370778
35	36	0.0121	3.6645142824681507	-5058401.876427609	-8094391.802313471	-5059192.625153504	-8089557.8420917215	-41.50235237299073	-72.71315871669951	-41.507692212617705	-72.66973451319927	Puerto Montt	False	Puerto Montt	False	2021-06-03	2021.420887	2021-06-08	2021.432987
35	37	0.083333	42.93916211679213	-5058401.876427609	-8094391.802313471	-5056513.155047309	-8151753.267261428	-41.50235237299073	-72.71315871669951	-41.48959624868984	-73.22844552352187	Puerto Montt	False	Puerto Montt	False	2021-06-03	2021.420887	2021-07-04	2021.5042199999998
27	35	0.05176	0.5345169110961664	-5057691.159617321	-8094352.563921249	-5058401.876427609	-8094391.802313471	-41.49755260153528	-72.71280623222493	-41.50235237299073	-72.71315871669951	Puerto Montt	False	Puerto Montt	False	2021-05-15	2021.369127	2021-06-03	2021.420887
26	27	0.026411	4.299560525408312	-5055076.673502168	-8099464.42734076	-5057691.159617321	-8094352.563921249	-41.47989278583625	-72.75872688262572	-41.49755260153528	-72.71280623222493	Puerto Montt	False	Puerto Montt	False	2021-05-06	2021.3427159999999	2021-05-15	2021.369127
26	38	0.010819	35.72539642224237	-5055076.673502168	-8099464.42734076	-5020697.989085474	-8132327.429704201	-41.47989278583625	-72.75872688262572	-41.24722737914238	-73.05394025567708	Puerto Montt	False	LLanquihue	False	2021-05-06	2021.3427159999999	2021-05-10	2021.353535
25	26	0.007346	1.650039309125394	-5056902.252535401	-8098237.834788054	-5055076.673502168	-8099464.42734076	-41.49222435835269	-72.74770821425089	-41.47989278583625	-72.75872688262572	Puerto Montt	False	Puerto Montt	False	2021-05-03	2021.33537	2021-05-06	2021.3427159999999
42	43	0.017748	13.48879169159067	-4939969.801924473	-8102383.023140428	-4947446.259872923	-8086222.649908083	-40.69758943880117	-72.7849450747758	-40.748686719388424	-72.63977397205889	Entre Lagos	False	Entre Lagos	False	2021-07-13	2021.5303059999999	2021-07-20	2021.5480539999999
42	44	0.036926	16.013071066315472	-4939969.801924473	-8102383.023140428	-4942602.249030068	-8123364.694678366	-40.69758943880117	-72.7849450747758	-40.71558520628642	-72.97342663706486	Entre Lagos	False	Entre Lagos	False	2021-07-13	2021.5303059999999	2021-07-27	2021.5672319999999
41	42	0.014477	6.064004788628978	-4932205.676022569	-8100562.263983866	-4939969.801924473	-8102383.023140428	-40.64448427770226	-72.76858891698541	-40.69758943880117	-72.7849450747758	Entre Lagos	False	Entre Lagos	False	2021-07-08	2021.515829	2021-07-13	2021.5303059999999
41	45	0.029486	45.158775509098184	-4932205.676022569	-8100562.263983866	-4887435.764502304	-8061653.660245422	-40.64448427770226	-72.76858891698541	-40.337435526715225	-72.41906698276546	Entre Lagos	False	Lago Ranco	False	2021-07-08	2021.515829	2021-07-19	2021.5453149999998
40	41	0.004142	5.905325807987755	-4935945.648213863	-8107391.246929503	-4932205.676022569	-8100562.263983866	-40.670070304554535	-72.82993471453598	-40.64448427770226	-72.76858891698541	Entre Lagos	False	Entre Lagos	False	2021-07-06	2021.511687	2021-07-08	2021.515829
40	46	0.033628	24.524679244878975	-4935945.648213863	-8107391.246929503	-4927195.827482522	-8138532.068403434	-40.670070304554535	-72.82993471453598	-40.61019523500635	-73.10967747343668	Entre Lagos	False	Osorno	False	2021-07-06	2021.511687	2021-07-19	2021.5453149999998
39	40	0.16008	94.55036988835288	-5060608.637149119	-8096625.980625067	-4935945.648213863	-8107391.246929503	-41.51725327803	-72.73322868194707	-40.670070304554535	-72.82993471453598	Puerto Montt	False	Entre Lagos	False	2021-05-09	2021.3516069999998	2021-07-06	2021.511687
39	47	0.007407	8.315149046599295	-5060608.637149119	-8096625.980625067	-5071324.327427816	-8093789.138370509	-41.51725327803	-72.73322868194707	-41.58956064397352	-72.70774489438801	Puerto Montt	False	Puerto Montt	False	2021-05-09	2021.3516069999998	2021-05-12	2021.359014
25	39	0.016237	3.0330613093216363	-5056902.252535401	-8098237.834788054	-5060608.637149119	-8096625.980625067	-41.49222435835269	-72.74770821425089	-41.51725327803	-72.73322868194707	Puerto Montt	False	Puerto Montt	False	2021-05-03	2021.33537	2021-05-09	2021.3516069999998
24	25	0.070565	905.2302466306538	-3940136.4267235803	-7870485.659398683	-5056902.252535401	-8098237.834788054	-33.513987291504534	-70.70177561281348	-41.49222435835269	-72.74770821425089	Puente Alto	False	Puerto Montt	False	2021-04-07	2021.264805	2021-05-03	2021.33537
52	53	0.030994	17.7053906457391	-4170939.317197282	-7974965.362853107	-4176009.3652347755	-7996064.908023618	-35.23299909603273	-71.64033275774732	-35.270359438633434	-71.82987319689371	Pencahue	False	Pencahue	False	2021-05-11	2021.358157	2021-05-23	2021.3891509999999
52	54	0.06935	18.394749730934905	-4170939.317197282	-7974965.362853107	-4177949.0718890307	-7953540.164820878	-35.23299909603273	-71.64033275774732	-35.2846482200185	-71.44786692917093	Pencahue	False	Pelarco	False	2021-05-11	2021.358157	2021-06-06	2021.4275069999999
51	52	0.087199	214.0025472275973	-3934514.869606106	-7870361.406184061	-4170939.317197282	-7974965.362853107	-33.47167575348088	-70.70065942719552	-35.23299909603273	-71.64033275774732	Puente Alto	False	Pencahue	False	2021-04-09	2021.2709579999998	2021-05-11	2021.358157
55	56	0.003438	1.7671608919047337	-3933833.8290152415	-7869609.845662176	-3934062.210669724	-7871718.160411214	-33.466548376789696	-70.69390804415801	-33.468267836724884	-70.71284735778596	Puente Alto	False	Puente Alto	False	2021-04-10	2021.2733839999999	2021-04-12	2021.2768219999998
55	57	0.008917	3.7412369714923623	-3933833.8290152415	-7869609.845662176	-3933960.9768513073	-7865121.836941915	-33.466548376789696	-70.69390804415801	-33.46750566287606	-70.65359157587129	Puente Alto	False	Puente Alto	False	2021-04-10	2021.2733839999999	2021-04-14	2021.282301
51	55	0.002426	0.8468950736000999	-3934514.869606106	-7870361.406184061	-3933833.8290152415	-7869609.845662176	-33.47167575348088	-70.70065942719552	-33.466548376789696	-70.69390804415801	Puente Alto	False	Puente Alto	False	2021-04-09	2021.2709579999998	2021-04-10	2021.2733839999999
50	51	0.001275	0.46614270909167466	-3933968.8733532988	-7870471.169653164	-3934514.869606106	-7870361.406184061	-33.467565114668325	-70.70164544921485	-33.47167575348088	-70.70065942719552	Puente Alto	False	Puente Alto	False	2021-04-09	2021.269683	2021-04-09	2021.2709579999998
58	59	0.013784	44.256600279521855	-4356926.846168904	-8074392.439433955	-4388677.002043452	-8119530.148319841	-36.59208167916774	-72.53350138322628	-36.82173092548974	-72.93898032104958	Ránquil	False	Concepcion	False	2021-05-25	2021.3945449999999	2021-05-30	2021.4083289999999
58	60	0.175428	65.03762577689984	-4356926.846168904	-8074392.439433955	-4337723.627226603	-7995700.141631599	-36.59208167916774	-72.53350138322628	-36.452848928425404	-71.82659644464287	Ránquil	False	Chillan	False	2021-05-25	2021.3945449999999	2021-07-28	2021.569973
50	58	0.124862	385.3706397581407	-3933968.8733532988	-7870471.169653164	-4356926.846168904	-8074392.439433955	-33.467565114668325	-70.70164544921485	-36.59208167916774	-72.53350138322628	Puente Alto	False	Ránquil	False	2021-04-09	2021.269683	2021-05-25	2021.3945449999999
49	50	0.0006200000000001	0.5336927270478972	-3933331.690853368	-7870490.6164441	-3933968.8733532988	-7870471.169653164	-33.462767713656355	-70.70182014271009	-33.467565114668325	-70.70164544921485	Puente Alto	False	Puente Alto	False	2021-04-09	2021.269063	2021-04-09	2021.269683
49	61	0.026937	14.045621908270316	-3933331.690853368	-7870490.6164441	-3916692.822125634	-7872547.075192249	-33.462767713656355	-70.70182014271009	-33.33739744661588	-70.72029362595633	Puente Alto	False	Santiago	False	2021-04-09	2021.269063	2021-04-19	2021.2959999999998
48	49	0.000875	3.6587612129043077	-3937668.008178147	-7871042.453984223	-3933331.690853368	-7870490.6164441	-33.49541091914265	-70.70677738367652	-33.462767713656355	-70.70182014271009	Puente Alto	False	Puente Alto	False	2021-04-08	2021.268188	2021-04-09	2021.269063
48	62	0.025073	159.16410000887052	-3937668.008178147	-7871042.453984223	-4122092.4227285204	-7923758.109193115	-33.49541091914265	-70.70677738367652	-34.87216585854174	-71.18033017154174	Puente Alto	False	Teno	False	2021-04-08	2021.268188	2021-04-18	2021.2932609999998
24	48	0.003383	2.117018760225	-3940136.4267235803	-7870485.659398683	-3937668.008178147	-7871042.453984223	-33.513987291504534	-70.70177561281348	-33.49541091914265	-70.70677738367652	Puente Alto	False	Puente Alto	False	2021-04-07	2021.264805	2021-04-08	2021.268188
23	24	0.02638	5.0686795564743665	-3945939.8282746654	-7868735.0434320485	-3940136.4267235803	-7870485.659398683	-33.55764561149727	-70.68604956201895	-33.513987291504534	-70.70177561281348	Pirque	False	Puente Alto	False	2021-03-29	2021.238425	2021-04-07	2021.264805
66	67	0.025927	7.950898800783872	-4055771.8154218066	-7939891.937935226	-4062592.7295633536	-7946683.232415019	-34.379686295241214	-71.3252628210458	-34.43047259361118	-71.38627005734735	Peumo	False	Pichidegua	False	2021-06-03	2021.4207569999999	2021-06-13	2021.446684
66	68	0.009489	4.179184630870273	-4055771.8154218066	-7939891.937935226	-4052270.690233096	-7936242.231106149	-34.379686295241214	-71.3252628210458	-34.35360598074452	-71.29247694677466	Peumo	False	Peumo	False	2021-06-03	2021.4207569999999	2021-06-07	2021.430246
65	66	0.015027	0.03803036898925274	-4055754.0430597137	-7939849.401484098	-4055771.8154218066	-7939891.937935226	-34.379553927407386	-71.324880709604	-34.379686295241214	-71.3252628210458	Peumo	False	Peumo	False	2021-05-29	2021.40573	2021-06-03	2021.4207569999999
65	69	0.024516	6.322538276602321	-4055754.0430597137	-7939849.401484098	-4054713.062909002	-7947446.7501178635	-34.379553927407386	-71.324880709604	-34.37180038100091	-71.39312885356895	Peumo	False	Pichidegua	False	2021-05-29	2021.40573	2021-06-07	2021.430246
64	65	0.000829	1.124735347991433	-4055885.2069347966	-7938491.449574951	-4055754.0430597137	-7939849.401484098	-34.38053082567127	-71.31268202005315	-34.379553927407386	-71.324880709604	Peumo	False	Peumo	False	2021-05-28	2021.4049009999999	2021-05-29	2021.40573
64	70	0.025345	5.4289156371452	-4055885.2069347966	-7938491.449574951	-4060448.6405018303	-7933761.84934442	-34.38053082567127	-71.31268202005315	-34.4145117597143	-71.27019529830453	Peumo	False	Peumo	False	2021-05-28	2021.4049009999999	2021-06-07	2021.430246
63	64	0.063985	7.313784953254175	-4048301.553066243	-7933951.062209935	-4055885.2069347966	-7938491.449574951	-34.32402948047592	-71.27189502639497	-34.38053082567127	-71.31268202005315	Peumo	False	Peumo	False	2021-05-05	2021.3409159999999	2021-05-28	2021.4049009999999
63	71	0.070152	1.2192199198873042	-4048301.553066243	-7933951.062209935	-4047026.922698271	-7933213.196747331	-34.32402948047592	-71.27189502639497	-34.31452918731675	-71.26526666816815	Peumo	False	Peumo	False	2021-05-05	2021.3409159999999	2021-05-31	2021.411068
23	63	0.102491	100.9094098198603	-3945939.8282746654	-7868735.0434320485	-4048301.553066243	-7933951.062209935	-33.55764561149727	-70.68604956201895	-34.32402948047592	-71.27189502639497	Pirque	False	Peumo	False	2021-03-29	2021.238425	2021-05-05	2021.3409159999999
22	23	0.038322	6.451142584070729	-3944712.630406798	-7861084.090800569	-3945939.8282746654	-7868735.0434320485	-33.548415399105124	-70.61731988514963	-33.55764561149727	-70.68604956201895	Pirque	False	Pirque	False	2021-03-15	2021.200103	2021-03-29	2021.238425
22	72	7.000000000035e-06	0.14443194141895777	-3944712.630406798	-7861084.090800569	-3944787.900785816	-7860927.944124942	-33.548415399105124	-70.61731988514963	-33.54898156432262	-70.61591719569682	Pirque	False	Pirque	False	2021-03-15	2021.200103	2021-03-15	2021.20011
21	22	0.000629	0.721407364603686	-3944618.5836698045	-7861945.4899914665	-3944712.630406798	-7861084.090800569	-33.547707997494264	-70.62505796573875	-33.548415399105124	-70.61731988514963	Pirque	False	Pirque	False	2021-03-14	2021.199474	2021-03-15	2021.200103
74	75	0.073613	4.57833955497052	-3946413.3426987207	-7863283.370782066	-3951885.7655827794	-7863485.136420644	-33.56120682376434	-70.637076353364	-33.602353123343896	-70.63888884493345	Pirque	False	Pirque	False	2021-04-12	2021.277181	2021-05-09	2021.350794
74	76	0.010599	1.6029710431019786	-3946413.3426987207	-7863283.370782066	-3944507.224482569	-7863485.210242789	-33.56120682376434	-70.637076353364	-33.5468703673776	-70.63888950808906	Pirque	False	Pirque	False	2021-04-12	2021.277181	2021-04-16	2021.2877799999999
73	74	0.001629	0.11685152464914933	-3946527.8562348997	-7863202.923021071	-3946413.3426987207	-7863283.370782066	-33.5620680361183	-70.63635367883124	-33.56120682376434	-70.637076353364	Pirque	False	Pirque	False	2021-04-11	2021.2755519999998	2021-04-12	2021.277181
77	78	0.090197	210.9179116952937	-4175009.044012085	-7924374.349170102	-4408983.732603724	-8038857.107535164	-35.26298961323384	-71.18586594944188	-36.968246503529336	-72.21428206551685	Molina	False	Bulnes	False	2021-05-13	2021.3619669999998	2021-06-15	2021.4521639999998
77	79	0.008006	3.047500043438129	-4175009.044012085	-7924374.349170102	-4178432.726281234	-7922911.871404234	-35.26298961323384	-71.18586594944188	-35.28821064703559	-71.17272828814424	Molina	False	Rio Claro	False	2021-05-13	2021.3619669999998	2021-05-16	2021.3699729999998
73	77	0.086415	195.73517635799755	-3946527.8562348997	-7863202.923021071	-4175009.044012085	-7924374.349170102	-33.5620680361183	-70.63635367883124	-35.26298961323384	-71.18586594944188	Pirque	False	Molina	False	2021-04-11	2021.2755519999998	2021-05-13	2021.3619669999998
21	73	0.076078	1.9092593726673572	-3944618.5836698045	-7861945.4899914665	-3946527.8562348997	-7863202.923021071	-33.547707997494264	-70.62505796573875	-33.5620680361183	-70.63635367883124	Pirque	False	Pirque	False	2021-03-14	2021.199474	2021-04-11	2021.2755519999998
20	21	0.004442	2.797347146839685	-3943672.537718947	-7865168.320308011	-3944618.5836698045	-7861945.4899914665	-33.540591695229665	-70.6540091430535	-33.547707997494264	-70.62505796573875	Pirque	False	Pirque	False	2021-03-13	2021.1950319999999	2021-03-14	2021.199474
82	83	0.012386	3.0313039168928997	-4198817.240055357	-7973584.915642351	-4196301.700524827	-7970848.895375352	-35.43821187238486	-71.62793198946389	-35.41971626730208	-71.60335390122883	Maule	False	Talca	False	2021-04-28	2021.3219689999999	2021-05-03	2021.334355
82	84	0.012386	3.092771947344347	-4198817.240055357	-7973584.915642351	-4202288.250826735	-7975098.424316679	-35.43821187238486	-71.62793198946389	-35.46372558089931	-71.64152806921186	Maule	False	Maule	False	2021-04-28	2021.3219689999999	2021-05-03	2021.334355
81	82	0.011117	1.3999789739207549	-4197474.268103047	-7974652.201916641	-4198817.240055357	-7973584.915642351	-35.42833815057342	-71.63751958519114	-35.43821187238486	-71.62793198946389	Maule	False	Maule	False	2021-04-24	2021.3108519999998	2021-04-28	2021.3219689999999
81	85	0.023503	3.0341444055574653	-4197474.268103047	-7974652.201916641	-4198738.532485462	-7978157.226836641	-35.42833815057342	-71.63751958519114	-35.437633236774026	-71.66900575975971	Maule	False	Maule	False	2021-04-24	2021.3108519999998	2021-05-03	2021.334355
80	81	0.034835	4.052822269530515	-4193122.11843248	-7972270.458659305	-4197474.268103047	-7974652.201916641	-35.39633213185309	-71.61612402148201	-35.42833815057342	-71.63751958519114	Talca	False	Maule	False	2021-04-11	2021.276017	2021-04-24	2021.3108519999998
80	86	0.000804	0.36336011661331197	-4193122.11843248	-7972270.458659305	-4192731.83268545	-7972057.288738728	-35.39633213185309	-71.61612402148201	-35.39346131609423	-71.61420908350432	Talca	False	Talca	False	2021-04-11	2021.276017	2021-04-12	2021.276821
20	80	0.080985	224.40468261420034	-3943672.537718947	-7865168.320308011	-4193122.11843248	-7972270.458659305	-33.540591695229665	-70.6540091430535	-35.39633213185309	-71.61612402148201	Pirque	False	Talca	False	2021-03-13	2021.1950319999999	2021-04-11	2021.276017
19	20	0.000739	1.2773066422279404	-3942933.2212905786	-7866510.655019606	-3943672.537718947	-7865168.320308011	-33.53503003234166	-70.6660675409318	-33.540591695229665	-70.6540091430535	Pirque	False	Pirque	False	2021-03-12	2021.194293	2021-03-13	2021.1950319999999
87	88	0.02835	98.99256633291046	-3193837.4153015995	-7780955.969359871	-3143198.460357377	-7681479.918284442	-27.71992038309884	-69.89751672336999	-27.31434696900019	-69.00390815252086	Tierra Amarilla	False	Copiapo	False	2021-04-14	2021.2840879999999	2021-04-25	2021.312438
87	89	0.009172	41.93191613196251	-3193837.4153015995	-7780955.969359871	-3213245.9808644326	-7824214.690017266	-27.71992038309884	-69.89751672336999	-27.874964109153463	-70.28611642274994	Tierra Amarilla	False	Tierra Amarilla	False	2021-04-14	2021.2840879999999	2021-04-18	2021.29326
