head_node	tail_node	length	geo_distance	head_lat_3395	head_long_3395	tail_lat_3395	tail_long_3395	head_lat_4326	head_long_4326	tail_lat_4326	tail_long_4326	head_comuna	head_comuna_amb	tail_comuna	tail_comuna_amb	head_date	head_dec_date	tail_date	tail_dec_date
53	54	0.0016170000000000073	3.395636404815213	-2087271.3551045235	-7767893.13681167	-2077739.1661151773	-7766600.55474788	-69.78017130205056	-18.53998582196288	-69.76855983981174	-18.458289128934798	Arica	False	Arica	False	2021-09-06	2021.680287	2021-09-06	2021.681904
53	55	0.0016170000000000073	679.657399462931	-2087271.3551045235	-7767893.13681167	-4256173.650420932	-8037993.655614336	-69.78017130205056	-18.53998582196288	-72.20652554494103	-35.85876244064317	Arica	False	Cauquenes	False	2021-09-06	2021.680287	2021-09-06	2021.681904
52	53	0.010190000000000005	6.152870536941677	-2104312.815666535	-7770431.120011274	-2087271.3551045235	-7767893.13681167	-69.80297039304098	-18.685942991842552	-69.78017130205056	-18.53998582196288	Arica	False	Arica	False	2021-09-02	2021.670097	2021-09-06	2021.680287
56	57	0.010235999999999995	2.5925198383396273	-2108949.905793558	-7769980.666139847	-2113665.186088018	-7767900.316719684	-69.79892389706605	-18.725636897467414	-69.78023580026164	-18.765990446350905	Camarones	False	Camarones	False	2021-09-03	2021.671668	2021-09-06	2021.681904
56	58	0.010235999999999995	678.2598683618049	-2108949.905793558	-7769980.666139847	-4264497.214007652	-8052115.355359692	-69.79892389706605	-18.725636897467414	-72.33338293213103	-35.919606974173526	Camarones	False	Cauquenes	False	2021-09-03	2021.671668	2021-09-06	2021.681904
52	56	0.001570999999999989	1.5890299484943362	-2104312.815666535	-7770431.120011274	-2108949.905793558	-7769980.666139847	-69.80297039304098	-18.685942991842552	-69.79892389706605	-18.725636897467414	Arica	False	Camarones	False	2021-09-02	2021.670097	2021-09-03	2021.671668
51	52	0.0043400000000000105	2.9818243308204417	-2108469.4710388114	-7773085.027928881	-2104312.815666535	-7770431.120011274	-69.82681085349131	-18.721524770736526	-69.80297039304098	-18.685942991842552	Camarones	False	Arica	False	2021-09-01	2021.665757	2021-09-02	2021.670097
60	61	0.0023829999999999962	74.43224527738012	-2732619.0759818167	-7750988.047830328	-2813148.586990819	-7681180.4484238345	-69.62831030393717	-23.971806479129004	-69.00121796899171	-24.63479202962683	Antofagasta	False	Antofagasta	False	2021-09-06	2021.67952	2021-09-06	2021.681903
60	62	0.0023829999999999962	521.5520271678749	-2732619.0759818167	-7750988.047830328	-4251401.268300799	-8049310.794542439	-69.62831030393717	-23.971806479129004	-72.30818913365722	-35.82385546931329	Antofagasta	False	Cauquenes	False	2021-09-06	2021.67952	2021-09-06	2021.681903
59	60	0.00880800000000001	201.6975357834238	-2113904.006064823	-7773974.071804338	-2732619.0759818167	-7750988.047830328	-69.83479727050707	-18.768034017034594	-69.62831030393717	-23.971806479129004	Camarones	False	Antofagasta	False	2021-09-02	2021.6707119999999	2021-09-06	2021.67952
