head_node	tail_node	length	geo_distance	head_lat_3395	head_long_3395	tail_lat_3395	tail_long_3395	head_lat_4326	head_long_4326	tail_lat_4326	tail_long_4326	head_comuna	head_comuna_amb	tail_comuna	tail_comuna_amb	head_date	head_dec_date	tail_date	tail_dec_date
51	52	0.015573	34.07311833676271	-4766842.110667761	-8011067.697392005	-4780447.167267856	-8053145.484374912	-39.50332841901661	-71.96464554683419	-39.59794235184556	-72.34263673852091	Villarrica	False	Villarrica	False	2021-07-31	2021.5789220000001	2021-08-05	2021.594495
51	53	0.015573	10.863524678677917	-4766842.110667761	-8011067.697392005	-4760655.82210879	-7998419.612212407	-39.50332841901661	-71.96464554683419	-39.46026397663956	-71.85102586451741	Villarrica	False	Villarrica	False	2021-07-31	2021.5789220000001	2021-08-05	2021.594495
47	51	0.053911	3.2706051188522065	-4771036.151627192	-8011600.52552086	-4766842.110667761	-8011067.697392005	-39.53250899267612	-71.96943202335379	-39.50332841901661	-71.96464554683419	Villarrica	False	Villarrica	False	2021-07-11	2021.5250110000002	2021-07-31	2021.5789220000001
7	47	0.140792	617.36945570261	-4012032.334020749	-7886808.4690557355	-4771036.151627192	-8011600.52552086	-34.05327814879238	-70.84840590676052	-39.53250899267612	-71.96943202335379	Graneros	False	Villarrica	False	2021-05-21	2021.384219	2021-07-11	2021.5250110000002
6	7	0.004537	0.20769208736201045	-4011814.3295374196	-7886930.996746003	-4012032.334020749	-7886808.4690557355	-34.051648085371035	-70.84950659172947	-34.05327814879238	-70.84840590676052	Graneros	False	Graneros	False	2021-05-19	2021.3796820000002	2021-05-21	2021.384219
54	55	0.000235	0.49250651905035986	-3941646.1860418	-7856894.99968354	-3942217.9620083617	-7857035.835099754	-33.52534717814618	-70.57968863937967	-33.52964900065406	-70.58095378544897	San Jode de Maipo	False	San Jode de Maipo	False	2021-09-06	2021.6819300000002	2021-09-06	2021.6821650000002
54	56	0.022153	6.665957695891935	-3941646.1860418	-7856894.99968354	-3934044.1161950342	-7854506.356039469	-33.52534717814618	-70.57968863937967	-33.46813160670445	-70.55823108844183	San Jode de Maipo	False	San Jode de Maipo	False	2021-09-06	2021.6819300000002	2021-09-14	2021.704083
6	54	0.302248	63.6125809246727	-4011814.3295374196	-7886930.996746003	-3941646.1860418	-7856894.99968354	-34.051648085371035	-70.84950659172947	-33.52534717814618	-70.57968863937967	Graneros	False	San Jode de Maipo	False	2021-05-19	2021.3796820000002	2021-09-06	2021.6819300000002
5	6	0.018875	10.178599935988434	-4022980.094956388	-7891988.794435368	-4011814.3295374196	-7886930.996746003	-34.13509606806099	-70.89494156141288	-34.051648085371035	-70.84950659172947	Olivar	False	Graneros	False	2021-05-12	2021.360807	2021-05-19	2021.3796820000002
5	57	0.030948	6.822354777794596	-4022980.094956388	-7891988.794435368	-4029987.581734627	-7896298.341597514	-34.13509606806099	-70.89494156141288	-34.187424498785724	-70.93365488224677	Olivar	False	Requinao	False	2021-05-12	2021.360807	2021-05-23	2021.391755
