date	dec_date
2021-08-09	2021.603219
2021-08-09	2021.603219
2021-08-03	2021.588157
2021-08-03	2021.588157
2021-08-02	2021.58386
2021-09-02	2021.669982
2021-09-02	2021.669982
2021-08-27	2021.654125
2021-08-27	2021.654125
2021-08-02	2021.58386
2021-07-29	2021.573836
2021-08-19	2021.63255
2021-08-19	2021.63255
2021-07-29	2021.573836
2021-05-29	2021.405567
2021-05-31	2021.413327
2021-05-31	2021.413327
2021-05-31	2021.411646
2021-05-31	2021.411646
2021-05-29	2021.405567
2021-05-25	2021.395793
2021-05-25	2021.395793
2021-05-24	2021.39378
2021-05-24	2021.39378
2021-05-23	2021.391054
2021-05-23	2021.391054
2021-05-22	2021.388928
2021-07-13	2021.530324
2021-07-13	2021.530324
2021-07-13	2021.530283
2021-07-13	2021.530283
2021-06-30	2021.493576
2021-07-07	2021.514979
2021-07-07	2021.514979
2021-06-30	2021.493576
2021-05-22	2021.388928
2021-05-22	2021.387044
2021-05-22	2021.387044
2021-05-21	2021.384219
2021-08-02	2021.583635
2021-08-02	2021.583635
2021-07-11	2021.525011
2021-07-31	2021.578922
2021-07-31	2021.578922
2021-07-11	2021.525011
2021-05-21	2021.384219
2021-05-19	2021.379682
2021-09-06	2021.68193
2021-09-06	2021.68193
2021-05-19	2021.379682
2021-05-12	2021.360807
2021-05-12	2021.360807
2021-05-05	2021.341727
2021-05-05	2021.341727
2021-05-03	2021.335409
2021-06-21	2021.470727
2021-06-21	2021.470727
2021-05-05	2021.342149
2021-05-05	2021.342149
2021-05-03	2021.335409
2021-05-01	2021.329016
2021-07-27	2021.568069
2021-07-27	2021.568069
2021-07-22	2021.554806
2021-07-23	2021.558057
2021-07-23	2021.558057
2021-07-22	2021.554806
2021-07-21	2021.552786
2021-07-21	2021.553336
2021-07-21	2021.553336
2021-07-21	2021.552786
2021-07-20	2021.550173
2021-07-20	2021.550173
2021-07-17	2021.541482
2021-07-17	2021.541482
2021-07-12	2021.527293
2021-07-12	2021.527293
2021-07-01	2021.497732
2021-07-01	2021.497732
2021-07-01	2021.496472
2021-08-13	2021.614794
2021-08-13	2021.614794
2021-08-08	2021.602532
2021-09-02	2021.669354
2021-09-02	2021.669354
2021-08-08	2021.602532
2021-07-01	2021.496472
2021-06-24	2021.478866
2021-06-24	2021.478866
2021-05-01	2021.329016
2021-04-29	2021.324634
2021-08-27	2021.654761
2021-08-27	2021.654761
2021-08-20	2021.635495
2021-08-20	2021.635495
2021-08-18	2021.62818
2021-08-18	2021.62818
2021-08-17	2021.625631
2021-08-17	2021.625631
