head_node	tail_node	length	geo_distance	head_lat_3395	head_long_3395	tail_lat_3395	tail_long_3395	head_lat_4326	head_long_4326	tail_lat_4326	tail_long_4326	head_comuna	head_comuna_amb	tail_comuna	tail_comuna_amb	head_date	head_dec_date	tail_date	tail_dec_date
13	14	0.02506	12.13579212371758	-3871920.3812880903	-7833266.485401548	-3858113.1135125877	-7829125.065613652	-32.999141967267974	-70.36743008417417	-32.89456272581718	-70.33022707723994	Los Andes	False	Los Andes	False	2021-08-20	2021.635446	2021-08-30	2021.660506
13	15	0.005881999999999998	7.2083674799382464	-3871920.3812880903	-7833266.485401548	-3880130.1126253796	-7835726.261633059	-32.999141967267974	-70.36743008417417	-33.0612650182195	-70.38952663001697	Los Andes	False	Los Andes	False	2021-08-20	2021.635446	2021-08-23	2021.641328
12	13	0.00020400000000000973	0.2048912919915882	-3871678.5489439424	-7833294.370468203	-3871920.3812880903	-7833266.485401548	-32.997311351364075	-70.36768057998992	-32.999141967267974	-70.36743008417417	Los Andes	False	Los Andes	False	2021-08-20	2021.635242	2021-08-20	2021.635446
12	16	0.006086000000000008	711.516362610496	-3871678.5489439424	-7833294.370468203	-4737391.8857009	-7987333.99804315	-32.997311351364075	-70.36768057998992	-39.29807687189903	-71.75144209809645	Los Andes	False	Pucon	False	2021-08-20	2021.635242	2021-08-23	2021.641328
11	12	0.023305999999999993	4.174298331937934	-3866830.912102979	-7834340.319203738	-3871678.5489439424	-7833294.370468203	-32.96060775642702	-70.37707649734529	-32.997311351364075	-70.36768057998992	Los Andes	False	Los Andes	False	2021-08-12	2021.611936	2021-08-20	2021.635242
11	17	0.012953999999999993	49.16144414178321	-3866830.912102979	-7834340.319203738	-3824175.538395731	-7874232.24645397	-32.96060775642702	-70.37707649734529	-32.6369823071083	-70.73543177696395	Los Andes	False	San Felipe	False	2021-08-12	2021.611936	2021-08-17	2021.62489
10	11	0.017910999999999982	6.160147383537866	-3870098.2296967274	-7827762.936546262	-3866830.912102979	-7834340.319203738	-32.98534774988915	-70.31799086363816	-32.96060775642702	-70.37707649734529	Los Andes	False	Los Andes	False	2021-08-05	2021.594025	2021-08-12	2021.611936
18	19	0.005357000000000001	137.9116153310203	-3870005.1939090625	-7820394.535311954	-4023436.326076209	-7881158.086692078	-32.984643383527946	-70.25179938915511	-34.13850397145153	-70.79764765837658	Los Andes	False	Requinao	False	2021-08-15	2021.619533	2021-08-17	2021.62489
18	20	0.005357000000000001	4.7101710262084	-3870005.1939090625	-7820394.535311954	-3866802.6812774087	-7815785.9004488895	-32.984643383527946	-70.25179938915511	-32.96039396330376	-70.21039931779094	Los Andes	False	Los Andes	False	2021-08-15	2021.619533	2021-08-17	2021.62489
10	18	0.025507999999999975	6.174292575086247	-3870098.2296967274	-7827762.936546262	-3870005.1939090625	-7820394.535311954	-32.98534774988915	-70.31799086363816	-32.984643383527946	-70.25179938915511	Los Andes	False	Los Andes	False	2021-08-05	2021.594025	2021-08-15	2021.619533
9	10	0.003738000000000019	1.0696948455222077	-3871263.06784324	-7828273.165672235	-3870098.2296967274	-7827762.936546262	-32.99416616430911	-70.3225743298608	-32.98534774988915	-70.31799086363816	Los Andes	False	Los Andes	False	2021-08-04	2021.590287	2021-08-05	2021.594025
9	21	0.023642999999999997	9.58075396512441	-3871263.06784324	-7828273.165672235	-3880021.5806244332	-7820963.218415647	-32.99416616430911	-70.3225743298608	-33.060444044762626	-70.25690795639379	Los Andes	False	Los Andes	False	2021-08-04	2021.590287	2021-08-13	2021.61393
8	9	0.020064	20.888932218765834	-3857607.9725558055	-7849074.9431956615	-3871263.06784324	-7828273.165672235	-32.89073431138016	-70.50943987672227	-32.99416616430911	-70.3225743298608	Calle Larga	False	Los Andes	False	2021-07-28	2021.570223	2021-08-04	2021.590287
8	22	0.03548899999999999	23.025679204370327	-3857607.9725558055	-7849074.9431956615	-3840234.1268061516	-7870235.097005652	-32.89073431138016	-70.50943987672227	-32.75895803136642	-70.69952477254061	Calle Larga	False	Rinconada	False	2021-07-28	2021.570223	2021-08-10	2021.605712
7	8	0.013286999999999993	1.2427204814580004	-3858511.866291135	-7850245.629937808	-3857607.9725558055	-7849074.9431956615	-32.8975847165902	-70.51995633465614	-32.89073431138016	-70.50943987672227	Calle Larga	False	Calle Larga	False	2021-07-23	2021.556936	2021-07-28	2021.570223
7	23	0.08713200000000001	17.336656956579457	-3858511.866291135	-7850245.629937808	-3869016.5886700377	-7832461.741458236	-32.8975847165902	-70.51995633465614	-32.977158383471206	-70.36020094633338	Calle Larga	False	Los Andes	False	2021-07-23	2021.556936	2021-08-24	2021.644068
6	7	0.007545999999999997	5.953294325252895	-3856912.7388102496	-7857159.107388844	-3858511.866291135	-7850245.629937808	-32.88546492899349	-70.58206115926295	-32.8975847165902	-70.51995633465614	Calle Larga	False	Calle Larga	False	2021-07-20	2021.5493900000001	2021-07-23	2021.556936
27	28	0.005242999999999998	5.952043862795864	-3839126.6753831147	-7873296.325169812	-3843077.5782790454	-7867426.474016207	-32.75055160054807	-70.72702425302104	-32.780538404301815	-70.67429448295314	Rinconada	False	Rinconada	False	2021-08-22	2021.638826	2021-08-24	2021.644069
27	29	0.013462000000000002	7.391059268820352	-3839126.6753831147	-7873296.325169812	-3833429.5662778057	-7879974.517676361	-32.75055160054807	-70.72702425302104	-32.70729338721264	-70.78701547701029	Rinconada	False	Panquehue	False	2021-08-22	2021.638826	2021-08-27	2021.652288
26	27	0.0004129999999999967	0.2677054417853914	-3839051.9460497634	-7873606.013469481	-3839126.6753831147	-7873296.325169812	-32.749984317047954	-70.72980623035009	-32.75055160054807	-70.72702425302104	Rinconada	False	Rinconada	False	2021-08-22	2021.6384130000001	2021-08-22	2021.638826
