head_node	tail_node	length	geo_distance	head_lat_3395	head_long_3395	tail_lat_3395	tail_long_3395	head_lat_4326	head_long_4326	tail_lat_4326	tail_long_4326	head_comuna	head_comuna_amb	tail_comuna	tail_comuna_amb	head_date	head_dec_date	tail_date	tail_dec_date
20	21	0.008311000000000013	2.2800265677387035	-3929370.134538826	-7865074.560393682	-3932089.0286073526	-7864929.761577892	-33.43293480868531	-70.65316688341271	-33.45341083339938	-70.65186613351925	Santiago	False	Puente Alto	False	2021-09-20	2021.7180759999999	2021-09-23	2021.726387
20	22	0.008311000000000013	1229.758044512716	-3929370.134538826	-7865074.560393682	-2557261.2456191313	-7641180.07375169	-33.43293480868531	-70.65316688341271	-22.516219386425828	-68.64188848960676	Santiago	False	Calama	False	2021-09-20	2021.7180759999999	2021-09-23	2021.726387
19	20	0.005886000000000002	0.4561361195610146	-3928909.967282864	-7865367.234914968	-3929370.134538826	-7865074.560393682	-33.429468800772064	-70.65579602337014	-33.43293480868531	-70.65316688341271	Santiago	False	Santiago	False	2021-09-17	2021.71219	2021-09-20	2021.7180759999999
19	23	0.011457999999999996	3.099690971846232	-3928909.967282864	-7865367.234914968	-3931630.0908765183	-7867889.2088441	-33.429468800772064	-70.65579602337014	-33.44995490991761	-70.67845130063705	Santiago	False	Santiago	False	2021-09-17	2021.71219	2021-09-22	2021.723648
18	19	0.006537000000000001	2.119036104927428	-3926805.9513272033	-7863955.954953043	-3928909.967282864	-7865367.234914968	-33.41361944431442	-70.64311827977045	-33.429468800772064	-70.65579602337014	Santiago	False	Santiago	False	2021-09-15	2021.705653	2021-09-17	2021.71219
18	24	0.004296000000000008	2.618720774607351	-3926805.9513272033	-7863955.954953043	-3924013.308480533	-7862545.365579553	-33.41361944431442	-70.64311827977045	-33.39257821575179	-70.63044673983222	Santiago	False	Santiago	False	2021-09-15	2021.705653	2021-09-17	2021.709949
17	18	0.0013969999999999955	0.578375869086313	-3927407.7817613897	-7864295.959800128	-3926805.9513272033	-7863955.954953043	-33.41815327517708	-70.64617259527857	-33.41361944431442	-70.64311827977045	Santiago	False	Santiago	False	2021-09-15	2021.704256	2021-09-15	2021.705653
17	25	0.00021300000000000485	497.8912563289039	-3927407.7817613897	-7864295.959800128	-4440815.924980646	-8192041.570643985	-33.41815327517708	-70.64617259527857	-37.1973482988899	-73.59036151051981	Santiago	False	Arauco	False	2021-09-15	2021.704256	2021-09-15	2021.704469
16	17	0.006376000000000007	0.16348480850356328	-3927593.545618756	-7864235.814922881	-3927407.7817613897	-7864295.959800128	-33.41955266081925	-70.64563230465365	-33.41815327517708	-70.64617259527857	Santiago	False	Santiago	False	2021-09-12	2021.69788	2021-09-15	2021.704256
16	26	0.0011099999999999999	1628.457714947485	-3927593.545618756	-7864235.814922881	-2115021.6439983277	-7826608.135150017	-33.41955266081925	-70.64563230465365	-18.77759725617947	-70.30761710619446	Santiago	False	Arica	False	2021-09-12	2021.69788	2021-09-13	2021.6989899999999
15	16	0.013731999999999994	3.425110314477218	-3931680.54986792	-7864085.816507999	-3927593.545618756	-7864235.814922881	-33.45033488637836	-70.64428484596682	-33.41955266081925	-70.64563230465365	Puente Alto	False	Santiago	False	2021-09-07	2021.684148	2021-09-12	2021.69788
30	31	0.0050080000000000124	1.556647020252661	-3928705.331930466	-7864107.540930071	-3926980.3155740243	-7863412.909665815	-33.42792742990577	-70.64447999977068	-33.41493302493966	-70.63824002095559	Santiago	False	Santiago	False	2021-09-17	2021.7104199999999	2021-09-19	2021.715428
30	32	0.010486999999999996	3.5774135889592156	-3928705.331930466	-7864107.540930071	-3932143.768782126	-7866654.41742924	-33.42792742990577	-70.64447999977068	-33.45382303223219	-70.66735898063037	Santiago	False	Puente Alto	False	2021-09-17	2021.7104199999999	2021-09-21	2021.720907
29	30	0.00941800000000001	3.127834609903506	-3927097.5288468283	-7860721.370858496	-3928705.331930466	-7864107.540930071	-33.415816044948585	-70.61406151647144	-33.42792742990577	-70.64447999977068	Santiago	False	Santiago	False	2021-09-13	2021.701002	2021-09-17	2021.7104199999999
29	33	0.00620699999999999	58.03101119988427	-3927097.5288468283	-7860721.370858496	-3903083.8133486784	-7795512.431921218	-33.415816044948585	-70.61406151647144	-33.23472089221309	-70.0282796513857	Santiago	False	San Jode de Maipo	True	2021-09-13	2021.701002	2021-09-16	2021.707209
28	29	0.0012009999999999937	0.5917599524888807	-3927048.9415024263	-7861429.435596869	-3927097.5288468283	-7860721.370858496	-33.4154500158517	-70.62042217023772	-33.415816044948585	-70.61406151647144	Santiago	False	Santiago	False	2021-09-13	2021.699801	2021-09-13	2021.701002
28	34	0.0019279999999999992	390.85412583844186	-3927048.9415024263	-7861429.435596869	-3473346.544919649	-7921808.554305843	-33.4154500158517	-70.62042217023772	-29.930836198815832	-71.1628170220171	Santiago	False	Coquimbo	False	2021-09-13	2021.699801	2021-09-14	2021.701729
27	28	0.007301000000000002	3.7552157427969535	-3931499.6236863257	-7861975.51592433	-3927048.9415024263	-7861429.435596869	-33.44897243181367	-70.62532769328286	-33.4154500158517	-70.62042217023772	Puente Alto	False	Santiago	False	2021-09-10	2021.6924999999999	2021-09-13	2021.699801
27	35	0.0037490000000000023	1.8316955302802027	-3931499.6236863257	-7861975.51592433	-3933592.1474254774	-7861334.325778454	-33.44897243181367	-70.62532769328286	-33.46472874563316	-70.61956778420218	Puente Alto	False	San Jode de Maipo	False	2021-09-10	2021.6924999999999	2021-09-12	2021.6962489999999
15	27	0.008351999999999998	1.7653150058756137	-3931680.54986792	-7864085.816507999	-3931499.6236863257	-7861975.51592433	-33.45033488637836	-70.64428484596682	-33.44897243181367	-70.62532769328286	Puente Alto	False	Puente Alto	False	2021-09-07	2021.684148	2021-09-10	2021.6924999999999
