date	dec_date
2021-09-30	2021.745222
2021-09-30	2021.745222
2021-09-23	2021.727927
2021-09-23	2021.727927
2021-09-23	2021.726704
2021-09-23	2021.727232
2021-09-23	2021.727232
2021-09-23	2021.726704
2021-09-19	2021.716456
2021-09-23	2021.727444
2021-09-23	2021.727444
2021-09-20	2021.718615
2021-09-20	2021.718615
2021-09-19	2021.716456
2021-09-14	2021.702055
2021-09-17	2021.710192
2021-09-17	2021.710192
2021-09-14	2021.702055
2021-09-10	2021.691994
2021-09-24	2021.729046
2021-09-24	2021.729046
2021-09-21	2021.722976
2021-09-21	2021.722976
2021-09-19	2021.717493
2021-09-19	2021.717493
2021-09-16	2021.708383
2021-09-16	2021.708383
2021-09-13	2021.700471
2021-09-15	2021.7052
2021-09-15	2021.7052
2021-09-13	2021.700471
2021-09-10	2021.691994
2021-09-09	2021.687979
2021-09-19	2021.7151
2021-09-19	2021.7151
2021-09-17	2021.71057
2021-09-17	2021.71057
2021-09-12	2021.697635
2021-09-16	2021.709023
2021-09-16	2021.709023
2021-09-16	2021.708861
2021-09-18	2021.713731
2021-09-18	2021.713731
2021-09-16	2021.708861
2021-09-12	2021.697635
2021-09-09	2021.687979
2021-09-07	2021.683766
2021-09-23	2021.727192
2021-09-23	2021.727192
2021-09-20	2021.719145
2021-09-20	2021.719145
2021-09-18	2021.712918
2021-09-21	2021.721481
2021-09-21	2021.721481
2021-09-18	2021.712918
2021-09-16	2021.708935
2021-09-16	2021.708935
2021-09-14	2021.703445
2021-09-15	2021.704145
2021-09-15	2021.704145
2021-09-14	2021.703445
2021-09-10	2021.690802
2021-09-10	2021.690802
2021-09-07	2021.683766
2021-09-06	2021.681672
2021-09-06	2021.681672
2021-09-02	2021.670012
2021-09-14	2021.703216
2021-09-14	2021.703216
2021-09-05	2021.678262
2021-09-13	2021.699881
2021-09-13	2021.699881
2021-09-05	2021.678262
2021-09-02	2021.671169
2021-09-02	2021.671169
2021-09-02	2021.670012
2021-08-31	2021.665092
2021-08-31	2021.665092
2021-08-24	2021.64434
2021-08-24	2021.64434
2021-08-23	2021.643027
2021-08-23	2021.643027
2021-08-21	2021.638132
2021-08-21	2021.638132
2021-08-21	2021.637706
2021-09-21	2021.723214
2021-09-21	2021.723214
2021-09-21	2021.722097
2021-09-24	2021.730893
2021-09-24	2021.730893
2021-09-21	2021.722097
2021-09-18	2021.713345
2021-09-18	2021.713345
2021-09-14	2021.70394
2021-09-14	2021.70394
2021-09-10	2021.690989
2021-09-19	2021.717583
2021-09-19	2021.717583
2021-09-13	2021.699324
2021-09-13	2021.699324
2021-09-10	2021.690989
2021-09-07	2021.683772
2021-09-23	2021.726872
2021-09-23	2021.726872
2021-09-12	2021.695954
2021-09-12	2021.695954
2021-09-07	2021.683772
2021-08-21	2021.637706
2021-08-20	2021.634784
2021-08-20	2021.634784
2021-08-20	2021.634435
2021-09-21	2021.721131
2021-09-21	2021.721131
2021-09-20	2021.720114
2021-09-20	2021.720114
2021-09-19	2021.71512
2021-09-19	2021.71512
2021-09-14	2021.703983
2021-09-14	2021.703983
2021-09-13	2021.698944
2021-09-13	2021.698944
2021-08-20	2021.634435
2021-08-18	2021.628172
