date	dec_date
2021-09-19	2021.717154
2021-09-19	2021.717154
2021-09-17	2021.711342
2021-09-17	2021.711342
2021-09-10	2021.69056
2021-09-10	2021.69056
2021-09-07	2021.682597
2021-09-07	2021.682597
2021-09-06	2021.682028
2021-09-07	2021.683233
2021-09-07	2021.683233
2021-09-06	2021.682028
2021-09-04	2021.674807
2021-09-05	2021.679397
2021-09-05	2021.679397
2021-09-04	2021.674807
2021-08-29	2021.658302
2021-09-02	2021.668646
2021-09-02	2021.668646
2021-08-29	2021.658302
2021-08-24	2021.644727
2021-08-31	2021.665563
2021-08-31	2021.665563
2021-08-31	2021.663996
2021-09-02	2021.670197
2021-09-02	2021.670197
2021-08-31	2021.663996
2021-08-30	2021.662595
2021-08-30	2021.662595
2021-08-24	2021.644727
2021-08-23	2021.64199
2021-08-26	2021.651272
2021-08-26	2021.651272
2021-08-23	2021.64199
2021-08-15	2021.619625
2021-08-15	2021.619625
2021-08-14	2021.618258
2021-08-14	2021.618258
2021-08-07	2021.599709
2021-08-21	2021.635982
2021-08-21	2021.635982
2021-08-14	2021.618063
2021-08-15	2021.621732
2021-08-15	2021.621732
2021-08-14	2021.618063
2021-08-07	2021.599709
2021-08-06	2021.597005
2021-08-15	2021.621884
2021-08-15	2021.621884
2021-08-06	2021.597005
2021-08-06	2021.596376
2021-08-09	2021.604637
2021-08-09	2021.604637
2021-08-09	2021.603929
2021-08-12	2021.612271
2021-08-12	2021.612271
2021-08-09	2021.603929
2021-08-06	2021.596376
2021-08-02	2021.585644
2021-08-05	2021.592271
2021-08-05	2021.592271
2021-08-02	2021.585644
2021-08-02	2021.583573
2021-08-11	2021.608737
2021-08-11	2021.608737
2021-08-07	2021.598165
2021-08-12	2021.611756
2021-08-12	2021.611756
2021-08-07	2021.598165
2021-08-06	2021.594617
2021-08-06	2021.594617
2021-08-02	2021.583573
2021-08-01	2021.583329
2021-08-01	2021.583329
2021-07-31	2021.579829
2021-07-31	2021.579829
2021-07-31	2021.579015
2021-07-31	2021.579015
2021-07-31	2021.578474
2021-09-09	2021.687885
2021-09-09	2021.687885
2021-09-08	2021.687218
2021-09-09	2021.689065
2021-09-09	2021.689065
2021-09-08	2021.687218
2021-09-04	2021.676168
2021-09-04	2021.676168
2021-09-03	2021.672768
2021-09-03	2021.672768
2021-09-02	2021.6695
2021-09-02	2021.6695
2021-09-01	2021.666386
2021-09-01	2021.666386
2021-08-29	2021.659463
2021-08-29	2021.659463
2021-08-29	2021.658899
2021-08-29	2021.658899
2021-07-31	2021.578474
2021-07-28	2021.572138
2021-07-28	2021.572138
2021-07-27	2021.569045
2021-07-27	2021.569045
2021-07-25	2021.562909
2021-07-25	2021.562909
2021-07-25	2021.561694
2021-07-25	2021.561694
2021-07-23	2021.556495
2021-07-23	2021.556495
2021-07-15	2021.536293
2021-07-15	2021.536293
2021-06-14	2021.449383
2021-06-14	2021.449383
2021-05-24	2021.392652
2021-07-31	2021.579275
2021-07-31	2021.579275
2021-05-30	2021.410908
2021-06-12	2021.445318
2021-06-12	2021.445318
2021-05-30	2021.410908
2021-05-24	2021.392652
2021-05-22	2021.387178
2021-08-13	2021.615419
2021-08-13	2021.615419
2021-07-31	2021.578084
2021-07-31	2021.578084
2021-07-30	2021.576979
2021-07-31	2021.580195
2021-07-31	2021.580195
2021-07-30	2021.576979
2021-07-29	2021.573483
2021-08-01	2021.58214
2021-08-01	2021.58214
2021-07-31	2021.580418
2021-07-31	2021.580418
2021-07-29	2021.573483
2021-07-15	2021.53638
2021-07-15	2021.53638
2021-06-18	2021.462674
2021-06-18	2021.462674
2021-05-22	2021.387178
2021-05-10	2021.355495
2021-06-07	2021.430699
2021-06-07	2021.430699
2021-05-10	2021.355495
2021-05-05	2021.341344
2021-07-19	2021.546558
2021-07-19	2021.546558
2021-07-02	2021.500713
2021-07-02	2021.500713
2021-05-05	2021.341344
2021-05-02	2021.333482
2021-05-02	2021.333482
2021-04-30	2021.328116
2021-04-30	2021.328116
2021-04-28	2021.322548
2021-04-28	2021.322548
2021-04-24	2021.3099
2021-04-24	2021.3099
2021-09-21	2021.72056
2021-09-21	2021.72056
2021-09-19	2021.717154
2021-09-20	2021.717821
2021-09-17	2021.711342
2021-09-11	2021.693163
2021-09-10	2021.69056
2021-09-08	2021.684944
2021-09-07	2021.682597
2021-09-08	2021.684943
2021-09-08	2021.684943
2021-09-07	2021.683233
2021-09-06	2021.682028
2021-09-07	2021.682203
2021-09-06	2021.679463
2021-09-05	2021.679397
