head_node	tail_node	length	geo_distance	head_lat_3395	head_long_3395	tail_lat_3395	tail_long_3395	head_lat_4326	head_long_4326	tail_lat_4326	tail_long_4326	head_comuna	head_comuna_amb	tail_comuna	tail_comuna_amb	head_date	head_dec_date	tail_date	tail_dec_date
35	36	0.00340600000000002	4.762350156507854	-4469837.696238837	-8007402.746254897	-4474822.671486509	-8010716.201962289	-37.40561384113649	-71.93172273061404	-37.44132837838867	-71.96148800966608	Quillego	False	Quillego	False	2021-09-19	2021.7171540000002	2021-09-21	2021.72056
35	37	0.00340600000000002	12.136225261130424	-4469837.696238837	-8007402.746254897	-4463970.937247375	-7993292.480264703	-37.40561384113649	-71.93172273061404	-37.363559818065575	-71.80496805459421	Quillego	False	Quillego	False	2021-09-19	2021.7171540000002	2021-09-21	2021.72056
34	35	0.005811999999999984	25.219987845009076	-4457760.975555838	-8036762.6268099975	-4469837.696238837	-8007402.746254897	-37.31901974500622	-72.19546702503975	-37.40561384113649	-71.93172273061404	Los Angeles	False	Quillego	False	2021-09-17	2021.711342	2021-09-19	2021.7171540000002
34	38	0.0064790000000000125	24.325855162360465	-4457760.975555838	-8036762.6268099975	-4444994.074289872	-8064551.104446797	-37.31901974500622	-72.19546702503975	-37.22736729495334	-72.44509516687525	Los Angeles	False	Laja	False	2021-09-17	2021.711342	2021-09-20	2021.7178210000002
33	34	0.020782000000000023	0.2902612818965741	-4458111.593299578	-8036664.989308626	-4457760.975555838	-8036762.6268099975	-37.32153521080053	-72.1945899324419	-37.31901974500622	-72.19546702503975	Los Angeles	False	Los Angeles	False	2021-09-10	2021.69056	2021-09-17	2021.711342
33	39	0.002603000000000022	4.00202852975296	-4458111.593299578	-8036664.989308626	-4457332.427201238	-8031688.235086376	-37.32153521080053	-72.1945899324419	-37.31594505989299	-72.14988298861036	Los Angeles	False	Los Angeles	False	2021-09-10	2021.69056	2021-09-11	2021.6931630000001
32	33	0.007962999999999998	6.147390797967385	-4460180.519689048	-8044120.48605343	-4458111.593299578	-8036664.989308626	-37.33637675122096	-72.2615637992075	-37.32153521080053	-72.1945899324419	Los Angeles	False	Los Angeles	False	2021-09-07	2021.682597	2021-09-10	2021.69056
32	40	0.002346999999999988	3.494817113939887	-4460180.519689048	-8044120.48605343	-4464537.982101178	-8044591.976242272	-37.33637675122096	-72.2615637992075	-37.36762553973328	-72.265799267637	Los Angeles	False	Los Angeles	False	2021-09-07	2021.682597	2021-09-08	2021.684944
31	32	0.0005689999999999862	3.0089078818507544	-4457517.2400709195	-8046803.069698914	-4460180.519689048	-8044120.48605343	-37.31727104338898	-72.28566185810418	-37.33637675122096	-72.2615637992075	Los Angeles	False	Los Angeles	False	2021-09-06	2021.6820280000002	2021-09-07	2021.682597
41	42	0.0017099999999999893	16.92187272025136	-4456001.831972733	-8049152.893838839	-4447017.543254191	-8068435.613821172	-37.30639769449655	-72.30677068750305	-37.24190110224272	-72.47999030829833	Los Angeles	False	Laja	False	2021-09-07	2021.683233	2021-09-08	2021.684943
41	43	0.0017099999999999893	40.456000833343566	-4456001.831972733	-8049152.893838839	-4471686.329092711	-8000691.159300633	-37.30639769449655	-72.30677068750305	-37.41886025742435	-71.87143151919692	Los Angeles	False	Quillego	False	2021-09-07	2021.683233	2021-09-08	2021.684943
31	41	0.0012050000000000116	2.22416516207964	-4457517.2400709195	-8046803.069698914	-4456001.831972733	-8049152.893838839	-37.31727104338898	-72.28566185810418	-37.30639769449655	-72.30677068750305	Los Angeles	False	Los Angeles	False	2021-09-06	2021.6820280000002	2021-09-07	2021.683233
30	31	0.0072209999999999774	3.6509143751659416	-4453205.998246411	-8048341.608506812	-4457517.2400709195	-8046803.069698914	-37.28633287990454	-72.29948278736762	-37.31727104338898	-72.28566185810418	Los Angeles	False	Los Angeles	False	2021-09-04	2021.674807	2021-09-06	2021.6820280000002
44	45	0.002805999999999975	31.404281696186207	-4446129.5230255155	-8051092.614288293	-4475004.335909251	-8077977.921683527	-37.235523138918	-72.32419549276969	-37.442629577105116	-72.56571031828359	Los Angeles	False	Los Angeles	False	2021-09-05	2021.679397	2021-09-07	2021.682203
44	46	6.60000000000105e-05	1.958932758223121	-4446129.5230255155	-8051092.614288293	-4443780.614985625	-8050384.3666463075	-37.235523138918	-72.32419549276969	-37.218650123389885	-72.31783319595232	Los Angeles	False	Los Angeles	False	2021-09-05	2021.679397	2021-09-06	2021.6794630000002
30	44	0.004589999999999983	6.0583175679865136	-4453205.998246411	-8048341.608506812	-4446129.5230255155	-8051092.614288293	-37.28633287990454	-72.29948278736762	-37.235523138918	-72.32419549276969	Los Angeles	False	Los Angeles	False	2021-09-04	2021.674807	2021-09-05	2021.679397
29	30	0.016504999999999992	3.0775041671071106	-4456990.158000837	-8047594.187314661	-4453205.998246411	-8048341.608506812	-37.31348930654031	-72.2927685885618	-37.28633287990454	-72.29948278736762	Los Angeles	False	Los Angeles	False	2021-08-29	2021.658302	2021-09-04	2021.674807
47	48	0.010817000000000021	21.344973061913272	-4458184.396694711	-8049585.7571397	-4477440.674756562	-8030893.1459728135	-37.32205751955669	-72.31065916469403	-37.46007801483592	-72.14274058158085	Los Angeles	False	Quillego	False	2021-09-02	2021.668646	2021-09-06	2021.6794630000002
47	49	0.008077	14.855939176681064	-4458184.396694711	-8049585.7571397	-4447546.757005888	-8064924.695770887	-37.32205751955669	-72.31065916469403	-37.245701776992156	-72.44845119483969	Los Angeles	False	Laja	False	2021-09-02	2021.668646	2021-09-05	2021.676723
29	47	0.01034400000000002	1.8468186318053463	-4456990.158000837	-8047594.187314661	-4458184.396694711	-8049585.7571397	-37.31348930654031	-72.2927685885618	-37.32205751955669	-72.31065916469403	Los Angeles	False	Los Angeles	False	2021-08-29	2021.658302	2021-09-02	2021.668646
28	29	0.013575000000000004	2.958027636850222	-4459465.938737902	-8044821.968617364	-4456990.158000837	-8047594.187314661	-37.33125100552085	-72.26786532429475	-37.31348930654031	-72.2927685885618	Los Angeles	False	Los Angeles	False	2021-08-24	2021.644727	2021-08-29	2021.658302
52	53	0.008419999999999983	14.847241117331926	-4459065.711346765	-8045969.485245036	-4454278.528662585	-8064028.878237103	-37.32837998867982	-72.27817364154895	-37.294030729702826	-72.44040392901589	Los Angeles	False	Los Angeles	False	2021-08-31	2021.665563	2021-09-04	2021.6739830000001
52	54	0.008419999999999983	5.704416793880663	-4459065.711346765	-8045969.485245036	-4455772.949721374	-8039595.498332924	-37.32837998867982	-72.27817364154895	-37.30475528180997	-72.22091514290966	Los Angeles	False	Los Angeles	False	2021-08-31	2021.665563	2021-09-04	2021.6739830000001
51	52	0.001566999999999985	1.59287363460574	-4461034.890992085	-8045635.279804703	-4459065.711346765	-8045969.485245036	-37.34250476119106	-72.27517142299807	-37.32837998867982	-72.27817364154895	Los Angeles	False	Los Angeles	False	2021-08-31	2021.663996	2021-08-31	2021.665563
55	56	0.0037860000000000116	4.417312201218295	-4466078.037223809	-8049610.65443663	-4464256.351268323	-8054865.954126229	-37.37866664115376	-72.31088282091768	-37.36560626943256	-72.35809198125563	Los Angeles	False	Los Angeles	False	2021-09-02	2021.6701970000001	2021-09-04	2021.6739830000001
55	57	0.006525999999999976	10.61061061815677	-4466078.037223809	-8049610.65443663	-4478320.1616027625	-8044342.10593672	-37.37866664115376	-72.31088282091768	-37.46637566709633	-72.26355464449173	Los Angeles	False	Quillego	False	2021-09-02	2021.6701970000001	2021-09-05	2021.676723
51	55	0.006201000000000012	5.11178127772228	-4461034.890992085	-8045635.279804703	-4466078.037223809	-8049610.65443663	-37.34250476119106	-72.27517142299807	-37.37866664115376	-72.31088282091768	Los Angeles	False	Los Angeles	False	2021-08-31	2021.663996	2021-09-02	2021.6701970000001
50	51	0.0014009999999999856	1.1180709917302942	-4461088.8584754905	-8044228.407633253	-4461034.890992085	-8045635.279804703	-37.342891828042525	-72.26253327525392	-37.34250476119106	-72.27517142299807	Los Angeles	False	Los Angeles	False	2021-08-30	2021.662595	2021-08-31	2021.663996
50	58	0.003170000000000006	1.6650829134054468	-4461088.8584754905	-8044228.407633253	-4461743.013441281	-8042237.173106821	-37.342891828042525	-72.26253327525392	-37.34758341364237	-72.24464571116032	Los Angeles	False	Los Angeles	False	2021-08-30	2021.662595	2021-09-01	2021.6657650000002
28	50	0.017867999999999995	1.3775672120792237	-4459465.938737902	-8044821.968617364	-4461088.8584754905	-8044228.407633253	-37.33125100552085	-72.26786532429475	-37.342891828042525	-72.26253327525392	Los Angeles	False	Los Angeles	False	2021-08-24	2021.644727	2021-08-30	2021.662595
27	28	0.0027369999999999894	0.6205805419323992	-4459603.5869821645	-8044052.950363299	-4459465.938737902	-8044821.968617364	-37.33223839469553	-72.26095711578081	-37.33125100552085	-72.26786532429475	Los Angeles	False	Los Angeles	False	2021-08-23	2021.64199	2021-08-24	2021.644727
59	60	0.009012999999999993	6.425304371494575	-4463342.159208207	-8039494.610685791	-4466763.724663961	-8032166.11332623	-37.35905120859852	-72.22000885375567	-37.383582005783786	-72.15417584187844	Los Angeles	False	Los Angeles	False	2021-08-26	2021.651272	2021-08-30	2021.6602850000002
59	61	0.009012999999999993	112.5942836840251	-4463342.159208207	-8039494.610685791	-4502778.278092977	-8175946.220812369	-37.35905120859852	-72.22000885375567	-37.64129602150139	-73.4457745229499	Los Angeles	False	Los Alamos	False	2021-08-26	2021.651272	2021-08-30	2021.6602850000002
27	59	0.009282000000000012	4.689547451206286	-4459603.5869821645	-8044052.950363299	-4463342.159208207	-8039494.610685791	-37.33223839469553	-72.26095711578081	-37.35905120859852	-72.22000885375567	Los Angeles	False	Los Angeles	False	2021-08-23	2021.64199	2021-08-26	2021.651272
26	27	0.022365000000000024	4.538237923754571	-4455555.636231752	-8048066.7212329125	-4459603.5869821645	-8044052.950363299	-37.303195850734134	-72.2970134329721	-37.33223839469553	-72.26095711578081	Los Angeles	False	Los Angeles	False	2021-08-15	2021.619625	2021-08-23	2021.64199
26	62	0.021482999999999974	5.0337131055773225	-4455555.636231752	-8048066.7212329125	-4453413.157519226	-8054024.776085865	-37.303195850734134	-72.2970134329721	-37.287819781648835	-72.35053555035239	Los Angeles	False	Los Angeles	False	2021-08-15	2021.619625	2021-08-23	2021.641108
25	26	0.001367000000000007	0.5696833400314055	-4455223.335981544	-8047432.1428538095	-4455555.636231752	-8048066.7212329125	-37.300811217172345	-72.2913129184029	-37.303195850734134	-72.2970134329721	Los Angeles	False	Los Angeles	False	2021-08-14	2021.618258	2021-08-15	2021.619625
25	63	0.014631000000000005	10.306661980508549	-4455223.335981544	-8047432.1428538095	-4444264.983462684	-8040578.988610575	-37.300811217172345	-72.2913129184029	-37.222129820611855	-72.22974998639162	Los Angeles	False	Los Angeles	False	2021-08-14	2021.618258	2021-08-20	2021.632889
24	25	0.018548999999999982	8.132849449754591	-4464829.835534547	-8050865.530974143	-4455223.335981544	-8047432.1428538095	-37.36971804742778	-72.32215556865098	-37.300811217172345	-72.2913129184029	Los Angeles	False	Los Angeles	False	2021-08-07	2021.599709	2021-08-14	2021.618258
65	66	0.0023859999999999992	8.105007519029535	-4462772.482562029	-8039086.896056064	-4464608.986436467	-8029046.193337424	-37.35496614572762	-72.21634629092125	-37.368134626425864	-72.1261491237667	Los Angeles	False	Los Angeles	False	2021-08-21	2021.635982	2021-08-22	2021.6383680000001
65	67	0.0023859999999999992	2.8113223995908476	-4462772.482562029	-8039086.896056064	-4461310.165700128	-8042308.412442028	-37.35496614572762	-72.21634629092125	-37.344479071872165	-72.24528566499677	Los Angeles	False	Los Angeles	False	2021-08-21	2021.635982	2021-08-22	2021.6383680000001
64	65	0.017919000000000018	9.101010565496484	-4466693.135190616	-8049853.907361467	-4462772.482562029	-8039086.896056064	-37.38307599868349	-72.31306799912056	-37.35496614572762	-72.21634629092125	Los Angeles	False	Los Angeles	False	2021-08-14	2021.6180630000001	2021-08-21	2021.635982
68	69	0.016635999999999984	13.332995219824724	-4470991.787571638	-8056694.656173711	-4484230.463254845	-8066991.419988862	-37.413883783082014	-72.37451949124917	-37.508683086569846	-72.46701689437036	Los Angeles	False	Mulchen	False	2021-08-15	2021.621732	2021-08-22	2021.6383680000001
68	70	0.011156999999999972	96.67651390202369	-4470991.787571638	-8056694.656173711	-4384934.054926449	-8141886.82787915	-37.413883783082014	-72.37451949124917	-36.79469414625891	-73.13981379055248	Los Angeles	False	Talcahuano	False	2021-08-15	2021.621732	2021-08-20	2021.632889
64	68	0.003668999999999978	6.418952497244109	-4466693.135190616	-8049853.907361467	-4470991.787571638	-8056694.656173711	-37.38307599868349	-72.31306799912056	-37.413883783082014	-72.37451949124917	Los Angeles	False	Los Angeles	False	2021-08-14	2021.6180630000001	2021-08-15	2021.621732
24	64	0.01835399999999998	1.6885012867993523	-4464829.835534547	-8050865.530974143	-4466693.135190616	-8049853.907361467	-37.36971804742778	-72.32215556865098	-37.38307599868349	-72.31306799912056	Los Angeles	False	Los Angeles	False	2021-08-07	2021.599709	2021-08-14	2021.6180630000001
23	24	0.002703999999999984	2.0414126259346794	-4466907.440789249	-8052369.161077248	-4464829.835534547	-8050865.530974143	-37.38461219662026	-72.33566290768381	-37.36971804742778	-72.32215556865098	Los Angeles	False	Los Angeles	False	2021-08-06	2021.597005	2021-08-07	2021.599709
71	72	4.599999999999049e-05	0.5993700528986168	-4467418.488883413	-8057561.941211649	-4466856.782577412	-8057059.842934311	-37.38827539339429	-72.38231044530185	-37.384249068325374	-72.37780001973523	Los Angeles	False	Los Angeles	False	2021-08-15	2021.6218840000001	2021-08-16	2021.62193
71	73	4.599999999999049e-05	24.22285361359666	-4467418.488883413	-8057561.941211649	-4487087.905439013	-8080866.400331121	-37.38827539339429	-72.38231044530185	-37.52912870735894	-72.59165796345346	Los Angeles	False	Negrete	False	2021-08-15	2021.6218840000001	2021-08-16	2021.62193
23	71	0.024878999999999984	4.1414296886638855	-4466907.440789249	-8052369.161077248	-4467418.488883413	-8057561.941211649	-37.38461219662026	-72.33566290768381	-37.38827539339429	-72.38231044530185	Los Angeles	False	Los Angeles	False	2021-08-06	2021.597005	2021-08-15	2021.6218840000001
22	23	0.0006289999999999907	0.5504658595799037	-4467555.426219526	-8052129.200349054	-4466907.440789249	-8052369.161077248	-37.38925693063899	-72.33350730378656	-37.38461219662026	-72.33566290768381	Los Angeles	False	Los Angeles	False	2021-08-06	2021.5963760000002	2021-08-06	2021.597005
75	76	0.014554000000000011	29.84568797380749	-4470027.382856908	-8051436.559944629	-4479127.7659883	-8087941.350955872	-37.406973153213734	-72.32728520916962	-37.47215812676553	-72.6552133262595	Los Angeles	False	Negrete	False	2021-08-09	2021.6046370000001	2021-08-15	2021.619191
75	77	0.014554000000000011	14.759723420518206	-4470027.382856908	-8051436.559944629	-4476145.962572939	-8033873.017482855	-37.406973153213734	-72.32728520916962	-37.450806127278796	-72.16950922280269	Los Angeles	False	Quillego	False	2021-08-09	2021.6046370000001	2021-08-15	2021.619191
74	75	0.0007079999999999864	1.0402495518972457	-4468810.794840554	-8051911.882256212	-4470027.382856908	-8051436.559944629	-37.39825453774042	-72.3315551021434	-37.406973153213734	-72.32728520916962	Los Angeles	False	Los Angeles	False	2021-08-09	2021.603929	2021-08-09	2021.6046370000001
78	79	0.009658999999999973	6.722781981935782	-4467325.941941996	-8053427.1118794065	-4475430.821650317	-8055784.779419112	-37.38761202957089	-72.34516664143806	-37.445684255620385	-72.36634592929596	Los Angeles	False	Los Angeles	False	2021-08-12	2021.6122710000002	2021-08-16	2021.62193
78	80	0.0069190000000000085	8.978116251220916	-4467325.941941996	-8053427.1118794065	-4456092.609011766	-8052674.272642944	-37.38761202957089	-72.34516664143806	-37.30704908212646	-72.33840377151208	Los Angeles	False	Los Angeles	False	2021-08-12	2021.6122710000002	2021-08-15	2021.6191900000001
74	78	0.008342000000000016	1.6871258892960714	-4468810.794840554	-8051911.882256212	-4467325.941941996	-8053427.1118794065	-37.39825453774042	-72.3315551021434	-37.38761202957089	-72.34516664143806	Los Angeles	False	Los Angeles	False	2021-08-09	2021.603929	2021-08-12	2021.6122710000002
22	74	0.007552999999999976	1.0152437409699546	-4467555.426219526	-8052129.200349054	-4468810.794840554	-8051911.882256212	-37.38925693063899	-72.33350730378656	-37.39825453774042	-72.3315551021434	Los Angeles	False	Los Angeles	False	2021-08-06	2021.5963760000002	2021-08-09	2021.603929
