transmission_lineage	last_sampling_date	comuna	evalTimes	ancTimes
Delta_TL_10	2021.7643835616439	Antofagasta	1.14143274197181,1.1223070589117,1.10318137585159,1.08405569279148,1.06493000973137,1.04580432667126,1.02667864361115,1.0239464031738,1.00482072011391,0.985695037053802,0.966569353993691,0.94744367093358,0.92831798787347,0.90919230481336,0.890066621753249,0.870940938693138,0.851815255633028,0.832689572572917,0.813563889512807,0.794438206452696,0.775312523392586,0.769848042518106,0.750684931506839,0.73150684931511,0.728767123287753,0.709589041095796,0.690410958904067,0.671232876712338,0.652054794520609,0.638356164383595,0.619178082191866,0.599999999999909,0.58082191780818,0.561643835616451,0.542465753424722,0.531506849315065,0.512328767123336,0.493150684931607,0.47397260273965,0.454794520547921,0.441095890410907,0.421917808219177,0.402739726027448,0.383561643835719,0.372602739726062,0.353424657534333,0.334246575342377,0.315068493150648,0.295890410958918,0.276712328767189,0.25753424657546,0.238356164383504,0.219178082191775,0.200000000000045,0.180821917808316,0.16164383561636,0.142465753424631,0.123287671232902,0.104109589041173,0.0849315068494434,0.0657534246574869,0.0465753424657578,0.0273972602740287,0.00821917808229955	1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.0239464031738,1.0239464031738,1.0239464031738,1.0239464031738,1.0239464031738,1.0239464031738,0.90919230481336,0.90919230481336,0.90919230481336,0.90919230481336,0.90919230481336,0.90919230481336,0.90919230481336,0.90919230481336,0.769848042518106,0.769848042518106,0.769848042518106,0.728767123287753,0.728767123287753,0.728767123287753,0.728767123287753,0.728767123287753,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.531506849315065,0.531506849315065,0.531506849315065,0.531506849315065,0.531506849315065,0.441095890410907,0.441095890410907,0.441095890410907,0.441095890410907,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062,0.372602739726062
Delta_TL_10	2021.7643835616439	Arica	1.14143274197181,1.1223070589117,1.10318137585159,1.08405569279148,1.06493000973137,1.04580432667126,1.02667864361115,1.00755296055104,0.988427277490928,0.969301594430817,0.950175911370707,0.931050228310596,0.911924545250486,0.90919230481336,0.890066621753249,0.870940938693138,0.851815255633028,0.832689572572917,0.813563889512807,0.794438206452696,0.775312523392586,0.756164383561554,0.736986301369825,0.728767123287753,0.709589041095796,0.690410958904067,0.671232876712338,0.652054794520609,0.63287671232888,0.613698630136923,0.594520547945194,0.583561643835537,0.564383561643808,0.545205479452079,0.52602739726035,0.506849315068621,0.487671232876664,0.468493150684935,0.449315068493206,0.441095890410907,0.421917808219177,0.402739726027448,0.383561643835719,0.364383561643763,0.345205479452034,0.326027397260304,0.306849315068575,0.287671232876619,0.26849315068489,0.249315068493161,0.230136986301432,0.216438356164417,0.197260273972688,0.178082191780732,0.158904109589002,0.139726027397273,0.120547945205544,0.101369863013815,0.0821917808218586,0.0630136986301295,0.0438356164384004,0.0246575342466713,0.00547945205471478	1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,0.90919230481336,0.90919230481336,0.870940938693138,0.870940938693138,0.870940938693138,0.870940938693138,0.870940938693138,0.870940938693138,0.870940938693138,0.870940938693138,0.728767123287753,0.728767123287753,0.728767123287753,0.671232876712338,0.671232876712338,0.671232876712338,0.671232876712338,0.671232876712338,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.441095890410907,0.441095890410907,0.441095890410907,0.441095890410907,0.441095890410907,0.441095890410907,0.441095890410907,0.306849315068575,0.306849315068575,0.306849315068575,0.306849315068575,0.306849315068575,0.216438356164417,0.216438356164417,0.216438356164417,0.216438356164417,0.216438356164417,0.216438356164417,0.216438356164417,0.216438356164417,0.216438356164417,0.216438356164417,0.216438356164417
Delta_TL_10	2021.7643835616439	Concepcion	1.14143274197181,1.12777153978595,1.10864585672584,1.08952017366573,1.07039449060562,1.05126880754551,1.0321431244854,1.01301744142529,0.99389175836518,0.97476607530507,0.966569353993691,0.94744367093358,0.92831798787347,0.90919230481336,0.890066621753249,0.870940938693138,0.851815255633028,0.832689572572917,0.813563889512807,0.794438206452696,0.775312523392586,0.756164383561554,0.736986301369825,0.728767123287753,0.709589041095796,0.690410958904067,0.671232876712338,0.652054794520609,0.63287671232888,0.613698630136923,0.594520547945194,0.58904109589048,0.56986301369875,0.550684931506794,0.531506849315065,0.512328767123336,0.493150684931607,0.47397260273965,0.454794520547921,0.435616438356192,0.416438356164463,0.41095890410952,0.391780821917791,0.372602739726062,0.353424657534333,0.334246575342377,0.315068493150648,0.295890410958918,0.276712328767189,0.25753424657546,0.249315068493161,0.230136986301432,0.210958904109702,0.191780821917746,0.172602739726017,0.153424657534288,0.134246575342559,0.115068493150602,0.095890410958873,0.0767123287671438,0.0575342465754147,0.0383561643836856,0.0191780821917291	1.16055842503192,1.16055842503192,1.12777153978595,1.10864585672584,1.10864585672584,1.10864585672584,1.10864585672584,1.10864585672584,1.10864585672584,1.10864585672584,1.10864585672584,0.966569353993691,0.966569353993691,0.966569353993691,0.966569353993691,0.966569353993691,0.966569353993691,0.966569353993691,0.966569353993691,0.966569353993691,0.966569353993691,0.966569353993691,0.966569353993691,0.966569353993691,0.728767123287753,0.728767123287753,0.728767123287753,0.728767123287753,0.652054794520609,0.652054794520609,0.652054794520609,0.652054794520609,0.58904109589048,0.58904109589048,0.58904109589048,0.58904109589048,0.58904109589048,0.58904109589048,0.58904109589048,0.58904109589048,0.58904109589048,0.58904109589048,0.41095890410952,0.41095890410952,0.41095890410952,0.41095890410952,0.41095890410952,0.41095890410952,0.41095890410952,0.41095890410952,0.41095890410952,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161
Delta_TL_10	2021.7643835616439	Copiapo	1.14143274197181,1.1223070589117,1.10318137585159,1.08405569279148,1.06493000973137,1.04580432667126,1.02667864361115,1.01028520098816,0.991159517928054,0.972033834867943,0.952908151807833,0.933782468747722,0.920121266561864,0.900995583501754,0.881869900441643,0.862744217381533,0.843618534321422,0.824492851261311,0.805367168201201,0.78624148514109,0.76711580208098,0.747945205479482,0.728767123287753,0.709589041095796,0.690410958904067,0.671232876712338,0.665753424657623,0.646575342465667,0.638356164383595,0.619178082191866,0.599999999999909,0.58082191780818,0.561643835616451,0.542465753424722,0.523287671232993,0.504109589041036,0.493150684931607,0.47397260273965,0.454794520547921,0.435616438356192,0.416438356164463,0.397260273972734,0.383561643835719,0.364383561643763,0.345205479452034,0.326027397260304,0.306849315068575,0.287671232876619,0.26849315068489,0.249315068493161,0.230136986301432,0.210958904109702,0.194520547945331,0.175342465753374,0.156164383561645,0.136986301369916,0.117808219178187,0.0986301369862304,0.0794520547945012,0.0602739726027721,0.041095890411043,0.0219178082190865,0.00273972602735739	1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.01028520098816,1.01028520098816,1.01028520098816,1.01028520098816,1.01028520098816,0.920121266561864,0.920121266561864,0.920121266561864,0.920121266561864,0.920121266561864,0.920121266561864,0.920121266561864,0.920121266561864,0.920121266561864,0.920121266561864,0.728767123287753,0.728767123287753,0.728767123287753,0.728767123287753,0.665753424657623,0.665753424657623,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.493150684931607,0.493150684931607,0.493150684931607,0.493150684931607,0.493150684931607,0.493150684931607,0.383561643835719,0.383561643835719,0.383561643835719,0.383561643835719,0.383561643835719,0.383561643835719,0.383561643835719,0.383561643835719,0.383561643835719,0.383561643835719,0.194520547945331,0.194520547945331,0.194520547945331,0.194520547945331,0.194520547945331,0.194520547945331,0.194520547945331,0.194520547945331,0.194520547945331,0.194520547945331
Delta_TL_10	2021.7643835616439	Iquique	1.14143274197181,1.1223070589117,1.10318137585159,1.08405569279148,1.06493000973137,1.04580432667126,1.02667864361115,1.01028520098816,0.991159517928054,0.972033834867943,0.952908151807833,0.933782468747722,0.914656785687612,0.895531102627501,0.876405419567391,0.85727973650728,0.83815405344717,0.819028370387059,0.799902687326949,0.794438206452696,0.775312523392586,0.756164383561554,0.736986301369825,0.717808219178096,0.698630136986367,0.679452054794638,0.660273972602681,0.641095890410952,0.638356164383595,0.619178082191866,0.599999999999909,0.58082191780818,0.561643835616451,0.550684931506794,0.531506849315065,0.512328767123336,0.493150684931607,0.47397260273965,0.454794520547921,0.435616438356192,0.416438356164463,0.397260273972734,0.391780821917791,0.372602739726062,0.353424657534333,0.334246575342377,0.315068493150648,0.295890410958918,0.276712328767189,0.25753424657546,0.238356164383504,0.219178082191775,0.200000000000045,0.180821917808316,0.16164383561636,0.142465753424631,0.123287671232902,0.104109589041173,0.0849315068494434,0.0657534246574869,0.0465753424657578,0.0273972602740287,0.00821917808229955	1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.01028520098816,1.01028520098816,1.01028520098816,1.01028520098816,1.01028520098816,1.01028520098816,1.01028520098816,1.01028520098816,1.01028520098816,1.01028520098816,1.01028520098816,1.01028520098816,0.794438206452696,0.794438206452696,0.756164383561554,0.756164383561554,0.756164383561554,0.756164383561554,0.756164383561554,0.756164383561554,0.756164383561554,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.550684931506794,0.550684931506794,0.550684931506794,0.550684931506794,0.550684931506794,0.550684931506794,0.550684931506794,0.550684931506794,0.550684931506794,0.391780821917791,0.391780821917791,0.391780821917791,0.391780821917791,0.391780821917791,0.391780821917791,0.391780821917791,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546
Delta_TL_10	2021.7643835616439	Los_Angeles	1.14143274197181,1.1223070589117,1.10318137585159,1.08405569279148,1.06493000973137,1.04580432667126,1.02667864361115,1.00755296055104,0.988427277490928,0.969301594430817,0.950175911370707,0.931050228310596,0.911924545250486,0.895531102627501,0.876405419567391,0.85727973650728,0.83815405344717,0.819028370387059,0.799902687326949,0.780777004266838,0.761643835616496,0.742465753424767,0.723287671232811,0.704109589041082,0.698630136986367,0.679452054794638,0.660273972602681,0.641095890410952,0.627397260273938,0.608219178082209,0.58904109589048,0.56986301369875,0.550684931506794,0.531506849315065,0.512328767123336,0.493150684931607,0.47397260273965,0.454794520547921,0.435616438356192,0.416438356164463,0.397260273972734,0.391780821917791,0.372602739726062,0.353424657534333,0.339726027397319,0.32054794520559,0.301369863013633,0.282191780821904,0.263013698630175,0.25753424657546,0.238356164383504,0.219178082191775,0.200000000000045,0.180821917808316,0.16164383561636,0.142465753424631,0.123287671232902,0.104109589041173,0.0849315068494434,0.0657534246574869,0.0465753424657578,0.0273972602740287,0.00821917808229955	1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,0.895531102627501,0.895531102627501,0.895531102627501,0.895531102627501,0.819028370387059,0.819028370387059,0.819028370387059,0.819028370387059,0.819028370387059,0.819028370387059,0.819028370387059,0.698630136986367,0.698630136986367,0.698630136986367,0.698630136986367,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.391780821917791,0.391780821917791,0.391780821917791,0.339726027397319,0.339726027397319,0.339726027397319,0.339726027397319,0.339726027397319,0.25753424657546,0.25753424657546,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775
Delta_TL_10	2021.7643835616439	Pirque	1.14143274197181,1.1223070589117,1.10318137585159,1.08405569279148,1.06493000973137,1.04580432667126,1.02667864361115,1.00755296055104,0.988427277490928,0.969301594430817,0.950175911370707,0.931050228310596,0.911924545250486,0.892798862190375,0.873673179130265,0.854547496070154,0.835421813010043,0.824492851261311,0.805367168201201,0.78624148514109,0.76711580208098,0.756164383561554,0.736986301369825,0.717808219178096,0.698630136986367,0.679452054794638,0.671232876712338,0.652054794520609,0.63287671232888,0.613698630136923,0.594520547945194,0.575342465753465,0.556164383561736,0.53698630136978,0.51780821917805,0.498630136986321,0.479452054794592,0.460273972602863,0.441095890410907,0.421917808219177,0.402739726027448,0.383561643835719,0.364383561643763,0.345205479452034,0.326027397260304,0.306849315068575,0.287671232876619,0.273972602739832,0.254794520547875,0.235616438356146,0.219178082191775,0.200000000000045,0.180821917808316,0.16164383561636,0.142465753424631,0.123287671232902,0.104109589041173,0.0849315068494434,0.0657534246574869,0.0465753424657578,0.0273972602740287,0.00821917808229955	1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,0.824492851261311,0.824492851261311,0.824492851261311,0.824492851261311,0.756164383561554,0.756164383561554,0.756164383561554,0.756164383561554,0.756164383561554,0.671232876712338,0.671232876712338,0.671232876712338,0.671232876712338,0.671232876712338,0.671232876712338,0.671232876712338,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.273972602739832,0.273972602739832,0.273972602739832,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775
Delta_TL_10	2021.7643835616439	Puente_Alto	1.14143274197181,1.1223070589117,1.10318137585159,1.08405569279148,1.06493000973137,1.04580432667126,1.02667864361115,1.0239464031738,1.00482072011391,0.985695037053802,0.966569353993691,0.94744367093358,0.92831798787347,0.920121266561864,0.900995583501754,0.881869900441643,0.862744217381533,0.843618534321422,0.824492851261311,0.805367168201201,0.78624148514109,0.76711580208098,0.747945205479482,0.728767123287753,0.709589041095796,0.690410958904067,0.671232876712338,0.652054794520609,0.63287671232888,0.613698630136923,0.594520547945194,0.575342465753465,0.556164383561736,0.53698630136978,0.51780821917805,0.498630136986321,0.479452054794592,0.460273972602863,0.441095890410907,0.421917808219177,0.402739726027448,0.383561643835719,0.364383561643763,0.345205479452034,0.326027397260304,0.306849315068575,0.287671232876619,0.273972602739832,0.254794520547875,0.235616438356146,0.219178082191775,0.200000000000045,0.180821917808316,0.16164383561636,0.142465753424631,0.123287671232902,0.104109589041173,0.0849315068494434,0.0657534246574869,0.0465753424657578,0.0273972602740287,0.00821917808229955	1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.0239464031738,1.0239464031738,1.0239464031738,1.0239464031738,1.0239464031738,1.0239464031738,0.920121266561864,0.920121266561864,0.920121266561864,0.920121266561864,0.920121266561864,0.824492851261311,0.824492851261311,0.824492851261311,0.824492851261311,0.824492851261311,0.824492851261311,0.824492851261311,0.824492851261311,0.824492851261311,0.652054794520609,0.652054794520609,0.652054794520609,0.594520547945194,0.594520547945194,0.594520547945194,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.273972602739832,0.273972602739832,0.273972602739832,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775,0.219178082191775
Delta_TL_10	2021.7643835616439	Puerto_Montt	1.14143274197181,1.1223070589117,1.10318137585159,1.08405569279148,1.06493000973137,1.04580432667126,1.02667864361115,1.00755296055104,0.988427277490928,0.969301594430817,0.950175911370707,0.931050228310596,0.911924545250486,0.892798862190375,0.873673179130265,0.854547496070154,0.835421813010043,0.832689572572917,0.813563889512807,0.794438206452696,0.775312523392586,0.756164383561554,0.736986301369825,0.728767123287753,0.709589041095796,0.690410958904067,0.671232876712338,0.652054794520609,0.638356164383595,0.619178082191866,0.599999999999909,0.58082191780818,0.561643835616451,0.542465753424722,0.523287671232993,0.504109589041036,0.484931506849307,0.465753424657578,0.446575342465849,0.427397260273892,0.408219178082163,0.389041095890434,0.369863013698705,0.350684931506976,0.331506849315019,0.31232876712329,0.293150684931561,0.273972602739832,0.254794520547875,0.249315068493161,0.230136986301432,0.210958904109702,0.191780821917746,0.172602739726017,0.153424657534288,0.134246575342559,0.115068493150602,0.095890410958873,0.0767123287671438,0.0575342465754147,0.0383561643836856,0.0191780821917291	1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,0.832689572572917,0.832689572572917,0.832689572572917,0.832689572572917,0.832689572572917,0.832689572572917,0.728767123287753,0.728767123287753,0.728767123287753,0.728767123287753,0.728767123287753,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161,0.249315068493161
Delta_TL_10	2021.7643835616439	Requinoa	1.14143274197181,1.1223070589117,1.10318137585159,1.08405569279148,1.06493000973137,1.04580432667126,1.02667864361115,1.00755296055104,0.988427277490928,0.969301594430817,0.950175911370707,0.931050228310596,0.911924545250486,0.892798862190375,0.873673179130265,0.854547496070154,0.835421813010043,0.816296129949933,0.797170446889822,0.778044763829712,0.758904109589139,0.739726027397182,0.720547945205453,0.701369863013724,0.690410958904067,0.671232876712338,0.652054794520609,0.63287671232888,0.613698630136923,0.594520547945194,0.575342465753465,0.556164383561736,0.53698630136978,0.51780821917805,0.498630136986321,0.479452054794592,0.460273972602863,0.441095890410907,0.421917808219177,0.402739726027448,0.383561643835719,0.364383561643763,0.345205479452034,0.326027397260304,0.306849315068575,0.287671232876619,0.26849315068489,0.25753424657546,0.238356164383504,0.219178082191775,0.200000000000045,0.180821917808316,0.16164383561636,0.142465753424631,0.123287671232902,0.104109589041173,0.0849315068494434,0.0657534246574869,0.0465753424657578,0.0273972602740287,0.00821917808229955	1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,1.16055842503192,0.690410958904067,0.690410958904067,0.690410958904067,0.690410958904067,0.613698630136923,0.613698630136923,0.575342465753465,0.575342465753465,0.575342465753465,0.575342465753465,0.498630136986321,0.498630136986321,0.498630136986321,0.498630136986321,0.498630136986321,0.498630136986321,0.498630136986321,0.498630136986321,0.498630136986321,0.498630136986321,0.306849315068575,0.306849315068575,0.306849315068575,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546,0.25753424657546
