transmission_lineage	last_sampling_date	comuna	evalTimes	ancTimes
Delta_TL_166	2021.7506849315068	Antofagasta	1.1277341118348,1.10860842877469,1.08948274571458,1.07035706265447,1.05123137959436,1.03210569653424,1.01298001347413,1.01024777303678,0.991122089976898,0.971996406916787,0.952870723856677,0.933745040796566,0.914619357736456,0.895493674676345,0.876367991616235,0.857242308556124,0.838116625496014,0.818990942435903,0.799865259375792,0.780739576315682,0.761613893255571,0.756149412381092,0.736986301369825,0.717808219178096,0.715068493150739,0.695890410958782,0.676712328767053,0.657534246575324,0.638356164383595,0.62465753424658,0.605479452054851,0.586301369862895,0.567123287671166,0.547945205479436,0.528767123287707,0.51780821917805,0.498630136986321,0.479452054794592,0.460273972602636,0.441095890410907,0.427397260273892,0.408219178082163,0.389041095890434,0.369863013698705,0.358904109589048,0.339726027397319,0.320547945205362,0.301369863013633,0.282191780821904,0.263013698630175,0.243835616438446,0.224657534246489,0.20547945205476,0.186301369863031,0.167123287671302,0.147945205479346,0.128767123287616,0.109589041095887,0.0904109589041582,0.0712328767124291,0.0520547945204726,0.0328767123287435,0.0136986301370143	1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.01024777303678,1.01024777303678,1.01024777303678,1.01024777303678,1.01024777303678,1.01024777303678,0.895493674676345,0.895493674676345,0.895493674676345,0.895493674676345,0.895493674676345,0.895493674676345,0.895493674676345,0.895493674676345,0.756149412381092,0.756149412381092,0.756149412381092,0.715068493150739,0.715068493150739,0.715068493150739,0.715068493150739,0.715068493150739,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.51780821917805,0.51780821917805,0.51780821917805,0.51780821917805,0.51780821917805,0.427397260273892,0.427397260273892,0.427397260273892,0.427397260273892,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048,0.358904109589048
Delta_TL_166	2021.7506849315068	Arica	1.1277341118348,1.10860842877469,1.08948274571458,1.07035706265447,1.05123137959436,1.03210569653424,1.01298001347413,0.993854330414024,0.974728647353913,0.955602964293803,0.936477281233692,0.917351598173582,0.898225915113471,0.895493674676345,0.876367991616235,0.857242308556124,0.838116625496014,0.818990942435903,0.799865259375792,0.780739576315682,0.761613893255571,0.74246575342454,0.723287671232811,0.715068493150739,0.695890410958782,0.676712328767053,0.657534246575324,0.638356164383595,0.619178082191866,0.599999999999909,0.58082191780818,0.569863013698523,0.550684931506794,0.531506849315065,0.512328767123336,0.493150684931607,0.47397260273965,0.454794520547921,0.435616438356192,0.427397260273892,0.408219178082163,0.389041095890434,0.369863013698705,0.350684931506748,0.331506849315019,0.31232876712329,0.293150684931561,0.273972602739605,0.254794520547875,0.235616438356146,0.216438356164417,0.202739726027403,0.183561643835674,0.164383561643717,0.145205479451988,0.126027397260259,0.10684931506853,0.0876712328768008,0.0684931506848443,0.0493150684931152,0.0301369863013861,0.0109589041096569	1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,0.895493674676345,0.895493674676345,0.857242308556124,0.857242308556124,0.857242308556124,0.857242308556124,0.857242308556124,0.857242308556124,0.857242308556124,0.857242308556124,0.715068493150739,0.715068493150739,0.715068493150739,0.657534246575324,0.657534246575324,0.657534246575324,0.657534246575324,0.657534246575324,0.569863013698523,0.569863013698523,0.569863013698523,0.569863013698523,0.569863013698523,0.569863013698523,0.569863013698523,0.569863013698523,0.427397260273892,0.427397260273892,0.427397260273892,0.427397260273892,0.427397260273892,0.427397260273892,0.427397260273892,0.293150684931561,0.293150684931561,0.293150684931561,0.293150684931561,0.293150684931561,0.202739726027403,0.202739726027403,0.202739726027403,0.202739726027403,0.202739726027403,0.202739726027403,0.202739726027403,0.202739726027403,0.202739726027403,0.202739726027403
Delta_TL_166	2021.7506849315068	Concepcion	1.1277341118348,1.11407290964894,1.09494722658883,1.07582154352872,1.05669586046861,1.0375701774085,1.01844449434839,0.999318811288276,0.980193128228166,0.961067445168055,0.952870723856677,0.933745040796566,0.914619357736456,0.895493674676345,0.876367991616235,0.857242308556124,0.838116625496014,0.818990942435903,0.799865259375792,0.780739576315682,0.761613893255571,0.74246575342454,0.723287671232811,0.715068493150739,0.695890410958782,0.676712328767053,0.657534246575324,0.638356164383595,0.619178082191866,0.599999999999909,0.58082191780818,0.575342465753465,0.556164383561736,0.53698630136978,0.51780821917805,0.498630136986321,0.479452054794592,0.460273972602636,0.441095890410907,0.421917808219177,0.402739726027448,0.397260273972506,0.378082191780777,0.358904109589048,0.339726027397319,0.320547945205362,0.301369863013633,0.282191780821904,0.263013698630175,0.243835616438446,0.235616438356146,0.216438356164417,0.197260273972688,0.178082191780732,0.158904109589002,0.139726027397273,0.120547945205544,0.101369863013588,0.0821917808218586,0.0630136986301295,0.0438356164384004,0.0246575342466713,0.00547945205471478	1.14685979489491,1.14685979489491,1.11407290964894,1.09494722658883,1.09494722658883,1.09494722658883,1.09494722658883,1.09494722658883,1.09494722658883,1.09494722658883,1.09494722658883,0.952870723856677,0.952870723856677,0.952870723856677,0.952870723856677,0.952870723856677,0.952870723856677,0.952870723856677,0.952870723856677,0.952870723856677,0.952870723856677,0.952870723856677,0.952870723856677,0.952870723856677,0.715068493150739,0.715068493150739,0.715068493150739,0.715068493150739,0.638356164383595,0.638356164383595,0.638356164383595,0.638356164383595,0.575342465753465,0.575342465753465,0.575342465753465,0.575342465753465,0.575342465753465,0.575342465753465,0.575342465753465,0.575342465753465,0.575342465753465,0.575342465753465,0.397260273972506,0.397260273972506,0.397260273972506,0.397260273972506,0.397260273972506,0.397260273972506,0.397260273972506,0.397260273972506,0.397260273972506,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146
Delta_TL_166	2021.7506849315068	Copiapo	1.1277341118348,1.10860842877469,1.08948274571458,1.07035706265447,1.05123137959436,1.03210569653424,1.01298001347413,0.99658657085115,0.97746088779104,0.958335204730929,0.939209521670819,0.920083838610708,0.90642263642485,0.887296953364739,0.868171270304629,0.849045587244518,0.829919904184408,0.810794221124297,0.791668538064187,0.772542855004076,0.753417171943966,0.734246575342468,0.715068493150739,0.695890410958782,0.676712328767053,0.657534246575324,0.652054794520609,0.632876712328653,0.62465753424658,0.605479452054851,0.586301369862895,0.567123287671166,0.547945205479436,0.528767123287707,0.509589041095978,0.490410958904022,0.479452054794592,0.460273972602636,0.441095890410907,0.421917808219177,0.402739726027448,0.383561643835719,0.369863013698705,0.350684931506748,0.331506849315019,0.31232876712329,0.293150684931561,0.273972602739605,0.254794520547875,0.235616438356146,0.216438356164417,0.197260273972688,0.180821917808316,0.16164383561636,0.142465753424631,0.123287671232902,0.104109589041173,0.084931506849216,0.0657534246574869,0.0465753424657578,0.0273972602740287,0.00821917808207218	1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,0.99658657085115,0.99658657085115,0.99658657085115,0.99658657085115,0.99658657085115,0.90642263642485,0.90642263642485,0.90642263642485,0.90642263642485,0.90642263642485,0.90642263642485,0.90642263642485,0.90642263642485,0.90642263642485,0.90642263642485,0.715068493150739,0.715068493150739,0.715068493150739,0.715068493150739,0.652054794520609,0.652054794520609,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.479452054794592,0.479452054794592,0.479452054794592,0.479452054794592,0.479452054794592,0.479452054794592,0.369863013698705,0.369863013698705,0.369863013698705,0.369863013698705,0.369863013698705,0.369863013698705,0.369863013698705,0.369863013698705,0.369863013698705,0.369863013698705,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316
Delta_TL_166	2021.7506849315068	Iquique	1.1277341118348,1.10860842877469,1.08948274571458,1.07035706265447,1.05123137959436,1.03210569653424,1.01298001347413,0.99658657085115,0.97746088779104,0.958335204730929,0.939209521670819,0.920083838610708,0.900958155550597,0.881832472490487,0.862706789430376,0.843581106370266,0.824455423310155,0.805329740250045,0.786204057189934,0.780739576315682,0.761613893255571,0.74246575342454,0.723287671232811,0.704109589041082,0.684931506849352,0.665753424657623,0.646575342465667,0.627397260273938,0.62465753424658,0.605479452054851,0.586301369862895,0.567123287671166,0.547945205479436,0.53698630136978,0.51780821917805,0.498630136986321,0.479452054794592,0.460273972602636,0.441095890410907,0.421917808219177,0.402739726027448,0.383561643835719,0.378082191780777,0.358904109589048,0.339726027397319,0.320547945205362,0.301369863013633,0.282191780821904,0.263013698630175,0.243835616438446,0.224657534246489,0.20547945205476,0.186301369863031,0.167123287671302,0.147945205479346,0.128767123287616,0.109589041095887,0.0904109589041582,0.0712328767124291,0.0520547945204726,0.0328767123287435,0.0136986301370143	1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,0.99658657085115,0.99658657085115,0.99658657085115,0.99658657085115,0.99658657085115,0.99658657085115,0.99658657085115,0.99658657085115,0.99658657085115,0.99658657085115,0.99658657085115,0.99658657085115,0.780739576315682,0.780739576315682,0.74246575342454,0.74246575342454,0.74246575342454,0.74246575342454,0.74246575342454,0.74246575342454,0.74246575342454,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.53698630136978,0.378082191780777,0.378082191780777,0.378082191780777,0.378082191780777,0.378082191780777,0.378082191780777,0.378082191780777,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446
Delta_TL_166	2021.7506849315068	Los_Angeles	1.1277341118348,1.10860842877469,1.08948274571458,1.07035706265447,1.05123137959436,1.03210569653424,1.01298001347413,0.993854330414024,0.974728647353913,0.955602964293803,0.936477281233692,0.917351598173582,0.898225915113471,0.881832472490487,0.862706789430376,0.843581106370266,0.824455423310155,0.805329740250045,0.786204057189934,0.767078374129824,0.747945205479482,0.728767123287753,0.709589041095796,0.690410958904067,0.684931506849352,0.665753424657623,0.646575342465667,0.627397260273938,0.613698630136923,0.594520547945194,0.575342465753465,0.556164383561736,0.53698630136978,0.51780821917805,0.498630136986321,0.479452054794592,0.460273972602636,0.441095890410907,0.421917808219177,0.402739726027448,0.383561643835719,0.378082191780777,0.358904109589048,0.339726027397319,0.326027397260304,0.306849315068575,0.287671232876619,0.26849315068489,0.249315068493161,0.243835616438446,0.224657534246489,0.20547945205476,0.186301369863031,0.167123287671302,0.147945205479346,0.128767123287616,0.109589041095887,0.0904109589041582,0.0712328767124291,0.0520547945204726,0.0328767123287435,0.0136986301370143	1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,0.881832472490487,0.881832472490487,0.881832472490487,0.881832472490487,0.805329740250045,0.805329740250045,0.805329740250045,0.805329740250045,0.805329740250045,0.805329740250045,0.805329740250045,0.684931506849352,0.684931506849352,0.684931506849352,0.684931506849352,0.613698630136923,0.613698630136923,0.613698630136923,0.613698630136923,0.613698630136923,0.613698630136923,0.613698630136923,0.613698630136923,0.613698630136923,0.613698630136923,0.613698630136923,0.613698630136923,0.613698630136923,0.378082191780777,0.378082191780777,0.378082191780777,0.326027397260304,0.326027397260304,0.326027397260304,0.326027397260304,0.326027397260304,0.243835616438446,0.243835616438446,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476
Delta_TL_166	2021.7506849315068	Pirque	1.1277341118348,1.10860842877469,1.08948274571458,1.07035706265447,1.05123137959436,1.03210569653424,1.01298001347413,0.993854330414024,0.974728647353913,0.955602964293803,0.936477281233692,0.917351598173582,0.898225915113471,0.879100232053361,0.85997454899325,0.84084886593314,0.821723182873029,0.810794221124297,0.791668538064187,0.772542855004076,0.753417171943966,0.74246575342454,0.723287671232811,0.704109589041082,0.684931506849352,0.665753424657623,0.657534246575324,0.638356164383595,0.619178082191866,0.599999999999909,0.58082191780818,0.561643835616451,0.542465753424722,0.523287671232765,0.504109589041036,0.484931506849307,0.465753424657578,0.446575342465849,0.427397260273892,0.408219178082163,0.389041095890434,0.369863013698705,0.350684931506748,0.331506849315019,0.31232876712329,0.293150684931561,0.273972602739605,0.260273972602818,0.241095890410861,0.221917808219132,0.20547945205476,0.186301369863031,0.167123287671302,0.147945205479346,0.128767123287616,0.109589041095887,0.0904109589041582,0.0712328767124291,0.0520547945204726,0.0328767123287435,0.0136986301370143	1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,0.810794221124297,0.810794221124297,0.810794221124297,0.810794221124297,0.74246575342454,0.74246575342454,0.74246575342454,0.74246575342454,0.74246575342454,0.657534246575324,0.657534246575324,0.657534246575324,0.657534246575324,0.657534246575324,0.657534246575324,0.657534246575324,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.260273972602818,0.260273972602818,0.260273972602818,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476
Delta_TL_166	2021.7506849315068	Puente_Alto	1.1277341118348,1.10860842877469,1.08948274571458,1.07035706265447,1.05123137959436,1.03210569653424,1.01298001347413,1.01024777303678,0.991122089976898,0.971996406916787,0.952870723856677,0.933745040796566,0.914619357736456,0.90642263642485,0.887296953364739,0.868171270304629,0.849045587244518,0.829919904184408,0.810794221124297,0.791668538064187,0.772542855004076,0.753417171943966,0.734246575342468,0.715068493150739,0.695890410958782,0.676712328767053,0.657534246575324,0.638356164383595,0.619178082191866,0.599999999999909,0.58082191780818,0.561643835616451,0.542465753424722,0.523287671232765,0.504109589041036,0.484931506849307,0.465753424657578,0.446575342465849,0.427397260273892,0.408219178082163,0.389041095890434,0.369863013698705,0.350684931506748,0.331506849315019,0.31232876712329,0.293150684931561,0.273972602739605,0.260273972602818,0.241095890410861,0.221917808219132,0.20547945205476,0.186301369863031,0.167123287671302,0.147945205479346,0.128767123287616,0.109589041095887,0.0904109589041582,0.0712328767124291,0.0520547945204726,0.0328767123287435,0.0136986301370143	1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.01024777303678,1.01024777303678,1.01024777303678,1.01024777303678,1.01024777303678,1.01024777303678,0.90642263642485,0.90642263642485,0.90642263642485,0.90642263642485,0.90642263642485,0.810794221124297,0.810794221124297,0.810794221124297,0.810794221124297,0.810794221124297,0.810794221124297,0.810794221124297,0.810794221124297,0.810794221124297,0.638356164383595,0.638356164383595,0.638356164383595,0.58082191780818,0.58082191780818,0.58082191780818,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.523287671232765,0.260273972602818,0.260273972602818,0.260273972602818,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476
Delta_TL_166	2021.7506849315068	Puerto_Montt	1.1277341118348,1.10860842877469,1.08948274571458,1.07035706265447,1.05123137959436,1.03210569653424,1.01298001347413,0.993854330414024,0.974728647353913,0.955602964293803,0.936477281233692,0.917351598173582,0.898225915113471,0.879100232053361,0.85997454899325,0.84084886593314,0.821723182873029,0.818990942435903,0.799865259375792,0.780739576315682,0.761613893255571,0.74246575342454,0.723287671232811,0.715068493150739,0.695890410958782,0.676712328767053,0.657534246575324,0.638356164383595,0.62465753424658,0.605479452054851,0.586301369862895,0.567123287671166,0.547945205479436,0.528767123287707,0.509589041095978,0.490410958904022,0.471232876712293,0.452054794520564,0.432876712328834,0.413698630136878,0.394520547945149,0.37534246575342,0.356164383561691,0.336986301369961,0.317808219178005,0.298630136986276,0.279452054794547,0.260273972602818,0.241095890410861,0.235616438356146,0.216438356164417,0.197260273972688,0.178082191780732,0.158904109589002,0.139726027397273,0.120547945205544,0.101369863013588,0.0821917808218586,0.0630136986301295,0.0438356164384004,0.0246575342466713,0.00547945205471478	1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,0.818990942435903,0.818990942435903,0.818990942435903,0.818990942435903,0.818990942435903,0.818990942435903,0.715068493150739,0.715068493150739,0.715068493150739,0.715068493150739,0.715068493150739,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.62465753424658,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146,0.235616438356146
Delta_TL_166	2021.7506849315068	Requinoa	1.1277341118348,1.10860842877469,1.08948274571458,1.07035706265447,1.05123137959436,1.03210569653424,1.01298001347413,0.993854330414024,0.974728647353913,0.955602964293803,0.936477281233692,0.917351598173582,0.898225915113471,0.879100232053361,0.85997454899325,0.84084886593314,0.821723182873029,0.802597499812919,0.783471816752808,0.764346133692698,0.745205479452125,0.726027397260168,0.706849315068439,0.68767123287671,0.676712328767053,0.657534246575324,0.638356164383595,0.619178082191866,0.599999999999909,0.58082191780818,0.561643835616451,0.542465753424722,0.523287671232765,0.504109589041036,0.484931506849307,0.465753424657578,0.446575342465849,0.427397260273892,0.408219178082163,0.389041095890434,0.369863013698705,0.350684931506748,0.331506849315019,0.31232876712329,0.293150684931561,0.273972602739605,0.254794520547875,0.243835616438446,0.224657534246489,0.20547945205476,0.186301369863031,0.167123287671302,0.147945205479346,0.128767123287616,0.109589041095887,0.0904109589041582,0.0712328767124291,0.0520547945204726,0.0328767123287435,0.0136986301370143	1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,1.14685979489491,0.676712328767053,0.676712328767053,0.676712328767053,0.676712328767053,0.599999999999909,0.599999999999909,0.561643835616451,0.561643835616451,0.561643835616451,0.561643835616451,0.484931506849307,0.484931506849307,0.484931506849307,0.484931506849307,0.484931506849307,0.484931506849307,0.484931506849307,0.484931506849307,0.484931506849307,0.484931506849307,0.293150684931561,0.293150684931561,0.293150684931561,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446,0.243835616438446
