transmission_lineage	last_sampling_date	comuna	evalTimes	ancTimes
Gamma_TL_35	2021.7205479452055	Antofagasta	1.09759712553341,1.0784714424733,1.05934575941319,1.04022007635308,1.02109439329297,1.00196871023286,0.982843027172748,0.980110786735395,0.960985103675512,0.941859420615401,0.922733737555291,0.90360805449518,0.88448237143507,0.865356688374959,0.846231005314849,0.827105322254738,0.807979639194627,0.788853956134517,0.769728273074406,0.750602590014296,0.731476906954185,0.726012426079706,0.706849315068439,0.68767123287671,0.684931506849352,0.665753424657396,0.646575342465667,0.627397260273938,0.608219178082209,0.594520547945194,0.575342465753465,0.556164383561509,0.53698630136978,0.51780821917805,0.498630136986321,0.487671232876664,0.468493150684935,0.449315068493206,0.43013698630125,0.41095890410952,0.397260273972506,0.378082191780777,0.358904109589048,0.339726027397319,0.328767123287662,0.309589041095933,0.290410958903976,0.271232876712247,0.252054794520518,0.232876712328789,0.21369863013706,0.194520547945103,0.175342465753374,0.156164383561645,0.136986301369916,0.117808219177959,0.0986301369862304,0.0794520547945012,0.0602739726027721,0.041095890411043,0.0219178082190865,0.00273972602735739	1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,0.980110786735395,0.980110786735395,0.980110786735395,0.980110786735395,0.980110786735395,0.980110786735395,0.865356688374959,0.865356688374959,0.865356688374959,0.865356688374959,0.865356688374959,0.865356688374959,0.865356688374959,0.865356688374959,0.726012426079706,0.726012426079706,0.726012426079706,0.684931506849352,0.684931506849352,0.684931506849352,0.684931506849352,0.684931506849352,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.487671232876664,0.487671232876664,0.487671232876664,0.487671232876664,0.487671232876664,0.397260273972506,0.397260273972506,0.397260273972506,0.397260273972506,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662,0.328767123287662
Gamma_TL_35	2021.7205479452055	Arica	1.09759712553341,1.0784714424733,1.05934575941319,1.04022007635308,1.02109439329297,1.00196871023286,0.982843027172748,0.963717344112638,0.944591661052527,0.925465977992417,0.906340294932306,0.887214611872196,0.868088928812085,0.865356688374959,0.846231005314849,0.827105322254738,0.807979639194627,0.788853956134517,0.769728273074406,0.750602590014296,0.731476906954185,0.712328767123154,0.693150684931425,0.684931506849352,0.665753424657396,0.646575342465667,0.627397260273938,0.608219178082209,0.58904109589048,0.569863013698523,0.550684931506794,0.539726027397137,0.520547945205408,0.501369863013679,0.48219178082195,0.46301369863022,0.443835616438264,0.424657534246535,0.405479452054806,0.397260273972506,0.378082191780777,0.358904109589048,0.339726027397319,0.320547945205362,0.301369863013633,0.282191780821904,0.263013698630175,0.243835616438218,0.224657534246489,0.20547945205476,0.186301369863031,0.172602739726017,0.153424657534288,0.134246575342331,0.115068493150602,0.095890410958873,0.0767123287671438,0.0575342465754147,0.0383561643834582,0.0191780821917291	1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,0.865356688374959,0.865356688374959,0.827105322254738,0.827105322254738,0.827105322254738,0.827105322254738,0.827105322254738,0.827105322254738,0.827105322254738,0.827105322254738,0.684931506849352,0.684931506849352,0.684931506849352,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.539726027397137,0.539726027397137,0.539726027397137,0.539726027397137,0.539726027397137,0.539726027397137,0.539726027397137,0.539726027397137,0.397260273972506,0.397260273972506,0.397260273972506,0.397260273972506,0.397260273972506,0.397260273972506,0.397260273972506,0.263013698630175,0.263013698630175,0.263013698630175,0.263013698630175,0.263013698630175,0.172602739726017,0.172602739726017,0.172602739726017,0.172602739726017,0.172602739726017,0.172602739726017,0.172602739726017,0.172602739726017
Gamma_TL_35	2021.7205479452055	Concepcion	1.09759712553341,1.08393592334755,1.06481024028744,1.04568455722733,1.02655887416722,1.00743319110711,0.988307508047001,0.96918182498689,0.95005614192678,0.930930458866669,0.922733737555291,0.90360805449518,0.88448237143507,0.865356688374959,0.846231005314849,0.827105322254738,0.807979639194627,0.788853956134517,0.769728273074406,0.750602590014296,0.731476906954185,0.712328767123154,0.693150684931425,0.684931506849352,0.665753424657396,0.646575342465667,0.627397260273938,0.608219178082209,0.58904109589048,0.569863013698523,0.550684931506794,0.545205479452079,0.52602739726035,0.506849315068393,0.487671232876664,0.468493150684935,0.449315068493206,0.43013698630125,0.41095890410952,0.391780821917791,0.372602739726062,0.36712328767112,0.347945205479391,0.328767123287662,0.309589041095933,0.290410958903976,0.271232876712247,0.252054794520518,0.232876712328789,0.21369863013706,0.20547945205476,0.186301369863031,0.167123287671302,0.147945205479346,0.128767123287616,0.109589041095887,0.0904109589041582,0.0712328767122017,0.0520547945204726,0.0328767123287435,0.0136986301370143	1.11672280859352,1.11672280859352,1.08393592334755,1.06481024028744,1.06481024028744,1.06481024028744,1.06481024028744,1.06481024028744,1.06481024028744,1.06481024028744,1.06481024028744,0.922733737555291,0.922733737555291,0.922733737555291,0.922733737555291,0.922733737555291,0.922733737555291,0.922733737555291,0.922733737555291,0.922733737555291,0.922733737555291,0.922733737555291,0.922733737555291,0.922733737555291,0.684931506849352,0.684931506849352,0.684931506849352,0.684931506849352,0.608219178082209,0.608219178082209,0.608219178082209,0.608219178082209,0.545205479452079,0.545205479452079,0.545205479452079,0.545205479452079,0.545205479452079,0.545205479452079,0.545205479452079,0.545205479452079,0.545205479452079,0.545205479452079,0.36712328767112,0.36712328767112,0.36712328767112,0.36712328767112,0.36712328767112,0.36712328767112,0.36712328767112,0.36712328767112,0.36712328767112,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476
Gamma_TL_35	2021.7205479452055	Copiapo	1.09759712553341,1.0784714424733,1.05934575941319,1.04022007635308,1.02109439329297,1.00196871023286,0.982843027172748,0.966449584549764,0.947323901489654,0.928198218429543,0.909072535369432,0.889946852309322,0.876285650123464,0.857159967063353,0.838034284003243,0.818908600943132,0.799782917883022,0.780657234822911,0.7615315517628,0.74240586870269,0.72328018564258,0.704109589041082,0.684931506849352,0.665753424657396,0.646575342465667,0.627397260273938,0.621917808219223,0.602739726027266,0.594520547945194,0.575342465753465,0.556164383561509,0.53698630136978,0.51780821917805,0.498630136986321,0.479452054794592,0.460273972602636,0.449315068493206,0.43013698630125,0.41095890410952,0.391780821917791,0.372602739726062,0.353424657534333,0.339726027397319,0.320547945205362,0.301369863013633,0.282191780821904,0.263013698630175,0.243835616438218,0.224657534246489,0.20547945205476,0.186301369863031,0.167123287671302,0.15068493150693,0.131506849314974,0.112328767123245,0.0931506849315156,0.0739726027397865,0.05479452054783,0.0356164383561008,0.0164383561643717	1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,0.966449584549764,0.966449584549764,0.966449584549764,0.966449584549764,0.966449584549764,0.876285650123464,0.876285650123464,0.876285650123464,0.876285650123464,0.876285650123464,0.876285650123464,0.876285650123464,0.876285650123464,0.876285650123464,0.876285650123464,0.684931506849352,0.684931506849352,0.684931506849352,0.684931506849352,0.621917808219223,0.621917808219223,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.449315068493206,0.449315068493206,0.449315068493206,0.449315068493206,0.449315068493206,0.449315068493206,0.339726027397319,0.339726027397319,0.339726027397319,0.339726027397319,0.339726027397319,0.339726027397319,0.339726027397319,0.339726027397319,0.339726027397319,0.339726027397319,0.15068493150693,0.15068493150693,0.15068493150693,0.15068493150693,0.15068493150693,0.15068493150693,0.15068493150693
Gamma_TL_35	2021.7205479452055	Iquique	1.09759712553341,1.0784714424733,1.05934575941319,1.04022007635308,1.02109439329297,1.00196871023286,0.982843027172748,0.966449584549764,0.947323901489654,0.928198218429543,0.909072535369432,0.889946852309322,0.870821169249211,0.851695486189101,0.83256980312899,0.81344412006888,0.794318437008769,0.775192753948659,0.756067070888548,0.750602590014296,0.731476906954185,0.712328767123154,0.693150684931425,0.673972602739696,0.654794520547966,0.635616438356237,0.616438356164281,0.597260273972552,0.594520547945194,0.575342465753465,0.556164383561509,0.53698630136978,0.51780821917805,0.506849315068393,0.487671232876664,0.468493150684935,0.449315068493206,0.43013698630125,0.41095890410952,0.391780821917791,0.372602739726062,0.353424657534333,0.347945205479391,0.328767123287662,0.309589041095933,0.290410958903976,0.271232876712247,0.252054794520518,0.232876712328789,0.21369863013706,0.194520547945103,0.175342465753374,0.156164383561645,0.136986301369916,0.117808219177959,0.0986301369862304,0.0794520547945012,0.0602739726027721,0.041095890411043,0.0219178082190865,0.00273972602735739	1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,0.966449584549764,0.966449584549764,0.966449584549764,0.966449584549764,0.966449584549764,0.966449584549764,0.966449584549764,0.966449584549764,0.966449584549764,0.966449584549764,0.966449584549764,0.966449584549764,0.750602590014296,0.750602590014296,0.712328767123154,0.712328767123154,0.712328767123154,0.712328767123154,0.712328767123154,0.712328767123154,0.712328767123154,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.506849315068393,0.506849315068393,0.506849315068393,0.506849315068393,0.506849315068393,0.506849315068393,0.506849315068393,0.506849315068393,0.506849315068393,0.347945205479391,0.347945205479391,0.347945205479391,0.347945205479391,0.347945205479391,0.347945205479391,0.347945205479391,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706
Gamma_TL_35	2021.7205479452055	Los_Angeles	1.09759712553341,1.0784714424733,1.05934575941319,1.04022007635308,1.02109439329297,1.00196871023286,0.982843027172748,0.963717344112638,0.944591661052527,0.925465977992417,0.906340294932306,0.887214611872196,0.868088928812085,0.851695486189101,0.83256980312899,0.81344412006888,0.794318437008769,0.775192753948659,0.756067070888548,0.736941387828438,0.717808219178096,0.698630136986367,0.67945205479441,0.660273972602681,0.654794520547966,0.635616438356237,0.616438356164281,0.597260273972552,0.583561643835537,0.564383561643808,0.545205479452079,0.52602739726035,0.506849315068393,0.487671232876664,0.468493150684935,0.449315068493206,0.43013698630125,0.41095890410952,0.391780821917791,0.372602739726062,0.353424657534333,0.347945205479391,0.328767123287662,0.309589041095933,0.295890410958918,0.276712328767189,0.257534246575233,0.238356164383504,0.219178082191775,0.21369863013706,0.194520547945103,0.175342465753374,0.156164383561645,0.136986301369916,0.117808219177959,0.0986301369862304,0.0794520547945012,0.0602739726027721,0.041095890411043,0.0219178082190865,0.00273972602735739	1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,0.851695486189101,0.851695486189101,0.851695486189101,0.851695486189101,0.775192753948659,0.775192753948659,0.775192753948659,0.775192753948659,0.775192753948659,0.775192753948659,0.775192753948659,0.654794520547966,0.654794520547966,0.654794520547966,0.654794520547966,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.583561643835537,0.347945205479391,0.347945205479391,0.347945205479391,0.295890410958918,0.295890410958918,0.295890410958918,0.295890410958918,0.295890410958918,0.21369863013706,0.21369863013706,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374
Gamma_TL_35	2021.7205479452055	Pirque	1.09759712553341,1.0784714424733,1.05934575941319,1.04022007635308,1.02109439329297,1.00196871023286,0.982843027172748,0.963717344112638,0.944591661052527,0.925465977992417,0.906340294932306,0.887214611872196,0.868088928812085,0.848963245751975,0.829837562691864,0.810711879631754,0.791586196571643,0.780657234822911,0.7615315517628,0.74240586870269,0.72328018564258,0.712328767123154,0.693150684931425,0.673972602739696,0.654794520547966,0.635616438356237,0.627397260273938,0.608219178082209,0.58904109589048,0.569863013698523,0.550684931506794,0.531506849315065,0.512328767123336,0.493150684931379,0.47397260273965,0.454794520547921,0.435616438356192,0.416438356164463,0.397260273972506,0.378082191780777,0.358904109589048,0.339726027397319,0.320547945205362,0.301369863013633,0.282191780821904,0.263013698630175,0.243835616438218,0.230136986301432,0.210958904109475,0.191780821917746,0.175342465753374,0.156164383561645,0.136986301369916,0.117808219177959,0.0986301369862304,0.0794520547945012,0.0602739726027721,0.041095890411043,0.0219178082190865,0.00273972602735739	1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,0.780657234822911,0.780657234822911,0.780657234822911,0.780657234822911,0.712328767123154,0.712328767123154,0.712328767123154,0.712328767123154,0.712328767123154,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.627397260273938,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.230136986301432,0.230136986301432,0.230136986301432,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374
Gamma_TL_35	2021.7205479452055	Puente_Alto	1.09759712553341,1.0784714424733,1.05934575941319,1.04022007635308,1.02109439329297,1.00196871023286,0.982843027172748,0.980110786735395,0.960985103675512,0.941859420615401,0.922733737555291,0.90360805449518,0.88448237143507,0.876285650123464,0.857159967063353,0.838034284003243,0.818908600943132,0.799782917883022,0.780657234822911,0.7615315517628,0.74240586870269,0.72328018564258,0.704109589041082,0.684931506849352,0.665753424657396,0.646575342465667,0.627397260273938,0.608219178082209,0.58904109589048,0.569863013698523,0.550684931506794,0.531506849315065,0.512328767123336,0.493150684931379,0.47397260273965,0.454794520547921,0.435616438356192,0.416438356164463,0.397260273972506,0.378082191780777,0.358904109589048,0.339726027397319,0.320547945205362,0.301369863013633,0.282191780821904,0.263013698630175,0.243835616438218,0.230136986301432,0.210958904109475,0.191780821917746,0.175342465753374,0.156164383561645,0.136986301369916,0.117808219177959,0.0986301369862304,0.0794520547945012,0.0602739726027721,0.041095890411043,0.0219178082190865,0.00273972602735739	1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,0.980110786735395,0.980110786735395,0.980110786735395,0.980110786735395,0.980110786735395,0.980110786735395,0.876285650123464,0.876285650123464,0.876285650123464,0.876285650123464,0.876285650123464,0.780657234822911,0.780657234822911,0.780657234822911,0.780657234822911,0.780657234822911,0.780657234822911,0.780657234822911,0.780657234822911,0.780657234822911,0.608219178082209,0.608219178082209,0.608219178082209,0.550684931506794,0.550684931506794,0.550684931506794,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.493150684931379,0.230136986301432,0.230136986301432,0.230136986301432,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374,0.175342465753374
Gamma_TL_35	2021.7205479452055	Puerto_Montt	1.09759712553341,1.0784714424733,1.05934575941319,1.04022007635308,1.02109439329297,1.00196871023286,0.982843027172748,0.963717344112638,0.944591661052527,0.925465977992417,0.906340294932306,0.887214611872196,0.868088928812085,0.848963245751975,0.829837562691864,0.810711879631754,0.791586196571643,0.788853956134517,0.769728273074406,0.750602590014296,0.731476906954185,0.712328767123154,0.693150684931425,0.684931506849352,0.665753424657396,0.646575342465667,0.627397260273938,0.608219178082209,0.594520547945194,0.575342465753465,0.556164383561509,0.53698630136978,0.51780821917805,0.498630136986321,0.479452054794592,0.460273972602636,0.441095890410907,0.421917808219177,0.402739726027448,0.383561643835492,0.364383561643763,0.345205479452034,0.326027397260304,0.306849315068575,0.287671232876619,0.26849315068489,0.249315068493161,0.230136986301432,0.210958904109475,0.20547945205476,0.186301369863031,0.167123287671302,0.147945205479346,0.128767123287616,0.109589041095887,0.0904109589041582,0.0712328767122017,0.0520547945204726,0.0328767123287435,0.0136986301370143	1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,0.788853956134517,0.788853956134517,0.788853956134517,0.788853956134517,0.788853956134517,0.788853956134517,0.684931506849352,0.684931506849352,0.684931506849352,0.684931506849352,0.684931506849352,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.594520547945194,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476,0.20547945205476
Gamma_TL_35	2021.7205479452055	Requinoa	1.09759712553341,1.0784714424733,1.05934575941319,1.04022007635308,1.02109439329297,1.00196871023286,0.982843027172748,0.963717344112638,0.944591661052527,0.925465977992417,0.906340294932306,0.887214611872196,0.868088928812085,0.848963245751975,0.829837562691864,0.810711879631754,0.791586196571643,0.772460513511533,0.753334830451422,0.734209147391311,0.715068493150739,0.695890410958782,0.676712328767053,0.657534246575324,0.646575342465667,0.627397260273938,0.608219178082209,0.58904109589048,0.569863013698523,0.550684931506794,0.531506849315065,0.512328767123336,0.493150684931379,0.47397260273965,0.454794520547921,0.435616438356192,0.416438356164463,0.397260273972506,0.378082191780777,0.358904109589048,0.339726027397319,0.320547945205362,0.301369863013633,0.282191780821904,0.263013698630175,0.243835616438218,0.224657534246489,0.21369863013706,0.194520547945103,0.175342465753374,0.156164383561645,0.136986301369916,0.117808219177959,0.0986301369862304,0.0794520547945012,0.0602739726027721,0.041095890411043,0.0219178082190865,0.00273972602735739	1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,1.11672280859352,0.646575342465667,0.646575342465667,0.646575342465667,0.646575342465667,0.569863013698523,0.569863013698523,0.531506849315065,0.531506849315065,0.531506849315065,0.531506849315065,0.454794520547921,0.454794520547921,0.454794520547921,0.454794520547921,0.454794520547921,0.454794520547921,0.454794520547921,0.454794520547921,0.454794520547921,0.454794520547921,0.263013698630175,0.263013698630175,0.263013698630175,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706
