transmission_lineage	last_sampling_date	comuna	evalTimes	ancTimes
Mu_TL_61	2021.7287671232878	Antofagasta	1.10581630361571,1.0866906205556,1.06756493749549,1.04843925443538,1.02931357137527,1.01018788831516,0.991062205255048,0.988329964817694,0.969204281757811,0.950078598697701,0.93095291563759,0.91182723257748,0.892701549517369,0.873575866457259,0.854450183397148,0.835324500337038,0.816198817276927,0.797073134216816,0.777947451156706,0.758821768096595,0.739696085036485,0.734231604162005,0.715068493150739,0.695890410959009,0.693150684931652,0.673972602739696,0.654794520547966,0.635616438356237,0.616438356164508,0.602739726027494,0.583561643835765,0.564383561643808,0.545205479452079,0.52602739726035,0.506849315068621,0.495890410958964,0.476712328767235,0.457534246575506,0.438356164383549,0.41917808219182,0.405479452054806,0.386301369863077,0.367123287671347,0.347945205479618,0.336986301369961,0.317808219178232,0.298630136986276,0.279452054794547,0.260273972602818,0.241095890411088,0.221917808219359,0.202739726027403,0.183561643835674,0.164383561643945,0.145205479452216,0.126027397260259,0.10684931506853,0.0876712328768008,0.0684931506850717,0.0493150684933426,0.0301369863013861,0.0109589041096569	1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,0.988329964817694,0.988329964817694,0.988329964817694,0.988329964817694,0.988329964817694,0.988329964817694,0.873575866457259,0.873575866457259,0.873575866457259,0.873575866457259,0.873575866457259,0.873575866457259,0.873575866457259,0.873575866457259,0.734231604162005,0.734231604162005,0.734231604162005,0.693150684931652,0.693150684931652,0.693150684931652,0.693150684931652,0.693150684931652,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.495890410958964,0.495890410958964,0.495890410958964,0.495890410958964,0.495890410958964,0.405479452054806,0.405479452054806,0.405479452054806,0.405479452054806,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961,0.336986301369961
Mu_TL_61	2021.7287671232878	Arica	1.10581630361571,1.0866906205556,1.06756493749549,1.04843925443538,1.02931357137527,1.01018788831516,0.991062205255048,0.971936522194937,0.952810839134827,0.933685156074716,0.914559473014606,0.895433789954495,0.876308106894385,0.873575866457259,0.854450183397148,0.835324500337038,0.816198817276927,0.797073134216816,0.777947451156706,0.758821768096595,0.739696085036485,0.720547945205453,0.701369863013724,0.693150684931652,0.673972602739696,0.654794520547966,0.635616438356237,0.616438356164508,0.597260273972779,0.578082191780823,0.558904109589093,0.547945205479436,0.528767123287707,0.509589041095978,0.490410958904249,0.47123287671252,0.452054794520564,0.432876712328834,0.413698630137105,0.405479452054806,0.386301369863077,0.367123287671347,0.347945205479618,0.328767123287662,0.309589041095933,0.290410958904204,0.271232876712475,0.252054794520518,0.232876712328789,0.21369863013706,0.194520547945331,0.180821917808316,0.161643835616587,0.142465753424631,0.123287671232902,0.104109589041173,0.0849315068494434,0.0657534246577143,0.0465753424657578,0.0273972602740287,0.00821917808229955	1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,0.873575866457259,0.873575866457259,0.835324500337038,0.835324500337038,0.835324500337038,0.835324500337038,0.835324500337038,0.835324500337038,0.835324500337038,0.835324500337038,0.693150684931652,0.693150684931652,0.693150684931652,0.635616438356237,0.635616438356237,0.635616438356237,0.635616438356237,0.635616438356237,0.547945205479436,0.547945205479436,0.547945205479436,0.547945205479436,0.547945205479436,0.547945205479436,0.547945205479436,0.547945205479436,0.405479452054806,0.405479452054806,0.405479452054806,0.405479452054806,0.405479452054806,0.405479452054806,0.405479452054806,0.271232876712475,0.271232876712475,0.271232876712475,0.271232876712475,0.271232876712475,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316,0.180821917808316
Mu_TL_61	2021.7287671232878	Concepcion	1.10581630361571,1.09215510142985,1.07302941836974,1.05390373530963,1.03477805224952,1.01565236918941,0.9965266861293,0.97740100306919,0.958275320009079,0.939149636948969,0.93095291563759,0.91182723257748,0.892701549517369,0.873575866457259,0.854450183397148,0.835324500337038,0.816198817276927,0.797073134216816,0.777947451156706,0.758821768096595,0.739696085036485,0.720547945205453,0.701369863013724,0.693150684931652,0.673972602739696,0.654794520547966,0.635616438356237,0.616438356164508,0.597260273972779,0.578082191780823,0.558904109589093,0.553424657534379,0.53424657534265,0.515068493150693,0.495890410958964,0.476712328767235,0.457534246575506,0.438356164383549,0.41917808219182,0.400000000000091,0.380821917808362,0.37534246575342,0.356164383561691,0.336986301369961,0.317808219178232,0.298630136986276,0.279452054794547,0.260273972602818,0.241095890411088,0.221917808219359,0.21369863013706,0.194520547945331,0.175342465753602,0.156164383561645,0.136986301369916,0.117808219178187,0.0986301369864577,0.0794520547945012,0.0602739726027721,0.041095890411043,0.0219178082193139,0.00273972602758477	1.12494198667582,1.12494198667582,1.09215510142985,1.07302941836974,1.07302941836974,1.07302941836974,1.07302941836974,1.07302941836974,1.07302941836974,1.07302941836974,1.07302941836974,0.93095291563759,0.93095291563759,0.93095291563759,0.93095291563759,0.93095291563759,0.93095291563759,0.93095291563759,0.93095291563759,0.93095291563759,0.93095291563759,0.93095291563759,0.93095291563759,0.93095291563759,0.693150684931652,0.693150684931652,0.693150684931652,0.693150684931652,0.616438356164508,0.616438356164508,0.616438356164508,0.616438356164508,0.553424657534379,0.553424657534379,0.553424657534379,0.553424657534379,0.553424657534379,0.553424657534379,0.553424657534379,0.553424657534379,0.553424657534379,0.553424657534379,0.37534246575342,0.37534246575342,0.37534246575342,0.37534246575342,0.37534246575342,0.37534246575342,0.37534246575342,0.37534246575342,0.37534246575342,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706
Mu_TL_61	2021.7287671232878	Copiapo	1.10581630361571,1.0866906205556,1.06756493749549,1.04843925443538,1.02931357137527,1.01018788831516,0.991062205255048,0.974668762632064,0.955543079571953,0.936417396511843,0.917291713451732,0.898166030391621,0.884504828205763,0.865379145145653,0.846253462085542,0.827127779025432,0.808002095965321,0.788876412905211,0.7697507298451,0.75062504678499,0.731499363724879,0.712328767123381,0.693150684931652,0.673972602739696,0.654794520547966,0.635616438356237,0.630136986301522,0.610958904109566,0.602739726027494,0.583561643835765,0.564383561643808,0.545205479452079,0.52602739726035,0.506849315068621,0.487671232876892,0.468493150684935,0.457534246575506,0.438356164383549,0.41917808219182,0.400000000000091,0.380821917808362,0.361643835616633,0.347945205479618,0.328767123287662,0.309589041095933,0.290410958904204,0.271232876712475,0.252054794520518,0.232876712328789,0.21369863013706,0.194520547945331,0.175342465753602,0.15890410958923,0.139726027397273,0.120547945205544,0.101369863013815,0.082191780822086,0.0630136986301295,0.0438356164384004,0.0246575342466713,0.00547945205494216	1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,0.974668762632064,0.974668762632064,0.974668762632064,0.974668762632064,0.974668762632064,0.884504828205763,0.884504828205763,0.884504828205763,0.884504828205763,0.884504828205763,0.884504828205763,0.884504828205763,0.884504828205763,0.884504828205763,0.884504828205763,0.693150684931652,0.693150684931652,0.693150684931652,0.693150684931652,0.630136986301522,0.630136986301522,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.457534246575506,0.457534246575506,0.457534246575506,0.457534246575506,0.457534246575506,0.457534246575506,0.347945205479618,0.347945205479618,0.347945205479618,0.347945205479618,0.347945205479618,0.347945205479618,0.347945205479618,0.347945205479618,0.347945205479618,0.347945205479618,0.15890410958923,0.15890410958923,0.15890410958923,0.15890410958923,0.15890410958923,0.15890410958923,0.15890410958923,0.15890410958923
Mu_TL_61	2021.7287671232878	Iquique	1.10581630361571,1.0866906205556,1.06756493749549,1.04843925443538,1.02931357137527,1.01018788831516,0.991062205255048,0.974668762632064,0.955543079571953,0.936417396511843,0.917291713451732,0.898166030391621,0.879040347331511,0.8599146642714,0.84078898121129,0.821663298151179,0.802537615091069,0.783411932030958,0.764286248970848,0.758821768096595,0.739696085036485,0.720547945205453,0.701369863013724,0.682191780821995,0.663013698630266,0.643835616438537,0.62465753424658,0.605479452054851,0.602739726027494,0.583561643835765,0.564383561643808,0.545205479452079,0.52602739726035,0.515068493150693,0.495890410958964,0.476712328767235,0.457534246575506,0.438356164383549,0.41917808219182,0.400000000000091,0.380821917808362,0.361643835616633,0.356164383561691,0.336986301369961,0.317808219178232,0.298630136986276,0.279452054794547,0.260273972602818,0.241095890411088,0.221917808219359,0.202739726027403,0.183561643835674,0.164383561643945,0.145205479452216,0.126027397260259,0.10684931506853,0.0876712328768008,0.0684931506850717,0.0493150684933426,0.0301369863013861,0.0109589041096569	1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,0.974668762632064,0.974668762632064,0.974668762632064,0.974668762632064,0.974668762632064,0.974668762632064,0.974668762632064,0.974668762632064,0.974668762632064,0.974668762632064,0.974668762632064,0.974668762632064,0.758821768096595,0.758821768096595,0.720547945205453,0.720547945205453,0.720547945205453,0.720547945205453,0.720547945205453,0.720547945205453,0.720547945205453,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.515068493150693,0.515068493150693,0.515068493150693,0.515068493150693,0.515068493150693,0.515068493150693,0.515068493150693,0.515068493150693,0.515068493150693,0.356164383561691,0.356164383561691,0.356164383561691,0.356164383561691,0.356164383561691,0.356164383561691,0.356164383561691,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359
Mu_TL_61	2021.7287671232878	Los_Angeles	1.10581630361571,1.0866906205556,1.06756493749549,1.04843925443538,1.02931357137527,1.01018788831516,0.991062205255048,0.971936522194937,0.952810839134827,0.933685156074716,0.914559473014606,0.895433789954495,0.876308106894385,0.8599146642714,0.84078898121129,0.821663298151179,0.802537615091069,0.783411932030958,0.764286248970848,0.745160565910737,0.726027397260395,0.706849315068666,0.68767123287671,0.668493150684981,0.663013698630266,0.643835616438537,0.62465753424658,0.605479452054851,0.591780821917837,0.572602739726108,0.553424657534379,0.53424657534265,0.515068493150693,0.495890410958964,0.476712328767235,0.457534246575506,0.438356164383549,0.41917808219182,0.400000000000091,0.380821917808362,0.361643835616633,0.356164383561691,0.336986301369961,0.317808219178232,0.304109589041218,0.284931506849489,0.265753424657532,0.246575342465803,0.227397260274074,0.221917808219359,0.202739726027403,0.183561643835674,0.164383561643945,0.145205479452216,0.126027397260259,0.10684931506853,0.0876712328768008,0.0684931506850717,0.0493150684933426,0.0301369863013861,0.0109589041096569	1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,0.8599146642714,0.8599146642714,0.8599146642714,0.8599146642714,0.783411932030958,0.783411932030958,0.783411932030958,0.783411932030958,0.783411932030958,0.783411932030958,0.783411932030958,0.663013698630266,0.663013698630266,0.663013698630266,0.663013698630266,0.591780821917837,0.591780821917837,0.591780821917837,0.591780821917837,0.591780821917837,0.591780821917837,0.591780821917837,0.591780821917837,0.591780821917837,0.591780821917837,0.591780821917837,0.591780821917837,0.591780821917837,0.356164383561691,0.356164383561691,0.356164383561691,0.304109589041218,0.304109589041218,0.304109589041218,0.304109589041218,0.304109589041218,0.221917808219359,0.221917808219359,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674
Mu_TL_61	2021.7287671232878	Pirque	1.10581630361571,1.0866906205556,1.06756493749549,1.04843925443538,1.02931357137527,1.01018788831516,0.991062205255048,0.971936522194937,0.952810839134827,0.933685156074716,0.914559473014606,0.895433789954495,0.876308106894385,0.857182423834274,0.838056740774164,0.818931057714053,0.799805374653943,0.788876412905211,0.7697507298451,0.75062504678499,0.731499363724879,0.720547945205453,0.701369863013724,0.682191780821995,0.663013698630266,0.643835616438537,0.635616438356237,0.616438356164508,0.597260273972779,0.578082191780823,0.558904109589093,0.539726027397364,0.520547945205635,0.501369863013679,0.48219178082195,0.46301369863022,0.443835616438491,0.424657534246762,0.405479452054806,0.386301369863077,0.367123287671347,0.347945205479618,0.328767123287662,0.309589041095933,0.290410958904204,0.271232876712475,0.252054794520518,0.238356164383731,0.219178082191775,0.200000000000045,0.183561643835674,0.164383561643945,0.145205479452216,0.126027397260259,0.10684931506853,0.0876712328768008,0.0684931506850717,0.0493150684933426,0.0301369863013861,0.0109589041096569	1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,0.788876412905211,0.788876412905211,0.788876412905211,0.788876412905211,0.720547945205453,0.720547945205453,0.720547945205453,0.720547945205453,0.720547945205453,0.635616438356237,0.635616438356237,0.635616438356237,0.635616438356237,0.635616438356237,0.635616438356237,0.635616438356237,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.238356164383731,0.238356164383731,0.238356164383731,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674
Mu_TL_61	2021.7287671232878	Puente_Alto	1.10581630361571,1.0866906205556,1.06756493749549,1.04843925443538,1.02931357137527,1.01018788831516,0.991062205255048,0.988329964817694,0.969204281757811,0.950078598697701,0.93095291563759,0.91182723257748,0.892701549517369,0.884504828205763,0.865379145145653,0.846253462085542,0.827127779025432,0.808002095965321,0.788876412905211,0.7697507298451,0.75062504678499,0.731499363724879,0.712328767123381,0.693150684931652,0.673972602739696,0.654794520547966,0.635616438356237,0.616438356164508,0.597260273972779,0.578082191780823,0.558904109589093,0.539726027397364,0.520547945205635,0.501369863013679,0.48219178082195,0.46301369863022,0.443835616438491,0.424657534246762,0.405479452054806,0.386301369863077,0.367123287671347,0.347945205479618,0.328767123287662,0.309589041095933,0.290410958904204,0.271232876712475,0.252054794520518,0.238356164383731,0.219178082191775,0.200000000000045,0.183561643835674,0.164383561643945,0.145205479452216,0.126027397260259,0.10684931506853,0.0876712328768008,0.0684931506850717,0.0493150684933426,0.0301369863013861,0.0109589041096569	1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,0.988329964817694,0.988329964817694,0.988329964817694,0.988329964817694,0.988329964817694,0.988329964817694,0.884504828205763,0.884504828205763,0.884504828205763,0.884504828205763,0.884504828205763,0.788876412905211,0.788876412905211,0.788876412905211,0.788876412905211,0.788876412905211,0.788876412905211,0.788876412905211,0.788876412905211,0.788876412905211,0.616438356164508,0.616438356164508,0.616438356164508,0.558904109589093,0.558904109589093,0.558904109589093,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.501369863013679,0.238356164383731,0.238356164383731,0.238356164383731,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674,0.183561643835674
Mu_TL_61	2021.7287671232878	Puerto_Montt	1.10581630361571,1.0866906205556,1.06756493749549,1.04843925443538,1.02931357137527,1.01018788831516,0.991062205255048,0.971936522194937,0.952810839134827,0.933685156074716,0.914559473014606,0.895433789954495,0.876308106894385,0.857182423834274,0.838056740774164,0.818931057714053,0.799805374653943,0.797073134216816,0.777947451156706,0.758821768096595,0.739696085036485,0.720547945205453,0.701369863013724,0.693150684931652,0.673972602739696,0.654794520547966,0.635616438356237,0.616438356164508,0.602739726027494,0.583561643835765,0.564383561643808,0.545205479452079,0.52602739726035,0.506849315068621,0.487671232876892,0.468493150684935,0.449315068493206,0.430136986301477,0.410958904109748,0.391780821917791,0.372602739726062,0.353424657534333,0.334246575342604,0.315068493150875,0.295890410958918,0.276712328767189,0.25753424657546,0.238356164383731,0.219178082191775,0.21369863013706,0.194520547945331,0.175342465753602,0.156164383561645,0.136986301369916,0.117808219178187,0.0986301369864577,0.0794520547945012,0.0602739726027721,0.041095890411043,0.0219178082193139,0.00273972602758477	1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,0.797073134216816,0.797073134216816,0.797073134216816,0.797073134216816,0.797073134216816,0.797073134216816,0.693150684931652,0.693150684931652,0.693150684931652,0.693150684931652,0.693150684931652,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.602739726027494,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706,0.21369863013706
Mu_TL_61	2021.7287671232878	Requinoa	1.10581630361571,1.0866906205556,1.06756493749549,1.04843925443538,1.02931357137527,1.01018788831516,0.991062205255048,0.971936522194937,0.952810839134827,0.933685156074716,0.914559473014606,0.895433789954495,0.876308106894385,0.857182423834274,0.838056740774164,0.818931057714053,0.799805374653943,0.780679691593832,0.761554008533722,0.742428325473611,0.723287671233038,0.704109589041082,0.684931506849352,0.665753424657623,0.654794520547966,0.635616438356237,0.616438356164508,0.597260273972779,0.578082191780823,0.558904109589093,0.539726027397364,0.520547945205635,0.501369863013679,0.48219178082195,0.46301369863022,0.443835616438491,0.424657534246762,0.405479452054806,0.386301369863077,0.367123287671347,0.347945205479618,0.328767123287662,0.309589041095933,0.290410958904204,0.271232876712475,0.252054794520518,0.232876712328789,0.221917808219359,0.202739726027403,0.183561643835674,0.164383561643945,0.145205479452216,0.126027397260259,0.10684931506853,0.0876712328768008,0.0684931506850717,0.0493150684933426,0.0301369863013861,0.0109589041096569	1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,1.12494198667582,0.654794520547966,0.654794520547966,0.654794520547966,0.654794520547966,0.578082191780823,0.578082191780823,0.539726027397364,0.539726027397364,0.539726027397364,0.539726027397364,0.46301369863022,0.46301369863022,0.46301369863022,0.46301369863022,0.46301369863022,0.46301369863022,0.46301369863022,0.46301369863022,0.46301369863022,0.46301369863022,0.271232876712475,0.271232876712475,0.271232876712475,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359,0.221917808219359
