taxa	lat	long
EPI_ISL_4632252	-33.4948161794938	-70.6104186413787
EPI_ISL_4632275	-33.43857510642	-70.585623455793
EPI_ISL_4632284	-32.7892484990772	-70.6766089654012
EPI_ISL_4632285	-32.7421962295685	-70.7299507490284
EPI_ISL_4632293	-32.723296204234	-70.7718398582178
EPI_ISL_4632308	-38.7463701326815	-72.7129113574395
EPI_ISL_4632309	-33.4210304730573	-70.7447992638003
EPI_ISL_4632311	-33.3904810926689	-70.5483393141026
EPI_ISL_4632312	-37.1535368901201	-72.1002845428585
EPI_ISL_4632314	-33.4476486038389	-70.5892294504364
EPI_ISL_4632315	-34.0815689663601	-70.839757993155
EPI_ISL_4632316	-34.1122003571893	-70.8583830333252
EPI_ISL_4632318	-33.6669266223483	-70.9159362782962
EPI_ISL_4632352	-33.4589472484367	-70.6128619740384
EPI_ISL_4632389	-33.393508622468	-70.9403633075868
EPI_ISL_4632417	-35.8307531765948	-70.8115887710717
EPI_ISL_4632419	-35.7630006541094	-70.9592384789408
EPI_ISL_4632422	-33.4412919104159	-70.5559763144735
EPI_ISL_4632423	-33.4372119893992	-70.5398519666888
EPI_ISL_4632424	-33.4603167621089	-70.5571030083748
EPI_ISL_4632440	-33.3587205686846	-70.4248174110406
EPI_ISL_4632480	-34.1600706511921	-71.4378387937441
EPI_ISL_4632482	-34.1384511643998	-70.7878976933697
EPI_ISL_4632483	-33.2811537311887	-70.7631833565784
EPI_ISL_4632485	-33.4840032571624	-70.7422480988351
EPI_ISL_4632536	-40.4058534513297	-72.6529532104052
EPI_ISL_4632537	-36.9959298928475	-71.4490391366328
EPI_ISL_4632543	-36.7152205685548	-71.8690065844017
EPI_ISL_4632544	-41.439041908825	-72.6372173484429
EPI_ISL_4632546	-36.6046135999739	-72.353451314272
EPI_ISL_4632548	-40.5200722242907	-72.744418916364
EPI_ISL_4632550	-40.3850255129502	-72.7926139532241
EPI_ISL_4632551	-33.4592278993156	-70.5273036084249
EPI_ISL_4632610	-38.7118763706842	-72.6756356470492
EPI_ISL_4632818	-37.168592077486	-71.8833511015737
EPI_ISL_4632851	-36.9259940539021	-71.4863387525046
EPI_ISL_4632852	-36.7576771619238	-71.8418351401717
EPI_ISL_4632860	-34.4846519525735	-72.0063255707798
EPI_ISL_4632861	-34.1307235625683	-70.7029023853883
EPI_ISL_4632864	-33.4909963307303	-70.5447316013158
EPI_ISL_4632879	-33.4463322386758	-70.5318701116545
EPI_ISL_4635484	-33.5566712160654	-70.7719395752354
EPI_ISL_4635490	-33.4706049543203	-70.6479125203644
EPI_ISL_4635505	-33.4546692838017	-70.5451992806416
EPI_ISL_4635506	-33.4302906572736	-70.6205305456511
EPI_ISL_4635559	-37.1074419221245	-71.7699848987143
EPI_ISL_4635575	-37.4395353511207	-71.8201151845419
EPI_ISL_4635596	-37.3109808109562	-72.6801590913016
EPI_ISL_4635748	-33.5221679348898	-70.6164957867902
EPI_ISL_4635755	-33.5381403381931	-70.6216374790781
EPI_ISL_4635758	-33.5365181941502	-70.6181501792437
EPI_ISL_4635761	-33.5525793054095	-70.6241849288508
EPI_ISL_4635762	-33.525613199483	-70.620052746683
EPI_ISL_4635764	-33.5472910017529	-70.64451668943
EPI_ISL_4635799	-37.2944578789767	-72.643859420254
EPI_ISL_4635802	-37.4230088065818	-71.8942716749095
EPI_ISL_4636000	-33.5547938327726	-70.6210674315906
EPI_ISL_4636002	-33.5898001031529	-70.592410526418
EPI_ISL_4636006	-33.5389934263794	-70.6145863973635
EPI_ISL_4636008	-33.5364702816309	-70.6469115032406
EPI_ISL_4636017	-34.4736131346963	-71.9980578416908
EPI_ISL_4636020	-34.0425518789138	-70.7747471272487
EPI_ISL_4636030	-36.902199454185	-72.976503407162
EPI_ISL_4636031	-36.9013486519922	-73.0124447476049
EPI_ISL_4636120	-33.4107562889003	-70.7766824279216
EPI_ISL_4636461	-33.4225332603194	-70.6159741796546
EPI_ISL_4636464	-33.2483477966578	-70.358468495623
EPI_ISL_4636492	-33.6272337087631	-70.6247857916486
EPI_ISL_4636493	-32.9538916300411	-71.5215509292292
EPI_ISL_4636497	-34.1773955909528	-70.7366886670496
EPI_ISL_4636498	-34.5648440429062	-71.9995280441504
EPI_ISL_4636499	-34.6359869353591	-71.3704193803504
EPI_ISL_4636500	-34.6221324739199	-70.9947309064571
EPI_ISL_4636538	-36.86006266392	-72.9152664314097
EPI_ISL_4636544	-33.533749962926	-70.6427184831285
EPI_ISL_4636558	-34.1588022468215	-71.4784056712937
EPI_ISL_4636564	-37.8274406372263	-72.3031784116198
EPI_ISL_4649136	-33.4875785690884	-70.611139252681
EPI_ISL_4649312	-33.4968617390425	-70.5997066876513
EPI_ISL_4652660	-33.4501863713541	-70.6951889856117
EPI_ISL_4652663	-33.4380599411117	-70.5659835209467
EPI_ISL_4652670	-33.500355529227	-70.6114344172032
EPI_ISL_4652693	-32.7918802346846	-70.7583978122382
EPI_ISL_4652761	-33.4935335621215	-70.5239014192846
EPI_ISL_4652783	-32.7188279575217	-70.6685407494074
EPI_ISL_4652792	-33.4980532418076	-70.5709370062142
EPI_ISL_4652809	-33.480696883432	-70.523517790079
EPI_ISL_4652906	-33.5589543086794	-70.8310003249796
EPI_ISL_4652912	-33.4096286577482	-70.7218118697579
EPI_ISL_4652913	-33.4012368030761	-70.7749859649201
EPI_ISL_4652923	-33.5702538789374	-70.8946156397765
EPI_ISL_4652924	-33.5671152913547	-70.9115153898237
EPI_ISL_4654077	-33.4561731649214	-70.6204547337156
EPI_ISL_4654308	-33.4307566907811	-70.7131779452357
EPI_ISL_4655092	-36.8398312314528	-71.4653253970232
EPI_ISL_4655098	-33.4585356598226	-70.5394466161861
EPI_ISL_4655099	-39.7656532376868	-73.0401919265508
EPI_ISL_4655112	-33.4021121430446	-70.7152567086128
EPI_ISL_4655113	-33.4599837359638	-70.6662144832053
EPI_ISL_4655200	-33.2068243568223	-70.2338550716762
EPI_ISL_4655221	-33.4687420414991	-70.6554585489795
EPI_ISL_4655230	-36.8193468674124	-71.84004334265
EPI_ISL_4655486	-33.5373665074779	-70.6300526267944
EPI_ISL_4655498	-33.3954856753515	-70.4832269506726
EPI_ISL_4655547	-33.55024195349	-70.6179039013294
EPI_ISL_4655557	-33.5199602712896	-70.617192353374
EPI_ISL_4655558	-33.5278859720519	-70.6143348845974
EPI_ISL_4655566	-33.5243846110691	-70.621856874361
EPI_ISL_4655575	-33.5545766081332	-70.6193710302295
EPI_ISL_4655585	-33.3761272319885	-70.6858579030781
EPI_ISL_4655586	-37.0198703693316	-71.3401610290491
EPI_ISL_4655601	-33.4792375615654	-70.5483044906184
EPI_ISL_4655970	-32.9512086862363	-71.4823919516209
EPI_ISL_4656289	-33.5143136852843	-70.8170460450139
EPI_ISL_4658040	-34.2315103098549	-71.4442439371523
EPI_ISL_4658045	-34.1460349839351	-71.4114298505663
EPI_ISL_4658060	-33.4612613809862	-70.726182393905
EPI_ISL_4658469	-36.7331970473698	-73.1097974426027
EPI_ISL_4658477	-33.4496661913916	-70.5923764164495
EPI_ISL_4658481	-33.5701177476309	-70.8702551584292
EPI_ISL_4658491	-20.2093070713672	-70.1633019452853
EPI_ISL_4658492	-34.1672051546443	-70.7157183415104
EPI_ISL_4658510	-36.8746209714328	-71.6161550222482
EPI_ISL_4658511	-33.7210822790798	-70.7072944565948
EPI_ISL_4658519	-33.5854779490348	-70.8933528678843
EPI_ISL_4659677	-33.4979421019315	-70.5965675837833
EPI_ISL_4659687	-33.4513410736041	-70.6332941277911
EPI_ISL_4659708	-33.4683998933572	-70.577796919369
EPI_ISL_4659820	-34.2102758489054	-71.3771037185581
EPI_ISL_4704405	-33.5367825951916	-70.8240654326685
EPI_ISL_4704544	-33.5810127664321	-70.804217729009
EPI_ISL_5010712	-36.7920477654945	-71.8353084214023
EPI_ISL_5010775	-33.4394555976907	-70.7366920175275
EPI_ISL_5010792	-33.5748300321083	-70.8371623911879
EPI_ISL_5010801	-37.885269556569	-73.2451259335971
EPI_ISL_5011027	-33.9201772581985	-70.1765201623317
EPI_ISL_5011033	-33.5265662359685	-70.6164257153444
EPI_ISL_5011068	-33.5995653006399	-70.6424029823685
EPI_ISL_5011136	-20.2213297768708	-70.0471166031081
EPI_ISL_5011765	-33.4448263477925	-70.5449911666109
EPI_ISL_5411131	-37.8943078417178	-73.2000750890493
EPI_ISL_5411135	-33.4489280672058	-70.5585945818666
EPI_ISL_5411174	-33.496851327837	-70.7472133250601
EPI_ISL_5411210	-33.4970786978763	-70.601450029853
EPI_ISL_5411229	-33.5782808921936	-70.8722544744291
EPI_ISL_5411230	-33.6904682328025	-70.9021075247133
EPI_ISL_5411238	-33.6758781040885	-70.8263148170756
EPI_ISL_5411272	-33.4963419337927	-70.7925866289061
EPI_ISL_5411314	-20.2093392608474	-70.1632689249591
EPI_ISL_5421798	-36.7372386255992	-72.4093741481289
EPI_ISL_5431337	-37.823659178088	-73.2538835741572
EPI_ISL_5431392	-31.7794357313453	-70.9681095703473
EPI_ISL_5431400	-35.8944825844622	-70.8390096087858
EPI_ISL_5431416	-42.6505499289553	-73.7473810566555
EPI_ISL_5431465	-34.184568336619	-70.7538251936929
EPI_ISL_5431504	-33.448470860521	-70.7353338817921
EPI_ISL_5431509	-33.453175576877	-70.7161072427651
EPI_ISL_5431520	-33.5601535476189	-70.8906533122988
EPI_ISL_5544225	-34.103540008854	-70.7998283206927
EPI_ISL_5544279	-34.4469534878988	-70.4067051996319
EPI_ISL_5544315	-37.3665691096651	-72.3102237819682
EPI_ISL_5544328	-37.2693215251014	-72.1647331867453
