taxa	lat	long
EPI_ISL_2659138	-33.5088963055168	-70.685179157692
EPI_ISL_2659139	-33.7875977461768	-70.8868065051665
EPI_ISL_2659140	-33.5062084539757	-70.795175386913
EPI_ISL_2659141	-33.4728595094007	-70.8036609835353
EPI_ISL_2659142	-33.4351516999571	-70.6985653236102
EPI_ISL_2659143	-33.4685727407003	-70.6345633902034
EPI_ISL_2659144	-33.4052793481302	-70.6703104967561
EPI_ISL_2659145	-41.6346965507956	-73.0864909917437
EPI_ISL_2659147	-41.4999761940738	-73.1571782899006
EPI_ISL_2659148	-41.3974442055913	-72.7323027353193
EPI_ISL_2659150	-41.463269060219	-73.1344686654106
EPI_ISL_2659155	-18.6977512192476	-69.8504583018983
EPI_ISL_2659156	-18.378083542202	-69.9596633113557
EPI_ISL_2659158	-18.4887939486576	-69.9279892756911
EPI_ISL_2659159	-18.7130648152612	-69.7373269519796
EPI_ISL_2659160	-18.6282886278769	-69.9800158028714
EPI_ISL_2659161	-18.5693191921056	-69.9166527710352
EPI_ISL_2659162	-37.3972599109769	-72.2245351941448
EPI_ISL_2659169	-24.1797095715797	-68.6336469154213
EPI_ISL_2659170	-23.8482623752039	-70.4234770007461
EPI_ISL_2659172	-33.0695304436233	-71.6371372452081
EPI_ISL_2659173	-33.1459373897432	-71.4885803457258
EPI_ISL_2659174	-33.0566100578117	-71.5638032269318
EPI_ISL_2659175	-33.073816008055	-71.5577797360823
EPI_ISL_2659180	-34.0921010133796	-70.8025183859228
EPI_ISL_2659181	-34.1017991037721	-70.8512014333461
EPI_ISL_2659182	-34.1000004264107	-70.8176124119675
EPI_ISL_2659184	-45.8456867652245	-71.8745685419559
EPI_ISL_2659185	-45.2595078977807	-71.523796569806
EPI_ISL_2659186	-45.2737478557951	-71.8464911140687
EPI_ISL_2659187	-45.1977190192039	-71.9334896677246
EPI_ISL_2663410	-18.4393549083612	-69.6497756911547
EPI_ISL_2663411	-41.4967785123276	-72.7574408275458
EPI_ISL_2663413	-41.738371437909	-73.3133508682209
EPI_ISL_2663415	-41.4248232584508	-73.0462186589193
EPI_ISL_2663416	-41.3984861733277	-72.6176576587531
EPI_ISL_2663417	-33.4236752142592	-70.9118781811023
EPI_ISL_2663419	-35.3855123654258	-71.5494257339248
EPI_ISL_2663420	-33.3967206094203	-70.5367090204575
EPI_ISL_2663429	-35.473019982297	-71.5417477176352
EPI_ISL_2663434	-35.2596884767919	-71.4362147818828
EPI_ISL_2663435	-28.9684082571499	-70.7548745819292
EPI_ISL_2663445	-36.794400449801	-72.9528855127488
EPI_ISL_2663448	-34.1285012469563	-70.8643978736996
EPI_ISL_2663450	-34.1615596678103	-70.7200111659789
EPI_ISL_2663451	-34.2020154117971	-70.8149333419695
EPI_ISL_2663456	-32.2800651421898	-71.3594138765537
EPI_ISL_2663457	-33.0953096450072	-71.6391091152494
EPI_ISL_2663458	-33.1165108950204	-71.6861786912399
EPI_ISL_2663459	-33.1116212429362	-71.5444403255587
EPI_ISL_2663460	-33.0315872195098	-71.652227501838
EPI_ISL_2663461	-38.7393332592488	-72.67716011793
EPI_ISL_2663554	-33.5220129487273	-70.6137575134853
EPI_ISL_2663557	-33.5504007077951	-70.672900628361
EPI_ISL_2663559	-33.5440769497581	-70.6224672467612
EPI_ISL_2663561	-33.8776512602137	-69.9260213231089
EPI_ISL_2663564	-33.4811547587681	-70.2530699538108
EPI_ISL_2663569	-33.5214143254926	-70.6135503364588
EPI_ISL_2663570	-33.5354544749081	-70.6277335283726
EPI_ISL_2663571	-33.5396412841611	-70.6460037449507
EPI_ISL_2663573	-33.5457507466129	-70.6187885106602
EPI_ISL_2663575	-33.6588763723986	-70.1999934843248
EPI_ISL_2663581	-33.5316514448691	-70.6186822217399
EPI_ISL_2663584	-33.5528649589932	-70.6485982082346
EPI_ISL_2663586	-33.5515147769251	-70.613626395043
EPI_ISL_2663588	-33.5331736878689	-70.6404370409119
EPI_ISL_2663597	-37.1365850611237	-72.7946280132897
EPI_ISL_2663611	-34.3237435627189	-70.8740205636898
EPI_ISL_2663612	-34.1083355291527	-70.8067087269026
EPI_ISL_2663614	-34.0798342925297	-70.8143524326098
EPI_ISL_2663615	-34.1115994501624	-71.7837805403129
EPI_ISL_2756057	-33.5788672019507	-70.6456575827906
EPI_ISL_2756062	-33.5360329212386	-70.6289297929745
EPI_ISL_2756063	-33.5464436194547	-70.6144837167677
EPI_ISL_2756064	-33.4255573546487	-70.5969998065926
EPI_ISL_2756067	-33.5250820063035	-70.6437556921624
EPI_ISL_2756068	-33.5329908764351	-70.6302630522766
EPI_ISL_2756070	-33.550023414448	-70.6199563223697
EPI_ISL_2756071	-33.546875543137	-70.6387979055631
EPI_ISL_2756072	-33.543570399638	-70.6467452643112
EPI_ISL_2756073	-33.5433596566413	-70.6367744482883
EPI_ISL_2756077	-33.4735802442423	-70.1494464571748
EPI_ISL_2756078	-33.5221543500106	-70.6309651214264
EPI_ISL_2756079	-33.5529111443294	-70.6236130108691
EPI_ISL_2756080	-33.5316190216687	-70.6465537637029
EPI_ISL_2756081	-33.5417325098331	-70.6432807163381
EPI_ISL_2756082	-33.538605213467	-70.6366328570129
EPI_ISL_2756085	-34.0426707154858	-70.7265264379288
EPI_ISL_2756088	-34.0867580963899	-70.8273588489521
EPI_ISL_2756092	-34.2029415281592	-70.8084490841632
EPI_ISL_2756100	-23.8400370365291	-69.7465269417335
EPI_ISL_2756101	-24.768766304618	-68.9897994117942
EPI_ISL_2756104	-23.9486759857678	-68.9187840833912
EPI_ISL_2756105	-24.3952687677228	-68.686825192293
EPI_ISL_2756106	-24.0343720275206	-69.025708553182
EPI_ISL_2756110	-24.230947439484	-70.2787765835856
EPI_ISL_2756115	-33.4843698280561	-70.7348488531301
EPI_ISL_2756119	-33.4590084287366	-70.6375662682438
EPI_ISL_2756121	-33.4995097993123	-70.650605332376
EPI_ISL_2756125	-18.6209498249872	-69.7290915467495
EPI_ISL_2756129	-34.1089330874137	-70.8023679893181
EPI_ISL_2756134	-34.149272939475	-70.7706458763801
EPI_ISL_2756138	-33.9927807720922	-71.7413208006517
EPI_ISL_2756139	-33.9567351593567	-71.7173871578749
EPI_ISL_2756140	-34.0205439824409	-71.8261267773905
EPI_ISL_2756142	-34.0882852560974	-70.8496158398167
EPI_ISL_2756143	-34.1748589092605	-70.8393641055354
EPI_ISL_2756147	-34.1786117645669	-70.9003825412966
EPI_ISL_2756151	-33.9643476569816	-71.7269215252548
EPI_ISL_2756152	-33.984266148675	-71.8316141625014
EPI_ISL_2756153	-33.9993376644926	-71.7794967058965
EPI_ISL_2756155	-34.2740874520545	-70.960887930913
EPI_ISL_2756158	-33.9849592910002	-71.7361855023645
EPI_ISL_2756160	-35.3368995248669	-72.2803643702504
EPI_ISL_2756163	-35.3177211700913	-71.4647786058921
EPI_ISL_2756165	-41.4745408392612	-72.7634383890679
EPI_ISL_2756168	-41.8423367486574	-71.8858094696262
EPI_ISL_2756169	-35.4312881483916	-71.6664998968482
EPI_ISL_2756171	-41.4515206752584	-72.912777822757
EPI_ISL_2756173	-41.4188185009784	-72.4974843672616
EPI_ISL_2756175	-35.2872928272494	-71.2582157486663
EPI_ISL_2756176	-35.0993583963301	-71.0341910183375
EPI_ISL_2756177	-35.087015884087	-71.1865216179459
EPI_ISL_2756180	-18.5175466383119	-69.9597230097795
EPI_ISL_2756181	-18.510499916631	-70.0674590513591
EPI_ISL_2756185	-18.7748621331533	-70.3429887217072
EPI_ISL_2756186	-18.5986351815282	-69.724157943226
EPI_ISL_2756191	-33.4396628460333	-70.7414666743916
EPI_ISL_2756192	-33.4188074780878	-70.7849609697757
EPI_ISL_2756193	-33.4091845116118	-70.6751529465661
EPI_ISL_2756194	-33.5517569023249	-71.3822643758978
EPI_ISL_2756222	-34.0761244122271	-70.7735930696986
EPI_ISL_2756223	-34.4466563023246	-70.8027915283598
EPI_ISL_2756226	-34.0901809374693	-70.688461202276
EPI_ISL_2756228	-34.1586308189745	-70.7591405152478
EPI_ISL_2756233	-34.1475168679784	-70.7303372955523
EPI_ISL_2756236	-34.1090269207736	-70.7495127855947
EPI_ISL_2756237	-34.2650095066523	-70.966844780019
EPI_ISL_2756244	-33.5446670684389	-70.8843472845062
EPI_ISL_2756246	-36.4254096083349	-72.6902488222734
EPI_ISL_2756247	-36.3903190922721	-72.7634572924349
EPI_ISL_2756249	-36.9608772198086	-72.3404781214322
EPI_ISL_2756251	-36.967495085961	-72.2444545438491
EPI_ISL_2756252	-33.1041478234708	-71.5934596853948
EPI_ISL_2756255	-33.0950996234122	-71.6152369420569
EPI_ISL_2756256	-33.0940090296764	-71.6293034186311
EPI_ISL_2756257	-33.0746928115741	-71.5710061523663
EPI_ISL_2756264	-27.2410665947279	-69.4480192958399
EPI_ISL_2756273	-27.1479749017674	-70.4375118435896
EPI_ISL_2756277	-33.5322757096452	-70.6397522899708
EPI_ISL_2756278	-33.5739407381273	-70.6402821141731
EPI_ISL_2756279	-33.7931216960389	-70.8699607817059
EPI_ISL_2756281	-33.5365645331288	-70.621067118282
EPI_ISL_2756284	-33.5436584481461	-70.6207154260812
EPI_ISL_2756289	-33.579950108269	-70.6577128871129
EPI_ISL_2756291	-33.5741473738991	-70.6597180462773
EPI_ISL_2756293	-24.8765524507949	-68.7641275663589
EPI_ISL_2756294	-23.7810266433401	-69.8106231756228
EPI_ISL_2756299	-35.3028293819285	-71.4777481882736
EPI_ISL_2756301	-35.2746176434791	-71.2491792721949
EPI_ISL_2756302	-35.2997891824839	-71.2036334933231
EPI_ISL_2756303	-35.2589567963577	-71.1917253260264
EPI_ISL_2756304	-35.688020542929	-71.1364429220653
EPI_ISL_2756310	-33.4125962991182	-70.820086205104
EPI_ISL_2756314	-40.6944548252882	-72.981334076498
EPI_ISL_2756315	-41.5665778483808	-73.0903219497361
EPI_ISL_2756325	-39.728368709093	-73.1881108338089
EPI_ISL_2756326	-39.7458465030018	-73.2116277412375
EPI_ISL_2892595	-24.9528656115473	-68.4921464274828
EPI_ISL_2892601	-22.076558862126	-70.024084336355
EPI_ISL_2892607	-24.2457880108207	-68.8734115458077
EPI_ISL_2892608	-24.6319269296466	-69.522324007018
EPI_ISL_2892617	-38.7361491036975	-72.7381402934488
EPI_ISL_2892619	-38.6771784338247	-72.7597928261684
EPI_ISL_2892622	-38.6815557773913	-72.5671436375661
EPI_ISL_2892624	-38.7487027054638	-72.695749137377
EPI_ISL_2892628	-39.3453740327263	-72.3065757171491
EPI_ISL_2892629	-38.7275342280005	-72.110887231162
EPI_ISL_2892633	-18.3823982705534	-70.1591619912381
EPI_ISL_2892634	-18.4344011545019	-69.8341913280023
EPI_ISL_2892635	-18.5313937573422	-70.3037005854623
EPI_ISL_2892641	-18.6787332853745	-70.0957582067407
EPI_ISL_2892644	-18.7963362029039	-70.0020033022122
EPI_ISL_2892648	-18.7227317224371	-69.8652345301875
EPI_ISL_2892649	-18.558705969984	-69.8368880801363
EPI_ISL_2892653	-18.5337657081649	-70.2645404578599
EPI_ISL_2892654	-18.3211876326223	-69.772173056759
EPI_ISL_2892656	-18.3811891568502	-70.2411565414283
EPI_ISL_2892657	-18.4622163624688	-70.2917865700054
EPI_ISL_2892665	-18.7012899590359	-69.7084387800128
EPI_ISL_2892669	-18.5518767179055	-69.7122061863216
EPI_ISL_2892671	-18.5651978714552	-70.1933526592487
EPI_ISL_2892672	-18.6404253543717	-69.6849258052402
EPI_ISL_2892674	-18.3188230815069	-69.8610320334532
EPI_ISL_2892677	-18.2442282439358	-69.7985006494391
EPI_ISL_2892679	-18.8053719784015	-70.2888420733537
EPI_ISL_2892682	-27.3027088650247	-69.9133785769756
EPI_ISL_2892683	-26.1827998988722	-70.4540304238275
EPI_ISL_2892686	-26.997062636865	-70.0063968725349
EPI_ISL_2892687	-27.9726349235312	-70.6351675995375
EPI_ISL_2892693	-26.9798047953691	-69.6848256396883
EPI_ISL_2892694	-27.4447449248214	-69.69528551185
EPI_ISL_2892698	-27.3652736709251	-70.4155187787899
EPI_ISL_2892701	-27.8349809043045	-71.0187835472874
EPI_ISL_2892706	-28.0066262677189	-70.9071367701923
EPI_ISL_2892707	-27.2358802857169	-69.843477467882
EPI_ISL_2892709	-45.7818856442416	-71.9674265417863
EPI_ISL_2892710	-45.6508628215612	-72.1664165886454
EPI_ISL_2892711	-44.9453589826187	-72.1471392787596
EPI_ISL_2892715	-45.8132404984652	-72.2224067245803
EPI_ISL_2892718	-40.6302120142478	-73.038310428883
EPI_ISL_2892720	-45.8717408951845	-72.2340706804004
EPI_ISL_2892721	-40.6194864675693	-73.1781528267503
EPI_ISL_2892722	-45.6520757612211	-71.8985044635624
EPI_ISL_2892725	-20.2090142129634	-70.1633888384808
EPI_ISL_2892728	-36.8831930696274	-72.9797851168907
EPI_ISL_2892730	-37.045809791161	-73.1435610380176
EPI_ISL_2892732	-36.8845063673853	-73.0772192091391
EPI_ISL_2892733	-36.86581093317	-73.0949848209618
EPI_ISL_2892736	-36.8221362377546	-73.0356157035106
EPI_ISL_2892738	-36.9950132452048	-73.0901114452212
EPI_ISL_2892740	-36.8174799427768	-72.9213013438804
EPI_ISL_2892743	-36.9023905998205	-73.066665567532
EPI_ISL_2892744	-37.1345047093828	-73.1513264069534
EPI_ISL_2892745	-37.0380070332095	-73.0196804222371
EPI_ISL_2892749	-37.4549834624748	-72.3812635210355
EPI_ISL_2892750	-37.2738788570583	-72.1471879261014
EPI_ISL_2892752	-37.7398280667025	-72.305393183098
EPI_ISL_2892753	-37.729436902141	-72.4326570630886
EPI_ISL_2892754	-37.4929431882634	-72.8589726076924
EPI_ISL_2892766	-29.8884207434973	-71.2504559012407
EPI_ISL_2892767	-29.9915360621631	-71.0225822439457
EPI_ISL_2892772	-29.9299958780588	-71.1450746904887
EPI_ISL_2892773	-29.740429613228	-71.2512928281262
EPI_ISL_2892778	-35.2210522631837	-72.2864504978272
EPI_ISL_2892779	-35.1034820852115	-71.0795308021039
EPI_ISL_2892782	-35.4278421600302	-71.5951434160423
EPI_ISL_2892783	-35.5401263826874	-71.6419182429765
EPI_ISL_2892784	-35.3580497638597	-71.7719822807517
EPI_ISL_2892785	-35.2541307009401	-71.8936448911616
EPI_ISL_2892786	-34.9474081242378	-71.1230695013827
EPI_ISL_2892789	-35.3790592660551	-71.6325494351134
EPI_ISL_2892790	-35.3812045382562	-71.627064137776
EPI_ISL_2892791	-35.4597208166928	-71.5876789865042
EPI_ISL_2892793	-35.4730590686303	-71.5675021959598
EPI_ISL_2892794	-35.64582335748	-70.8325343401325
EPI_ISL_2892796	-35.0289416242701	-71.1986396368365
EPI_ISL_2892797	-35.9299760762323	-72.2364855961982
EPI_ISL_2892799	-41.2224581752165	-73.036330510104
EPI_ISL_2892800	-41.2712913848097	-73.7084760528893
EPI_ISL_2892803	-41.4513966638906	-73.1610288380927
EPI_ISL_2892806	-41.4281159361058	-72.5406004986306
EPI_ISL_2892808	-41.54318933746	-72.6550417323614
EPI_ISL_2892809	-41.5501352221665	-73.1211781811852
EPI_ISL_2892812	-41.5530673064039	-73.1047660595329
EPI_ISL_2892813	-41.4034477782281	-72.6564009783918
EPI_ISL_2892814	-41.2150546927353	-72.4750607260886
EPI_ISL_2892820	-40.3546075784392	-72.9762226076857
EPI_ISL_2892826	-34.0865352278623	-70.7468020334826
EPI_ISL_2892827	-34.0979683938412	-70.7218132674396
EPI_ISL_2892832	-33.9988858173936	-70.6155835811128
EPI_ISL_2892834	-34.3589419108694	-71.2408781123873
EPI_ISL_2892835	-34.3601875685835	-71.2304265045448
EPI_ISL_2892836	-34.4999557747221	-71.9861646405757
EPI_ISL_2892837	-34.3956867507492	-71.9779838778741
EPI_ISL_2892838	-34.4299315806795	-71.974911502164
EPI_ISL_2892839	-34.5070666409237	-71.9737738779616
EPI_ISL_2892840	-34.4726324939157	-71.961962148474
EPI_ISL_2892841	-34.4177687304352	-71.995616782782
EPI_ISL_2892842	-34.3865609265173	-72.0063445302945
EPI_ISL_2892843	-34.4648782427605	-71.9629757860777
EPI_ISL_2892844	-34.5001757929723	-71.9672452917472
EPI_ISL_2892845	-34.5030466467437	-71.966678148405
EPI_ISL_2892846	-34.3668613758545	-70.9394753758701
EPI_ISL_2892848	-34.1197629645028	-70.7631064568943
EPI_ISL_2892849	-34.2768315599626	-70.7483030004747
EPI_ISL_2892850	-34.0828280175238	-70.8143711462221
EPI_ISL_2892853	-34.1083027079912	-70.8689337820895
EPI_ISL_2892859	-34.1902448475544	-70.7092079810552
EPI_ISL_2892863	-34.1723391890334	-70.7131395800227
EPI_ISL_2892864	-34.4207572021005	-71.0463417440462
EPI_ISL_2892872	-33.5315752926515	-70.6570396445497
EPI_ISL_2892873	-33.5220508917217	-70.6243461930434
EPI_ISL_2892874	-33.5552781704218	-70.6191779455364
EPI_ISL_2892875	-33.5517005139032	-70.6208496502044
EPI_ISL_2892877	-33.5533382189246	-70.6319697534371
EPI_ISL_2892881	-33.5364567837186	-70.6128924120012
EPI_ISL_2892883	-33.5298868220889	-70.6243687557237
EPI_ISL_2892884	-33.5497229809953	-70.6298505529543
EPI_ISL_2892886	-33.5458126684377	-70.6248063457739
EPI_ISL_2892887	-33.5540165628284	-70.6270806349001
EPI_ISL_2892888	-33.5483487058301	-70.6302667438878
EPI_ISL_2892889	-33.5301106288252	-70.6295438179282
EPI_ISL_2892893	-33.5226307266065	-70.6162468053826
EPI_ISL_2892902	-33.4654303140657	-70.9113631624776
EPI_ISL_2892904	-33.5353604397532	-70.8548278439721
EPI_ISL_2892906	-33.5844216737558	-70.909318565671
EPI_ISL_2892907	-33.4919299369987	-70.6716730740323
EPI_ISL_2892909	-33.7832882746024	-71.2313687588706
EPI_ISL_2892912	-33.4654869935846	-70.9321674436987
EPI_ISL_2892913	-33.4710302492256	-70.8685232242401
EPI_ISL_2892915	-33.4541129130463	-70.7202613655029
EPI_ISL_2892919	-33.6449845218174	-70.0614373197756
EPI_ISL_2892920	-33.5572950074017	-70.1788680231607
EPI_ISL_2892926	-33.7769180115277	-70.109518513682
EPI_ISL_2892929	-33.5406814286766	-70.6414208544991
EPI_ISL_2892934	-33.5194093108748	-70.6391268446492
EPI_ISL_2892937	-33.5521925720279	-70.6486084052615
EPI_ISL_2892940	-33.5454064354542	-70.6444460302117
EPI_ISL_2892941	-33.5352471677063	-70.6391553672285
EPI_ISL_2892942	-33.5359277512809	-70.6543090780838
EPI_ISL_2892943	-33.5488708339852	-70.6383497037776
EPI_ISL_2892945	-33.5220911875659	-70.6424497761203
EPI_ISL_2892947	-33.5342902303128	-70.641634819648
EPI_ISL_2892949	-33.5524409958231	-70.6445138710854
EPI_ISL_2892950	-33.5491228387062	-70.6401481067841
EPI_ISL_2892979	-33.5739396117685	-71.5420619312177
EPI_ISL_2892981	-33.122668977352	-71.5430045739284
EPI_ISL_2892983	-33.1245325367745	-71.5642545871297
EPI_ISL_2892985	-33.1229142397497	-71.6675150504597
EPI_ISL_2892986	-33.1199905234523	-71.5670169827849
EPI_ISL_2892987	-33.1162034374629	-71.4284786138691
EPI_ISL_2892988	-33.1337498130391	-71.6797086576787
EPI_ISL_2892989	-33.1428273775728	-71.5052368555112
EPI_ISL_2892990	-33.1619547135892	-71.534681776983
EPI_ISL_2892992	-33.1556069827295	-71.533623455559
EPI_ISL_2892994	-33.0604980118542	-71.6263420957025
EPI_ISL_2892996	-33.1223158478	-71.6325496744823
EPI_ISL_2892997	-33.1263683492486	-71.5859457143523
EPI_ISL_2892998	-33.1068798775179	-71.6410559949316
EPI_ISL_2892999	-33.0657725729699	-71.3583460569398
EPI_ISL_2893000	-33.1384281120443	-71.6352166032586
EPI_ISL_2893011	-36.6259528185021	-72.2350239155975
EPI_ISL_2893019	-36.9652693359001	-72.1728942173112
EPI_ISL_2893020	-36.9557981073458	-72.2280869263091
EPI_ISL_2893021	-36.9651579562417	-72.2109108200585
EPI_ISL_2893031	-36.3440436514223	-72.1010531278692
EPI_ISL_2893032	-37.0835512929043	-72.1644347839918
EPI_ISL_2894891	-37.1269617369037	-73.1302435613762
EPI_ISL_2894895	-18.5712839985846	-69.6663300179015
EPI_ISL_2894900	-18.7222880491998	-70.1268909403007
EPI_ISL_2894901	-18.3918985487236	-70.0448586570677
EPI_ISL_2894902	-18.7494439278413	-70.3093939196401
EPI_ISL_2894903	-18.576954984623	-70.2233794367082
EPI_ISL_2894904	-18.4321817841558	-69.9205508246937
EPI_ISL_2894907	-38.8836545406719	-72.7508229403307
EPI_ISL_2894908	-18.6509548926585	-70.0147911046524
EPI_ISL_2894910	-18.7378670270792	-70.0713030971521
EPI_ISL_2894911	-33.1429601815387	-71.603175861925
EPI_ISL_2894915	-33.6084089202114	-70.6292794025319
EPI_ISL_2894921	-33.3819531787987	-70.6785540106371
EPI_ISL_2894923	-33.1354065563874	-71.6096857021429
EPI_ISL_2894925	-33.1565554533713	-71.5293945144058
EPI_ISL_2894926	-33.1327282653894	-71.5358546024455
EPI_ISL_2894927	-33.1445184577741	-71.6943426685128
EPI_ISL_2894934	-35.4661155953558	-71.4743316874298
EPI_ISL_2894935	-35.065819838447	-71.7048065213034
EPI_ISL_2894936	-35.4255754420408	-71.5850184066922
EPI_ISL_2894937	-35.4375553449781	-71.530322725273
EPI_ISL_2894941	-35.3561041644664	-71.5236696038242
EPI_ISL_2894942	-35.4027681299431	-72.4139341327382
EPI_ISL_2894943	-35.4326341800235	-71.5358075858109
EPI_ISL_2894945	-34.3492781674363	-70.9383707320727
EPI_ISL_2894949	-34.129005675583	-70.6643629659369
EPI_ISL_2894953	-34.4747213077261	-70.2252894091804
EPI_ISL_2894954	-34.138571431707	-70.6996172309057
EPI_ISL_2894955	-34.1829291241297	-70.8279829720732
EPI_ISL_2894956	-34.1248017839728	-70.8059811886702
EPI_ISL_2894959	-33.6058306472984	-70.6651771287419
EPI_ISL_2894971	-33.6068873141374	-70.6508174627911
EPI_ISL_2896146	-41.4136013238908	-72.7584484376197
EPI_ISL_2896152	-36.6445164408968	-72.3557342855536
EPI_ISL_2896155	-24.3081370496867	-68.501454967524
EPI_ISL_2896156	-23.6872684905734	-69.9086523171923
EPI_ISL_2896157	-33.4478394451888	-70.7349054943102
EPI_ISL_2896158	-33.65480288952	-71.3557235757259
EPI_ISL_2896159	-18.6513284389712	-69.7547230495099
EPI_ISL_2896161	-18.5354768298819	-70.2659381336392
EPI_ISL_2896163	-18.6735462876403	-70.1969880959924
EPI_ISL_2896164	-18.7673608145117	-70.013569429602
EPI_ISL_2896166	-18.4775864407555	-69.9424237148129
EPI_ISL_2896167	-18.8648330444011	-70.0231512837821
EPI_ISL_2896168	-18.4442546890738	-70.3012408509306
EPI_ISL_2896171	-18.3325451333376	-69.8576059297887
EPI_ISL_2896177	-34.0167525612462	-70.5647020761307
EPI_ISL_2896178	-34.1076016532415	-70.6969438017328
EPI_ISL_2896180	-33.0268298806255	-71.5480293255749
EPI_ISL_2896183	-33.5880031830368	-70.6308570618336
EPI_ISL_3132173	-18.5211491471736	-70.1211042137069
EPI_ISL_3132176	-18.7008760638095	-69.6552889110034
EPI_ISL_3132179	-18.4582039198545	-70.138279590295
EPI_ISL_3132180	-18.2272222521715	-69.8186752541649
EPI_ISL_3132181	-18.7747224463142	-69.8572808503763
EPI_ISL_3132182	-18.4417492475193	-69.7837269573999
EPI_ISL_3132183	-18.2634833335955	-69.8288860781227
EPI_ISL_3132184	-18.6242040449822	-69.7738094482806
EPI_ISL_3132185	-18.5669780411204	-70.0671511511328
EPI_ISL_3132186	-18.8062403279576	-70.2552696422664
EPI_ISL_3132198	-33.5344662665475	-70.6147065369459
EPI_ISL_3132201	-33.5539121968589	-70.6423150153199
EPI_ISL_3132205	-33.5287099907396	-70.638144999931
EPI_ISL_3132206	-33.5963678682231	-70.6517268937655
EPI_ISL_3132207	-33.5203974843527	-70.6142353471031
EPI_ISL_3132208	-34.0077358840576	-70.1018887916394
EPI_ISL_3132209	-33.6905270915651	-69.9561746581403
EPI_ISL_3132210	-33.5238720185869	-70.6388992866854
EPI_ISL_3132217	-33.5220918533188	-70.6428233968389
EPI_ISL_3132218	-33.5464969970303	-70.6290984203508
EPI_ISL_3132220	-33.5498344717842	-70.646020760882
EPI_ISL_3132221	-33.5285785335428	-70.6379326537894
EPI_ISL_3132223	-37.2715305609165	-72.19648405974
EPI_ISL_3132224	-36.0468087439075	-71.7629301950996
EPI_ISL_3132226	-38.0100443604105	-72.1014344630601
EPI_ISL_3132227	-46.0693551891487	-73.7364673441538
EPI_ISL_3132228	-45.3939500839081	-72.6489771316478
EPI_ISL_3132230	-46.7347767943627	-75.1787420499888
EPI_ISL_3132232	-33.426743675276	-70.7597729022258
EPI_ISL_3132233	-33.3890906219846	-70.7776561064204
EPI_ISL_3132234	-33.4816615434359	-70.8266632304506
EPI_ISL_3132235	-33.7969379834174	-70.8989342731499
EPI_ISL_3132236	-35.7304088363839	-71.4500353423079
EPI_ISL_3132237	-33.1360138552591	-71.5791214465556
EPI_ISL_3132243	-36.9472007944047	-72.2207721276928
EPI_ISL_3132244	-36.5689120035331	-72.0957136205322
EPI_ISL_3132245	-36.5460088581189	-71.9341700068039
EPI_ISL_3132246	-36.6502909716189	-72.0138809097722
EPI_ISL_3132247	-33.4801317413862	-70.6620606399816
EPI_ISL_3132248	-33.3721975752016	-70.768003717332
EPI_ISL_3132249	-33.4937896568317	-70.6470211450371
EPI_ISL_3132250	-33.4956012571837	-70.64872696731
EPI_ISL_3132251	-33.5106080546263	-70.6605816058374
EPI_ISL_3132254	-38.3407285132369	-71.1797161546771
EPI_ISL_3132254	-38.5901681112322	-71.2739010516712
EPI_ISL_3132254	-38.3407285132369	-71.1797161546771
EPI_ISL_3132254	-38.5901681112322	-71.2739010516712
EPI_ISL_3132271	-33.3904801537629	-70.5491823448746
EPI_ISL_3132640	-41.3247342075257	-73.521133124091
EPI_ISL_3132651	-18.2034940348322	-69.7498014993375
EPI_ISL_3132655	-18.3744045569392	-69.7383110095706
EPI_ISL_3132656	-18.6897474163681	-69.7471801138107
EPI_ISL_3132657	-18.7233550322506	-69.7179650353619
EPI_ISL_3132658	-18.6649426952357	-70.2106614063298
EPI_ISL_3132660	-18.7608806237664	-69.8726052903798
EPI_ISL_3132662	-18.3382425954156	-70.3354579146441
EPI_ISL_3132667	-37.5817228835159	-72.2792516683772
EPI_ISL_3132668	-37.2646830662157	-72.4123294905566
EPI_ISL_3132669	-37.5470645822999	-72.4039115808138
EPI_ISL_3132670	-37.3866155519494	-72.134160654248
EPI_ISL_3132671	-37.4181348217293	-72.5691494211122
EPI_ISL_3132673	-36.9946968068476	-72.5544418416086
EPI_ISL_3132674	-37.5462234775979	-72.3522671169037
EPI_ISL_3132675	-37.4780429987865	-72.5687583351243
EPI_ISL_3132676	-41.3940097922911	-72.6789371013775
EPI_ISL_3132677	-41.4888239238612	-72.4813871472206
EPI_ISL_3132678	-34.3577725906419	-70.8517220521324
EPI_ISL_3132683	-34.1727917233122	-70.828013847586
EPI_ISL_3132686	-34.3748642518404	-70.9093977341798
EPI_ISL_3132687	-34.0227141548589	-70.59637633013
EPI_ISL_3132693	-34.3514739430762	-70.8169440277095
EPI_ISL_3132698	-37.711849802161	-72.7094180066464
EPI_ISL_3144892	-39.2042876829732	-73.1401269168214
EPI_ISL_3144894	-38.7011839096394	-72.6284980234268
EPI_ISL_3144899	-33.1131455497144	-71.6527815627857
EPI_ISL_3144900	-45.2549926029647	-71.6437203157975
EPI_ISL_3144908	-36.7894317374016	-72.9749348026879
EPI_ISL_3144911	-23.9083815012612	-70.4046831032465
EPI_ISL_3144913	-21.6613225112966	-70.1172950185033
EPI_ISL_3144914	-21.7462766845092	-69.9966997583449
EPI_ISL_3144915	-33.1337228628513	-71.6031770095064
