taxa	lat	long
EPI_ISL_4636488	-33.5385785797326	-70.5326025635821
EPI_ISL_4636489	-33.6260768061043	-70.6140358414181
EPI_ISL_4636490	-33.5696951823052	-70.5973997583084
EPI_ISL_4636560	-33.0183428199054	-71.5460283494239
EPI_ISL_4636561	-32.995125230628	-71.5383547680023
EPI_ISL_4636563	-33.0322383695066	-71.5515049816408
EPI_ISL_4636601	-24.5976061962673	-69.2034016905577
EPI_ISL_4636603	-24.1805516599726	-69.1191536515772
EPI_ISL_4636605	-24.1810661934593	-70.3940932130213
EPI_ISL_4636606	-24.2492193795958	-69.127819465809
EPI_ISL_4636610	-24.0744787290954	-70.1382223479097
EPI_ISL_4649090	-27.4771602436175	-69.9596474702425
EPI_ISL_4652569	-36.9000156911853	-73.018184677957
EPI_ISL_4652831	-24.6496424265663	-68.6308712313383
EPI_ISL_4652832	-36.7572169059484	-73.0743634226595
EPI_ISL_4652995	-36.760341667456	-73.1117653334666
EPI_ISL_4653498	-20.2056421908979	-70.0572367704251
EPI_ISL_4653569	-33.3940818002727	-70.9153759546359
EPI_ISL_4653574	-53.1819847468744	-70.9636597062484
EPI_ISL_4653580	-24.3116674282014	-68.7761722668402
EPI_ISL_4653584	-20.2080288335983	-70.163902404032
EPI_ISL_4653595	-20.1349981874584	-69.8126451603908
EPI_ISL_4653603	-20.1032739792195	-69.7655544364162
EPI_ISL_4653613	-20.833887291202	-69.8834921617391
EPI_ISL_4653620	-20.2074515048043	-70.15458186559
EPI_ISL_4653643	-20.0709559587451	-69.6617506180289
EPI_ISL_4653671	-20.2107954352562	-70.1603773755134
EPI_ISL_4653678	-20.2092368164306	-70.1633010603185
EPI_ISL_4653685	-20.2081067841711	-70.1641430872023
EPI_ISL_4653686	-21.0173515975155	-69.6371777878525
EPI_ISL_4653691	-20.9945020813105	-69.6316112344858
EPI_ISL_4654383	-27.071071809227	-69.4137081417364
EPI_ISL_4654389	-27.128335439694	-69.9736893221596
EPI_ISL_4654444	-18.5338162590334	-69.9819916839741
EPI_ISL_4654447	-18.4417381931912	-69.774425702667
EPI_ISL_4654448	-18.4564242892628	-70.0977027762714
EPI_ISL_4654454	-18.716891671747	-69.6438441629308
EPI_ISL_4654455	-18.3020526647612	-69.6800186827166
EPI_ISL_4654464	-18.7237292414929	-69.959069129566
EPI_ISL_4654465	-18.5785973400028	-70.3357298752598
EPI_ISL_4654469	-18.6075277040498	-70.1659094531008
EPI_ISL_4654474	-18.4720909330334	-69.8027036567624
EPI_ISL_4654475	-18.2186036961798	-69.8241449540743
EPI_ISL_4654479	-18.7156123781629	-69.6095837927284
EPI_ISL_4654480	-18.8715693552039	-70.0782410846105
EPI_ISL_4654988	-18.4177687552876	-69.9098116072418
EPI_ISL_4654990	-18.3962746570744	-70.2919447050337
EPI_ISL_4654994	-18.2366873086929	-69.8118814493953
EPI_ISL_4654995	-18.7686914323626	-69.8473356059568
EPI_ISL_4654999	-18.4781649982662	-70.1528521544822
EPI_ISL_4655000	-18.7450724400821	-69.7363464010402
EPI_ISL_4655042	-34.1160696561096	-70.8382475797043
EPI_ISL_4655053	-20.2651945027597	-70.0622385900521
EPI_ISL_4655222	-18.703474815479	-69.794233623934
EPI_ISL_4655231	-24.5288768286885	-69.943755459783
EPI_ISL_4655237	-18.4463517528053	-70.2529417819661
EPI_ISL_4655241	-18.4825022209347	-70.3041845103709
EPI_ISL_4655487	-24.4722198389184	-68.8080017603066
EPI_ISL_4655492	-32.6752277486377	-70.786961312436
EPI_ISL_4655711	-24.2831328438246	-68.5272562498176
EPI_ISL_4655823	-23.9362519362978	-69.1378011231296
EPI_ISL_4655854	-24.0113958691537	-69.722832980031
EPI_ISL_4655996	-18.5576642872676	-70.0170380649674
EPI_ISL_4656000	-18.7837970958483	-70.168997617421
EPI_ISL_4656006	-18.370407633449	-69.690747771025
EPI_ISL_4656013	-18.430517493569	-69.9399825909818
EPI_ISL_4656028	-18.4818748776146	-69.9870001548222
EPI_ISL_4656040	-33.0976967488239	-71.442695840348
EPI_ISL_4656056	-18.5150402980394	-69.7013362850049
EPI_ISL_4656057	-23.9969153275855	-68.6809161465751
EPI_ISL_4656068	-23.909865100846	-70.1656721886815
EPI_ISL_4656081	-24.2561532875695	-70.3508216672539
EPI_ISL_4656091	-18.5170799371365	-70.2879285717324
EPI_ISL_4656095	-18.307362570584	-69.7626642611205
EPI_ISL_4656103	-22.1897245361184	-70.1600321088531
EPI_ISL_4656118	-18.5862952851191	-70.3278822196661
EPI_ISL_4656132	-22.320387629912	-70.1497307778332
EPI_ISL_4656175	-33.4828709654822	-70.6217824214533
EPI_ISL_4656235	-33.4429558134677	-70.5787923894693
EPI_ISL_4656294	-20.8335526269008	-69.7879690711278
EPI_ISL_4656297	-20.4254369441973	-70.0197567660512
EPI_ISL_4657916	-18.4584417310382	-70.2016172086671
EPI_ISL_4657917	-18.2763966505742	-69.8584133423329
EPI_ISL_4657923	-18.4404425407615	-70.1519876334482
EPI_ISL_4657924	-18.3105166967223	-70.2931591132544
EPI_ISL_4657932	-18.5478300185268	-69.8912836765171
EPI_ISL_4657933	-27.2091183177187	-69.6515996140643
EPI_ISL_4657940	-27.2940056214458	-70.6280230417852
EPI_ISL_4657941	-27.0071458299962	-69.3542297177866
EPI_ISL_4658004	-20.2075691197078	-70.1544666251405
EPI_ISL_4658104	-20.9055827681421	-69.3043509417939
EPI_ISL_4658130	-18.7203198326791	-69.6666940421909
EPI_ISL_4658551	-35.4578681907719	-71.5678736634606
EPI_ISL_4658554	-35.4469204128114	-71.5353402169666
EPI_ISL_4658565	-20.1977634301471	-69.2879702795137
EPI_ISL_4658582	-33.4154771212955	-70.5744907313066
EPI_ISL_4658639	-41.4803834809046	-72.7521340658489
EPI_ISL_4658643	-35.4501766379576	-71.5369374287058
EPI_ISL_4658653	-33.4635448477495	-70.6292692361367
EPI_ISL_4658656	-33.5427047741476	-70.5354222614847
EPI_ISL_4658670	-18.5560174231205	-70.1534931112118
EPI_ISL_4659544	-36.9040384978317	-73.1128189804165
EPI_ISL_4659553	-29.9649132432008	-71.3109384724686
EPI_ISL_4659560	-35.4141125008803	-71.6795960979911
EPI_ISL_4659575	-41.4983713109268	-73.0508538746898
EPI_ISL_4659593	-36.3350247304408	-72.3049458382066
EPI_ISL_4659793	-36.7983949400072	-73.1373832782694
EPI_ISL_4659804	-41.4786156627666	-72.7935596719615
EPI_ISL_4659811	-29.9828682389786	-71.3504862136755
EPI_ISL_4659814	-35.4477446648993	-71.5714883469145
EPI_ISL_4704166	-18.7253357613902	-69.8938707802847
EPI_ISL_4704173	-18.6060972032022	-70.2299208678227
EPI_ISL_4704177	-18.4543071158435	-69.8432508577805
EPI_ISL_4704187	-40.5472809065135	-73.140496994318
EPI_ISL_4704206	-18.2554441835621	-69.8432534939558
EPI_ISL_4704211	-18.692630988221	-70.1167992257333
EPI_ISL_4704224	-18.5635574161355	-70.1807780607883
EPI_ISL_4704238	-18.3707428891811	-69.9739198989017
EPI_ISL_4704239	-18.8205287300751	-69.950927739955
EPI_ISL_4704246	-18.731156950798	-69.8727237582625
EPI_ISL_4704258	-18.6316273766282	-69.6336845756484
EPI_ISL_4704264	-18.3935542774943	-69.8748172697432
EPI_ISL_4704270	-18.4622858544503	-70.0084301552159
EPI_ISL_4704287	-18.3646437811733	-70.1898607497699
EPI_ISL_4704288	-18.248521377721	-69.7154249988367
EPI_ISL_4704304	-18.5233533852409	-70.3062097889941
EPI_ISL_4704319	-18.6808353959909	-70.0606699640161
EPI_ISL_4704335	-18.2731071565596	-69.6794871307475
EPI_ISL_4704350	-30.1504283949986	-71.2885368370468
EPI_ISL_4704358	-20.2878696824558	-70.0282132780037
EPI_ISL_4704392	-18.8116212354896	-70.2263511865526
EPI_ISL_4704422	-18.4899109534345	-70.0808124670933
EPI_ISL_4704429	-18.5061955265552	-70.2250267002737
EPI_ISL_4704434	-18.6602506821992	-69.7826010525449
EPI_ISL_4704451	-18.7945109007383	-69.9328490137356
EPI_ISL_4704478	-18.561557643664	-70.129609029882
EPI_ISL_4704492	-33.4018247742103	-70.7227181607337
EPI_ISL_4704507	-18.340247574248	-70.1647550881437
EPI_ISL_4704514	-18.5901059639907	-70.2517561789349
EPI_ISL_4704527	-18.6628378480294	-69.6410528930945
EPI_ISL_4704528	-18.5890423645504	-70.2665870367314
EPI_ISL_4704548	-18.4384917797036	-69.8319005236512
EPI_ISL_4704553	-18.5485167008354	-69.8352094040355
EPI_ISL_5010688	-32.7856285454433	-70.6781386164171
EPI_ISL_5010693	-20.5548752260692	-69.9039873923227
EPI_ISL_5010694	-18.7362259317543	-69.8509817543112
EPI_ISL_5010773	-33.1613025848763	-70.321197540432
EPI_ISL_5010816	-36.8564684294104	-72.9751862907316
EPI_ISL_5010827	-41.5810201937061	-73.1349474635776
EPI_ISL_5010830	-41.2092031354535	-71.9565785763741
EPI_ISL_5010831	-41.1814502106191	-72.3828869116512
EPI_ISL_5010832	-41.0998703866333	-72.0679426279187
EPI_ISL_5010833	-41.1529878893001	-72.3869309315751
EPI_ISL_5010914	-35.4437061133785	-71.5114544585323
EPI_ISL_5011141	-33.513876539132	-70.7615373069632
EPI_ISL_5011304	-33.4351211384846	-70.7014449468955
EPI_ISL_5011643	-33.4537111747661	-70.6884767541337
EPI_ISL_5011709	-33.512519406175	-70.6345743061619
EPI_ISL_5411136	-33.4577189587529	-70.6095497801313
EPI_ISL_5411140	-33.0282078297992	-70.2519941256298
EPI_ISL_5411148	-33.6107585637389	-70.6331549429705
EPI_ISL_5411158	-27.5732899541023	-70.597437938795
EPI_ISL_5411211	-18.5108698581436	-70.0486989239527
EPI_ISL_5411213	-18.5276487896376	-69.9742300801925
EPI_ISL_5411214	-20.2080253267658	-70.1634353753457
EPI_ISL_5411215	-18.3401005437751	-70.0522643717409
EPI_ISL_5411219	-18.4582891289389	-69.7685598398191
EPI_ISL_5411222	-18.7243660188548	-69.9104937978993
EPI_ISL_5411223	-18.5810995524558	-70.2830513503596
EPI_ISL_5411224	-18.6565432242603	-69.9920447234942
EPI_ISL_5411225	-18.3981622361826	-69.8859238063067
EPI_ISL_5411226	-18.5077284316573	-70.2842818342657
EPI_ISL_5411227	-18.6475760322174	-69.6069486349976
EPI_ISL_5411245	-18.2523320208891	-69.703440057941
EPI_ISL_5411247	-18.4704033381321	-70.0815677987769
EPI_ISL_5411248	-18.494389727509	-70.2768175131264
EPI_ISL_5411251	-18.678782832326	-70.0805705330639
EPI_ISL_5411254	-18.5332343723699	-69.8411666426999
EPI_ISL_5411255	-18.6615742353562	-70.1458789336533
EPI_ISL_5411256	-18.4702757968848	-69.7208780067217
EPI_ISL_5411257	-18.4650154273842	-70.1493736468774
EPI_ISL_5411258	-18.3313024479471	-70.1366655481015
EPI_ISL_5411262	-18.2187443752189	-69.9093292805383
EPI_ISL_5411263	-18.3217931288667	-70.2323581886091
EPI_ISL_5411265	-35.7050213918836	-71.8918002575897
EPI_ISL_5411269	-33.4660873337584	-70.5811318374706
EPI_ISL_5411288	-24.6237917036531	-70.3569844936359
EPI_ISL_5411289	-24.2001026404729	-69.4814469102294
EPI_ISL_5411316	-42.2552225689312	-72.4455981507096
EPI_ISL_5411321	-42.1418771695877	-72.4577608027457
EPI_ISL_5421811	-35.9196069741718	-72.3333829321436
EPI_ISL_5421812	-35.8238554693139	-72.3081891336677
EPI_ISL_5421813	-33.6729091937227	-70.9458507833114
EPI_ISL_5421820	-33.5440302109847	-70.8451671578751
EPI_ISL_5431249	-23.750232908085	-69.3633720828052
EPI_ISL_5431251	-24.5512267358615	-69.0512403946444
EPI_ISL_5431252	-24.5362466025354	-69.6275479378964
EPI_ISL_5431253	-24.0410599914187	-69.4562170642881
EPI_ISL_5431255	-23.9845927456157	-68.5070959709357
EPI_ISL_5431256	-23.780003330015	-69.7538305521205
EPI_ISL_5431258	-23.4308170668718	-70.4169092234204
EPI_ISL_5431259	-24.343623778962	-69.9426203418332
EPI_ISL_5431260	-23.990665392885	-69.4482079332941
EPI_ISL_5431261	-24.3876231379848	-69.7425805984151
EPI_ISL_5431262	-23.9415881392316	-69.5002853547587
EPI_ISL_5431263	-24.6347920296305	-69.0012179689812
EPI_ISL_5431264	-24.4179648150932	-70.46623488001
EPI_ISL_5431265	-23.7701853098878	-70.4599744523086
EPI_ISL_5431266	-23.8771494452893	-69.9476367802673
EPI_ISL_5431268	-24.0665494290662	-68.6460443366969
EPI_ISL_5431270	-24.6011260407817	-70.3493581649432
EPI_ISL_5431271	-24.4494274532308	-69.0986797131781
EPI_ISL_5431272	-23.8190963382934	-69.1763007499101
EPI_ISL_5431273	-24.5525329768661	-70.4077032689592
EPI_ISL_5431274	-24.5884437989867	-70.1199362027766
EPI_ISL_5431304	-18.6642721352858	-69.8516997459683
EPI_ISL_5431305	-18.7434235074091	-70.2047672284526
EPI_ISL_5431309	-24.0446452084729	-68.5385320214928
EPI_ISL_5431312	-18.3285091985879	-69.7887410695651
EPI_ISL_5431314	-18.7685988575219	-69.8426783948419
EPI_ISL_5431316	-18.590786981734	-70.0653581827898
EPI_ISL_5431320	-18.4072846887987	-70.0814025720503
EPI_ISL_5431332	-36.8821265993239	-71.4028428240233
EPI_ISL_5431393	-35.8587624406443	-72.2065255449389
EPI_ISL_5431396	-35.5283521760323	-71.6030672470215
EPI_ISL_5431397	-35.520524841199	-71.6223601745767
EPI_ISL_5431403	-35.3952816590037	-71.6812973530334
EPI_ISL_5431406	-35.4200147548451	-71.5533019142664
EPI_ISL_5431409	-35.4375414063873	-71.5476072303623
EPI_ISL_5431508	-33.4509184223716	-70.7184615586073
EPI_ISL_5431549	-33.4297750772705	-70.6864588522971
EPI_ISL_5431550	-33.421022363877	-70.6852707589853
EPI_ISL_5431568	-33.4637235715913	-70.676627743289
EPI_ISL_5431583	-33.406425604399	-70.6008918339096
EPI_ISL_5543955	-33.3721505727441	-70.5983073644212
EPI_ISL_5544136	-18.4336128846972	-69.8455965404892
EPI_ISL_5544176	-32.8347330970391	-71.4904246602276
EPI_ISL_5544182	-33.4876369588966	-70.614298329697
EPI_ISL_5544196	-37.3729918401833	-72.371001604056
EPI_ISL_5544212	-37.6054954428962	-72.5880075935347
EPI_ISL_5544218	-37.3116719489718	-72.1543298562528
EPI_ISL_5544237	-33.4382928554658	-70.5709352044424
EPI_ISL_5544239	-33.0389030883059	-71.6562613779879
EPI_ISL_5544254	-18.6498714606952	-70.2333306125301
EPI_ISL_5544260	-33.4831613887842	-70.5970737926388
EPI_ISL_5544261	-33.0503750007905	-71.5277701045106
EPI_ISL_5544269	-18.3565632974182	-69.9334712716798
EPI_ISL_5544270	-18.6142825681739	-70.2751760396256
EPI_ISL_5544271	-18.3231873430152	-70.3023398691762
EPI_ISL_5544293	-18.4773613655281	-70.2674306814414
EPI_ISL_5544300	-18.2533062908241	-69.8915686648155
EPI_ISL_5544302	-32.881569310606	-71.2902995212366
EPI_ISL_5544304	-18.4272928570848	-70.2923803526966
EPI_ISL_5544313	-33.4800509532347	-70.5889342799058
EPI_ISL_5544318	-18.7268574314483	-69.7017216677067
EPI_ISL_5544324	-18.7659904463519	-69.7802358002554
EPI_ISL_5544333	-18.5202035984298	-70.0049050393854
EPI_ISL_5544334	-32.4981462639877	-71.2397731948681
EPI_ISL_5544341	-18.3957846583292	-69.8903208205662
EPI_ISL_5544698	-32.5785704141696	-71.2847843945474
