taxa	lat	long
EPI_ISL_2756307	-33.4555749411968	-70.7128446662318
EPI_ISL_2756316	-41.6114109249897	-72.5095235533478
EPI_ISL_2892613	-38.5765857959492	-72.456805768877
EPI_ISL_2892810	-41.4812095987785	-72.7655434935469
EPI_ISL_2892811	-41.50769221262	-72.6697345131964
EPI_ISL_2892876	-33.5524208402461	-70.62108482116
EPI_ISL_2892897	-33.5894020604954	-70.6418421123597
EPI_ISL_2892944	-33.5331469387263	-70.6386066892491
EPI_ISL_2893007	-36.5261541806939	-71.964783867394
EPI_ISL_2893008	-36.6777293931007	-72.4022700629807
EPI_ISL_2893022	-36.9682465035285	-72.2142820655217
EPI_ISL_2894933	-35.4363635199216	-71.5690156387051
EPI_ISL_3149136	-37.9513314635081	-73.2648799806641
EPI_ISL_3149137	-41.4895962486854	-73.2284455235198
EPI_ISL_3149141	-35.2621183048411	-72.2746059336635
EPI_ISL_3185533	-26.9967944927668	-69.151367163272
EPI_ISL_3185652	-39.7372000533981	-73.0621644339975
EPI_ISL_3185653	-39.7956696823721	-73.2242384357808
EPI_ISL_3185654	-40.2598108547286	-72.8642566254179
EPI_ISL_3185655	-39.8218353988881	-73.249183156623
EPI_ISL_3185686	-36.5942252836806	-72.1856583092242
EPI_ISL_3185704	-36.5833260615923	-72.1163430583484
EPI_ISL_3220094	-36.6323108574274	-72.3583387744024
EPI_ISL_3262681	-34.5753442275217	-70.9357576506051
EPI_ISL_3262682	-34.5515035751142	-71.003409294131
EPI_ISL_3262694	-40.7486867193841	-72.6397739720696
EPI_ISL_3262697	-40.3374355267164	-72.419066982772
EPI_ISL_3262702	-40.6101952350109	-73.1096774734457
EPI_ISL_3262714	-33.5509334058208	-70.7686442181588
EPI_ISL_3363501	-40.1499437391239	-72.8758050589111
EPI_ISL_3363678	-40.7155852062879	-72.9734266370618
EPI_ISL_3363680	-40.3759059113884	-72.8286854934763
EPI_ISL_3363685	-39.8349870467842	-73.0047696350698
EPI_ISL_3365078	-41.3311599645697	-71.9822995046266
EPI_ISL_3368436	-36.6649362740092	-72.0694322101293
EPI_ISL_3368449	-33.3862763497488	-70.7066730345846
EPI_ISL_3369326	-33.5471609044089	-70.6463449620148
EPI_ISL_3369366	-33.4612067886661	-70.5820808680426
EPI_ISL_3369420	-35.2123160496371	-71.211674991448
EPI_ISL_3369421	-35.2368740747665	-71.2381793657246
EPI_ISL_3369426	-36.6615509365937	-72.056582944143
EPI_ISL_3369427	-36.5481589331414	-71.9577513915072
EPI_ISL_3369428	-36.6018753491085	-72.0968896170213
EPI_ISL_3369433	-40.6153030563807	-73.0566042955172
EPI_ISL_3536099	-37.4963552813163	-72.5710384360395
EPI_ISL_3536122	-33.4476637369526	-70.7381905297307
EPI_ISL_3536145	-36.4528489284208	-71.8265964446331
EPI_ISL_3537149	-34.2414187833141	-71.0544929633023
EPI_ISL_3537352	-34.161152459629	-70.7058938547015
EPI_ISL_3537354	-37.438697893131	-72.4600439966084
EPI_ISL_3537355	-39.2598689690715	-72.2412865817664
EPI_ISL_3546362	-32.9666192617603	-71.5286951887023
EPI_ISL_3981968	-34.1553227444373	-70.7594480776897
EPI_ISL_3982413	-35.3884690849551	-72.3294622610131
EPI_ISL_3982661	-37.2828159652395	-72.2189033819544
EPI_ISL_3987631	-34.4727367626798	-71.1198735891818
EPI_ISL_4005061	-37.1047651931293	-72.6295669597282
EPI_ISL_4005078	-35.4571548364817	-71.598591645191
EPI_ISL_4005079	-35.7704513504484	-71.0171509654534
EPI_ISL_4005189	-36.6329336735601	-72.2480699293195
EPI_ISL_4005196	-33.3451162816438	-70.7034269650271
EPI_ISL_4005202	-36.3778452194886	-72.2085628588246
EPI_ISL_4628804	-34.1485534885079	-70.8018236013958
EPI_ISL_4631894	-34.2029343570601	-70.7453097803497
EPI_ISL_4632443	-35.4724527849203	-71.3570556762177
EPI_ISL_4635789	-34.2011552101456	-70.7716912343677
EPI_ISL_4635790	-34.1969071497693	-70.8137519802946
EPI_ISL_4654319	-33.4528118785367	-70.7303308517195
