taxa	lat	long
EPI_ISL_4655631	-36.7861147466601	-73.0994673827712
EPI_ISL_4655687	-24.1923718853932	-70.4426326970935
EPI_ISL_4655722	-29.7323712795181	-71.0722175648266
EPI_ISL_4655831	-36.5441923971844	-72.0042988312146
EPI_ISL_4655846	-24.3320910247455	-70.0475686960839
EPI_ISL_4655849	-46.6760715056466	-71.9617084071446
EPI_ISL_4655929	-46.6492477021421	-73.5259274872164
EPI_ISL_4655991	-45.2421450796249	-71.5551233680742
EPI_ISL_4655999	-45.6608270943355	-74.7915419244155
EPI_ISL_4656012	-45.6379060858242	-71.8358407859343
EPI_ISL_4656046	-18.6571962084714	-69.6971003601037
EPI_ISL_4656047	-18.7624995988295	-70.1535357184325
EPI_ISL_4656067	-18.7548341796255	-69.8469657365871
EPI_ISL_4656109	-18.77759725618	-70.307617106188
EPI_ISL_4656198	-20.2064512788978	-70.1620399630523
EPI_ISL_4656405	-33.5421674713904	-70.5989039040444
EPI_ISL_4656416	-36.6532769650057	-72.3980679152131
EPI_ISL_4656417	-36.6162716868111	-72.2949138871062
EPI_ISL_4656431	-45.928400846973	-72.0540077954199
EPI_ISL_4657912	-18.3707731000563	-70.0083635844959
EPI_ISL_4658105	-20.2075502229725	-70.1544693717312
EPI_ISL_4658560	-33.5563686424579	-70.7321907775514
EPI_ISL_4658573	-33.5133217528569	-70.6505565847241
EPI_ISL_4658588	-41.5703109601237	-72.7163815417443
EPI_ISL_4658592	-36.5267211152876	-72.0408324258026
EPI_ISL_4658594	-40.7049548702004	-73.0584649922053
EPI_ISL_4658602	-45.0657366278847	-71.6387295789707
EPI_ISL_4658603	-44.6778150016649	-74.326269423989
EPI_ISL_4658633	-45.5136774970771	-71.8372782825775
EPI_ISL_4658644	-33.3925782157584	-70.630446739818
EPI_ISL_4659648	-20.230816409416	-70.033822895437
EPI_ISL_4704278	-18.7856415622112	-69.882767279162
EPI_ISL_4704364	-29.9308361988118	-71.1628170220076
EPI_ISL_4704462	-18.3922789413293	-70.0716447269155
EPI_ISL_5010707	-36.6333961298279	-71.9766275394074
EPI_ISL_5010709	-36.839300577582	-72.39124857251
EPI_ISL_5010721	-40.7228024270939	-72.5407481560843
EPI_ISL_5010740	-36.5656921537549	-72.0513399526819
EPI_ISL_5010804	-37.1973482988857	-73.5903615105181
EPI_ISL_5010805	-33.4534108333989	-70.6518661335191
EPI_ISL_5010844	-33.5380705482423	-70.8764088277688
EPI_ISL_5010847	-33.5426390234546	-70.8438720551271
EPI_ISL_5010879	-36.7162667360963	-73.1118457710028
EPI_ISL_5011080	-33.5454418907792	-70.6397212968156
EPI_ISL_5011151	-33.49969197095	-70.6193921165976
EPI_ISL_5011232	-33.515239989063	-70.5799410785677
EPI_ISL_5011277	-33.5247488093576	-70.6660041472961
EPI_ISL_5011460	-33.2347208922077	-70.0282796513915
EPI_ISL_5011591	-33.4499549099211	-70.6784513006375
EPI_ISL_5011881	-33.4702300959097	-70.6611739748287
EPI_ISL_5411137	-33.4458440673676	-70.597293211886
EPI_ISL_5411150	-36.6470920198107	-72.0312956099449
EPI_ISL_5411151	-36.5951134909638	-72.0551505993708
EPI_ISL_5411159	-33.5533958621937	-70.5935231235098
EPI_ISL_5411185	-34.1256481322418	-70.7815335205803
EPI_ISL_5411203	-33.6198582588515	-70.6647319227092
EPI_ISL_5411204	-33.5383655021552	-71.5428974005607
EPI_ISL_5411212	-18.7999510045076	-70.3089398650156
EPI_ISL_5411221	-18.291542568883	-70.0397205390995
EPI_ISL_5411241	-33.6345133439584	-70.646592875016
EPI_ISL_5411244	-32.8467879464729	-70.6436196582675
EPI_ISL_5411283	-24.7417542428261	-69.0780629712633
EPI_ISL_5411284	-24.3293533831407	-69.8040738060732
EPI_ISL_5411286	-21.9336961448754	-70.0224843273509
EPI_ISL_5411300	-42.8723224944428	-73.4742658711004
EPI_ISL_5411301	-44.2709947991845	-72.6797483134779
EPI_ISL_5411305	-35.0116243560602	-71.1918454113972
EPI_ISL_5411307	-45.8680082812135	-74.1849232312817
EPI_ISL_5411310	-20.2865916257081	-70.0923318366673
EPI_ISL_5411315	-20.263806532386	-70.1091280756774
EPI_ISL_5421795	-36.744241983219	-72.3830088454826
EPI_ISL_5421807	-33.0362337399368	-71.3842102281729
EPI_ISL_5421808	-29.9933678916291	-71.384041369798
EPI_ISL_5421809	-30.1999688484651	-71.4140379188813
EPI_ISL_5421810	-30.1469202929584	-71.295848713372
EPI_ISL_5421816	-33.5382634417159	-70.8503440199361
EPI_ISL_5431250	-23.8997044255562	-69.9317311664282
EPI_ISL_5431254	-24.2510222077573	-69.1476432946145
EPI_ISL_5431257	-23.6432330000628	-69.5028610040123
EPI_ISL_5431267	-23.7649726488816	-69.9681598594517
EPI_ISL_5431269	-24.2061419274	-69.2010985509225
EPI_ISL_5431276	-36.8948165528337	-73.0174813547001
EPI_ISL_5431278	-21.4700337163905	-70.0602752006653
EPI_ISL_5431302	-18.2788257935608	-69.695759725124
EPI_ISL_5431303	-18.7294534752389	-69.7731981242907
EPI_ISL_5431307	-18.4770199378346	-69.7013333311026
EPI_ISL_5431333	-44.5891621760357	-73.100806880717
EPI_ISL_5431334	-43.8886951679784	-72.3887857882488
EPI_ISL_5431345	-36.924959817466	-73.1465450274295
EPI_ISL_5431347	-37.0099970520342	-73.1387613229708
EPI_ISL_5431348	-37.0319780638356	-73.084418782112
EPI_ISL_5431385	-36.7956250463727	-72.9929050738018
EPI_ISL_5431386	-36.8900712444263	-73.1125142900307
EPI_ISL_5431387	-36.8478996212054	-73.1337706433584
EPI_ISL_5431398	-36.1484171333749	-71.8930294764202
EPI_ISL_5431407	-36.1851685197236	-71.8867785959668
EPI_ISL_5431415	-42.4320440186538	-73.7556875246675
EPI_ISL_5431434	-36.3629952811573	-71.7635965871115
EPI_ISL_5431439	-34.103453444221	-70.7907121585162
EPI_ISL_5431440	-22.5162193864307	-68.6418884896129
EPI_ISL_5431441	-34.4251636614503	-70.2739313843405
EPI_ISL_5431444	-34.1800977417878	-70.27207228418
EPI_ISL_5431472	-34.6428965333827	-71.3712184473167
EPI_ISL_5431487	-33.571116187229	-70.6704393934886
EPI_ISL_5431496	-33.4257117699787	-70.5677603568225
EPI_ISL_5431499	-33.4095975662432	-70.5065781397927
EPI_ISL_5431535	-33.4382646993887	-70.5892842313748
EPI_ISL_5431565	-33.4538230322359	-70.667358980628
EPI_ISL_5431577	-33.4149330249386	-70.6382400209601
EPI_ISL_5431582	-33.4031481025833	-70.5947941996725
EPI_ISL_5431589	-20.2101064125833	-70.1624657348275
EPI_ISL_5431596	-32.4131431177355	-71.2949964523294
EPI_ISL_5543888	-20.2064987227815	-70.1620512929448
EPI_ISL_5543890	-20.2107664778559	-70.1603962107515
EPI_ISL_5543905	-20.9144288650888	-69.2268149233323
EPI_ISL_5543907	-20.2065433284698	-70.1620047826088
EPI_ISL_5543911	-20.2081665872202	-70.1640101001736
EPI_ISL_5543953	-20.2092218984745	-70.163296475554
EPI_ISL_5543954	-20.2108405222376	-70.160228017234
EPI_ISL_5544152	-18.7687163810277	-69.8977271424833
EPI_ISL_5544238	-37.3476773536189	-72.6794416321654
EPI_ISL_5544245	-18.6491089721658	-69.8033548443103
EPI_ISL_5544311	-18.6032437955376	-69.8534124542602
EPI_ISL_5544314	-18.4462879634456	-69.7321828883712
EPI_ISL_5545611	-45.8888240539867	-74.9520305893686
EPI_ISL_5545905	-44.1710624621703	-74.2693996505063
EPI_ISL_5687181	-29.7903500741058	-71.0586447151446
