taxa	lat	long
EPI_ISL_5411326	-33.4234328628535	-70.6033355264952
EPI_ISL_5421792	-26.9172428800278	-69.6218374404669
EPI_ISL_5421793	-36.3903578195721	-72.4255705075127
EPI_ISL_5421794	-36.4020973536107	-72.3962068199752
EPI_ISL_5421799	-36.4111585121446	-72.4739218173059
EPI_ISL_5421814	-33.5781697444857	-70.8230508054204
EPI_ISL_5421824	-33.6076151264818	-70.7845481211327
EPI_ISL_5431321	-32.2770405082501	-71.2946141857268
EPI_ISL_5431395	-35.8279266331601	-71.6440284073547
EPI_ISL_5431422	-40.281092864742	-73.5522770062616
EPI_ISL_5431453	-34.5217495145969	-71.3865619925737
EPI_ISL_5431457	-34.1813784593364	-70.7473273012616
EPI_ISL_5431471	-34.4675766049957	-71.0704943865881
EPI_ISL_5431475	-33.4425588019837	-70.6498955644109
EPI_ISL_5431476	-33.4877004551346	-70.5343513738449
EPI_ISL_5431479	-33.4596376416425	-70.6159748706585
EPI_ISL_5431481	-33.6131368838163	-70.7758276012081
EPI_ISL_5431482	-33.1742761728371	-70.6054901895677
EPI_ISL_5431483	-33.3745248960651	-70.6680106959081
EPI_ISL_5431498	-33.4143083971948	-70.4991792244063
EPI_ISL_5431502	-33.2626006706999	-70.238444144038
EPI_ISL_5431519	-33.5699924089175	-70.8478449374273
EPI_ISL_5431522	-33.5502610242364	-70.8611804211568
EPI_ISL_5431524	-33.4921911614109	-70.6788019230136
EPI_ISL_5431539	-33.3885889251281	-70.7737770213471
EPI_ISL_5431552	-33.4077243877259	-70.696954515255
EPI_ISL_5431579	-33.6898446381665	-70.8402288693755
EPI_ISL_5431605	-32.2395043790968	-71.3599841222505
EPI_ISL_5431608	-32.2379487955988	-71.3543761444688
EPI_ISL_5543904	-27.8116293153714	-70.4259239841493
EPI_ISL_5543908	-27.4032996879087	-70.0214735318011
EPI_ISL_5543910	-33.4160997328784	-70.4861087851083
EPI_ISL_5543912	-27.3928857366293	-69.8294809958796
EPI_ISL_5543918	-33.4039998170033	-70.551035470394
EPI_ISL_5543925	-33.4322311029696	-70.4810726303301
EPI_ISL_5543926	-33.2345365942057	-70.715420039272
EPI_ISL_5543933	-33.3787181433661	-70.5742209381762
EPI_ISL_5543956	-27.5952056853884	-69.6344862993711
EPI_ISL_5544151	-18.6176721907396	-70.2042362146846
EPI_ISL_5544189	-38.1958105691023	-73.2535351985708
