taxa	lat	long
EPI_ISL_2508592	-41.6618393123678	-72.6412747488752
EPI_ISL_2508593	-41.7375045059149	-73.2606596121192
EPI_ISL_2508607	-33.5080847233682	-70.6630799353973
EPI_ISL_2509113	-37.8113493493077	-73.284846898976
EPI_ISL_2509115	-36.7236478933046	-73.1309579676602
EPI_ISL_2509144	-33.5251629821983	-70.6284704611187
EPI_ISL_2509150	-33.5397571302227	-70.6415867389802
EPI_ISL_2509172	-35.2742885589709	-71.4965132615335
EPI_ISL_2509175	-35.2514232695551	-71.2674977582763
EPI_ISL_2509176	-35.2846926903671	-71.202793750009
EPI_ISL_2509178	-35.4470143202111	-71.6803454298055
EPI_ISL_2509183	-35.5545946104414	-71.6701698505449
EPI_ISL_2509278	-36.7957178311525	-73.0118611269511
EPI_ISL_2509281	-36.7250326842016	-73.142557280862
EPI_ISL_2509304	-38.66469755996	-72.7221928892719
EPI_ISL_2509305	-38.4877900705398	-72.6771810139509
EPI_ISL_2509307	-38.7471775347187	-72.5776381292394
EPI_ISL_2543437	-36.9907131784286	-73.1481471021726
EPI_ISL_2543439	-36.9098979598865	-72.9716117742388
EPI_ISL_2543441	-36.8820435458465	-72.9749939541189
EPI_ISL_2543448	-33.4696924000182	-70.7536474589283
EPI_ISL_2543503	-33.5486214929252	-70.614490097032
EPI_ISL_2543521	-34.2005312281697	-69.9228399255084
EPI_ISL_2543535	-35.8434872628835	-70.6176511315947
EPI_ISL_2543537	-35.7498888040169	-70.9655922334254
EPI_ISL_2543541	-35.4289307096703	-71.5169551723138
EPI_ISL_2543587	-36.8830629803275	-73.1044766459939
EPI_ISL_2543589	-36.9051291309087	-73.1380601908583
EPI_ISL_2543592	-36.8945501387349	-73.0948251825832
EPI_ISL_2543593	-40.5899539833517	-73.1391627488943
EPI_ISL_2543595	-36.8398215500786	-73.1235415412803
EPI_ISL_2543597	-20.2108813301819	-70.160363387203
EPI_ISL_2543599	-38.7520574858933	-72.471811404739
EPI_ISL_2543600	-38.7619943861209	-72.6920765635604
EPI_ISL_2543618	-46.8259239440622	-73.5465066216054
EPI_ISL_2543621	-45.8524921392532	-74.7104904942507
EPI_ISL_2543650	-29.8429882188539	-71.0418541199459
EPI_ISL_2543652	-30.4202632455948	-70.9132167685472
EPI_ISL_2543656	-34.3313361051745	-71.1896622954006
EPI_ISL_2543658	-34.3568015822953	-71.0902402262468
EPI_ISL_2543663	-35.8527570523272	-71.625953859427
EPI_ISL_2557266	-24.223168658891	-70.4730034150615
EPI_ISL_2557292	-38.6998708240294	-72.7919426608588
EPI_ISL_2557293	-38.7643645244879	-72.7048979651079
EPI_ISL_2597247	-33.5420561200641	-70.6175967705399
EPI_ISL_2597261	-33.4780222950006	-70.6448459591267
EPI_ISL_2597270	-20.2092284585532	-70.1632646477795
EPI_ISL_2597275	-20.2081979432967	-70.1640969419878
EPI_ISL_2597300	-38.7478357506105	-72.659706624155
EPI_ISL_2659134	-18.7133062380036	-69.9897846858287
EPI_ISL_2659146	-41.5297566888381	-72.6784307899167
EPI_ISL_2659151	-38.7042249050003	-72.560591590473
EPI_ISL_2659154	-38.733113046806	-72.6923908157907
EPI_ISL_2659163	-33.5203564202801	-71.0329488074277
EPI_ISL_2659164	-37.4896063477355	-72.5503821185229
EPI_ISL_2659166	-37.4770281491844	-71.6634361230519
EPI_ISL_2659176	-38.747255901016	-72.7897863576835
EPI_ISL_2663418	-33.4676674001297	-70.6799403952631
EPI_ISL_2663423	-33.521487863654	-70.7226937625525
EPI_ISL_2663431	-35.4844758630676	-71.6998753980415
EPI_ISL_2663437	-30.8481030193118	-70.7466034819768
EPI_ISL_2663438	-26.4064548188713	-69.6645763504618
EPI_ISL_2663439	-28.5897065912715	-70.7460166150497
EPI_ISL_2663556	-33.5283736238103	-70.6379629360421
EPI_ISL_2663558	-33.5356390376663	-70.6296922882932
EPI_ISL_2663578	-33.5296229609738	-70.6669866219416
EPI_ISL_2663579	-33.5294121910488	-70.6283124509996
EPI_ISL_2663595	-36.8587242668372	-73.1325382226086
EPI_ISL_2663596	-36.6420699875441	-72.0094850166484
EPI_ISL_2756074	-33.5677405446647	-70.6773996064883
EPI_ISL_2756083	-34.3557468269767	-70.9251589622548
EPI_ISL_2756089	-34.1422408909233	-70.7762488809717
EPI_ISL_2756117	-33.4454856949929	-70.6480155585198
EPI_ISL_2756123	-33.6224184046745	-70.719413900903
EPI_ISL_2756164	-35.7154785418276	-70.572062720967
EPI_ISL_2756167	-35.4038200637905	-71.6843354385651
EPI_ISL_2756225	-34.1450480689035	-70.8580787793457
EPI_ISL_2756320	-38.7710383056389	-72.7540780164737
EPI_ISL_2892593	-24.363317049168	-68.7152492970924
EPI_ISL_2892594	-27.1008560187725	-69.5423123050335
EPI_ISL_2892603	-25.0596118350614	-69.064621026382
EPI_ISL_2892606	-24.1993321979902	-69.9432455147455
EPI_ISL_2892614	-38.7828736940132	-72.452053994241
EPI_ISL_2892615	-38.8054362647332	-72.6866330656886
EPI_ISL_2892618	-38.7436883164466	-72.6029715928661
EPI_ISL_2892620	-38.7023068324112	-72.6019517160731
EPI_ISL_2892621	-38.6680771875349	-72.5984178542189
EPI_ISL_2892623	-38.7892942802683	-72.5660891558503
EPI_ISL_2892626	-38.7425506259669	-72.7352840944023
EPI_ISL_2892637	-18.7031179134809	-70.3245648644418
EPI_ISL_2892647	-18.3190356418618	-69.9920356797614
EPI_ISL_2892650	-33.4594279229466	-70.6752595075458
EPI_ISL_2892651	-18.8231296401001	-70.2211451538152
EPI_ISL_2892659	-18.7776883658526	-69.8930031653095
EPI_ISL_2892663	-18.6844165879731	-69.6678058517992
EPI_ISL_2892670	-18.8042386087382	-70.129152506898
EPI_ISL_2892690	-27.02918949077	-69.485187363702
EPI_ISL_2892691	-27.9158374087938	-70.9841349420137
EPI_ISL_2892700	-27.4486591240627	-70.1752251974692
EPI_ISL_2892708	-27.3231083440867	-70.7755451598158
EPI_ISL_2892735	-36.8194590129822	-72.9584860698845
EPI_ISL_2892748	-37.5624483235444	-72.4158256588462
EPI_ISL_2892756	-36.9048998646515	-73.0741298282956
EPI_ISL_2892759	-36.8268939224128	-73.1125860468039
EPI_ISL_2892760	-36.8211390906818	-73.1137878205627
EPI_ISL_2892765	-30.1816541022913	-71.2580772082924
EPI_ISL_2892822	-34.4440442273629	-71.0630853368067
EPI_ISL_2892824	-34.2118144559658	-70.9260196490974
EPI_ISL_2892952	-33.5300968327731	-70.6374773995492
EPI_ISL_2892955	-33.5383383538573	-70.6465204665719
EPI_ISL_2892958	-33.3792456516438	-70.5478160480537
EPI_ISL_2893012	-36.5552907036635	-72.072106709527
EPI_ISL_2894893	-38.6853139109102	-72.2578962263726
EPI_ISL_2894912	-33.3458116899585	-71.3391822916535
EPI_ISL_2894939	-35.7953752693411	-72.3321529153269
EPI_ISL_2894940	-35.429628780863	-71.5452715257793
EPI_ISL_2894944	-34.3763116043365	-71.1370139963648
EPI_ISL_2896147	-38.6838603182067	-72.7469772998597
EPI_ISL_2896184	-36.6540946787176	-72.2676174319201
EPI_ISL_3132214	-33.5262847474422	-70.6383157786514
EPI_ISL_3132229	-45.3167458455938	-73.0325248253581
EPI_ISL_3132653	-18.3626473053232	-70.0093168117159
EPI_ISL_3132663	-37.5290854435411	-72.1893643567734
EPI_ISL_3132664	-37.5582961328569	-72.305140157921
EPI_ISL_3132672	-37.4906908567764	-72.2057753684973
EPI_ISL_3144903	-39.3182113480147	-72.2674547792569
EPI_ISL_3144935	-24.2196310721104	-69.8652394624057
EPI_ISL_3149132	-36.811256580378	-72.9627150381697
EPI_ISL_3149134	-36.8291270591797	-73.1338735850524
EPI_ISL_3149142	-35.7427506145344	-70.6153971859046
EPI_ISL_3149145	-26.9739091777234	-69.2893353371031
EPI_ISL_3185412	-18.2622714535688	-69.9253960521929
EPI_ISL_3185438	-18.2637974783237	-69.7236634993116
EPI_ISL_3185474	-46.099092077053	-71.7731440026045
EPI_ISL_3185475	-39.8434335173623	-73.109484366041
EPI_ISL_3185479	-38.9494954111718	-72.8142532600737
EPI_ISL_3185480	-39.0490745176726	-72.9095771663963
EPI_ISL_3185553	-18.6460437464106	-70.2025736002915
EPI_ISL_3185586	-23.1600199853504	-70.3485189332332
EPI_ISL_3185646	-38.961659790779	-72.6460054681001
EPI_ISL_3185677	-27.7091042144836	-70.7264021327691
EPI_ISL_3185681	-27.857466873648	-70.9761884377994
EPI_ISL_3185707	-27.234284700948	-69.0612317568219
EPI_ISL_3185748	-36.8332136091031	-72.9925419789318
EPI_ISL_3185760	-36.863386399186	-72.9821790944258
EPI_ISL_3220036	-34.1164147628064	-70.8136832553951
EPI_ISL_3220125	-38.7510584128491	-72.7232132369024
EPI_ISL_3220127	-38.7325480365731	-72.5621514724332
EPI_ISL_3220134	-37.0311463067924	-72.3349681695884
EPI_ISL_3262667	-36.7888708256434	-72.9877733902603
EPI_ISL_3262668	-36.8570052070581	-72.9293508482355
EPI_ISL_3262672	-36.7844838804125	-73.036248831773
EPI_ISL_3358556	-37.406548430341	-72.115292630814
EPI_ISL_3363520	-37.1394692040736	-72.5479259600935
EPI_ISL_3363679	-40.6856644989597	-73.0122026445116
EPI_ISL_3363681	-37.0207989497675	-72.5484715133864
EPI_ISL_3363684	-32.7200548151838	-70.6980917878031
EPI_ISL_3364881	-37.1140038616109	-72.5808009787032
EPI_ISL_3365045	-23.8395172058568	-70.3840144496744
EPI_ISL_3365056	-25.580396065994	-69.6687065718579
EPI_ISL_3365067	-18.4141923988621	-70.0509549938161
EPI_ISL_3365082	-36.6356742287822	-72.0969663856814
EPI_ISL_3368437	-27.1645627103902	-69.9701705015896
EPI_ISL_3368441	-26.9782887572786	-70.1518693834779
EPI_ISL_3368460	-36.5422020361792	-71.9312056543303
EPI_ISL_3368811	-36.3111494708219	-72.1174042908444
EPI_ISL_3368812	-36.5182280560193	-71.4712721301236
EPI_ISL_3368817	-27.0821549537642	-69.5813378820153
EPI_ISL_3368902	-23.2036325989431	-70.3694832129691
EPI_ISL_3368903	-23.1972721807277	-70.5092918497698
EPI_ISL_3368904	-23.1097768942566	-70.4460594650091
EPI_ISL_3369365	-39.407061559694	-72.1857652268617
EPI_ISL_3369368	-33.5276756801454	-70.616375946598
EPI_ISL_3369369	-33.536519499448	-70.618392476034
EPI_ISL_3369422	-35.6545420361334	-70.6657023759913
EPI_ISL_3536102	-41.1459557112847	-73.4963366644136
EPI_ISL_3537351	-33.4521455832166	-70.8648443503308
EPI_ISL_3546366	-37.0239505531676	-72.6755453714271
EPI_ISL_3546399	-38.0228092622978	-71.195877646658
EPI_ISL_3981996	-35.4050977073656	-71.5659311324318
EPI_ISL_3981997	-18.4492121069361	-69.8919080935317
EPI_ISL_3982000	-36.9438647723812	-73.1087879494599
EPI_ISL_3982410	-35.4044587096266	-71.6845522584206
EPI_ISL_3982627	-27.1384299959638	-70.0299919112482
EPI_ISL_3982629	-27.3015253596585	-70.4375120327519
EPI_ISL_3982679	-38.7508624265227	-72.7279824878139
EPI_ISL_3982680	-38.7264991085841	-72.576709726482
EPI_ISL_3987884	-40.8537978940988	-72.7735137962509
EPI_ISL_3988258	-20.5686100150108	-69.5913924493034
EPI_ISL_3988282	-37.5074455034135	-72.40525985293
EPI_ISL_3988284	-37.3885167352799	-72.3675244604022
EPI_ISL_3988285	-37.5703180446131	-72.2874536593657
EPI_ISL_3988286	-37.572895811659	-72.1346454224288
EPI_ISL_3988287	-37.4225952119397	-72.3971830217049
EPI_ISL_3988288	-37.3063475692261	-72.1993398550597
EPI_ISL_3988290	-37.3222712352967	-72.2081610661284
EPI_ISL_3988291	-37.4286509298193	-72.2673927445861
EPI_ISL_4005128	-18.3392477470013	-69.9126447334582
EPI_ISL_4005129	-35.391809990713	-71.6797524045045
EPI_ISL_4005130	-27.1643535404233	-69.7377131497924
EPI_ISL_4005151	-38.8979922560511	-72.6456413864243
EPI_ISL_4005203	-33.1298707242159	-71.5745421014999
EPI_ISL_4628779	-18.4375602439306	-69.7786587502348
EPI_ISL_4631964	-37.441600466991	-72.6593581697625
EPI_ISL_4631965	-37.2520195702857	-72.2977136516857
EPI_ISL_4632381	-37.0989371852518	-71.8719004242459
EPI_ISL_4632556	-41.5125954388726	-72.9833395569749
EPI_ISL_4632661	-40.9175668157697	-72.5792142384215
EPI_ISL_4632668	-38.7083623554496	-72.6054543806648
EPI_ISL_4632767	-40.9109615068388	-72.6666439344823
EPI_ISL_4632770	-40.9435699013938	-72.8983635021265
EPI_ISL_4635491	-33.4552079183275	-70.9202136918921
EPI_ISL_4635741	-33.5413254597685	-70.6452792826235
EPI_ISL_4635743	-33.555521692832	-70.6447996515862
EPI_ISL_4635803	-37.5674338102005	-72.3809912875088
EPI_ISL_4658531	-41.4081732526228	-72.5352134046387
